# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_ef15cf8542b_model
# start_datetime = 2023-06-16 15:48:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/standata-ef15b6d8bad.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-202306161248-2-08fdf4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-profile-202306161248-2-873207.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2008.71,0.864637,0.0219217,7,127,0,2060.71,-0.435706,7.3071,-0.644575,-1.03799,-0.0888993,-0.536042,0.610155,-0.592042,0.829138,0.543659,9.32491,0.370755,0.581255,0.484787,1.07562,-0.548865,1.60032,-1.9737,-1.08754,0.151592,0.25443,-0.471519,0.429434,-0.130695,0.0641877,0.686352,0.0388427,-1.71593,0.186328,-1.08177,-0.854349,-1.12592,0.00557844,-1.56321,-0.770963,0.234736,-0.203495,0.172448,-0.467766,0.230698,-1.63714,0.844788,-1.03992,-0.27321,-2.00246,1.01449,0.638558,0.0299607,0.0454214,-1.11429,0.259405,-0.271759,0.919172,-2.99578,0.548977,1.29296,-0.109043,0.0512632,-1.48655,0.227639,-0.328704,-0.113909,-2.60464,1.01464,0.836066,0.123592,-0.406981,-1.53595,-0.334686,-0.45454,-1.31915,-1.65463,-0.100741,1.01222,0.126205,-0.431114,-1.73143,-0.382452,0.0518147,-0.282363,-1.9337,0.119149,1.25158,-0.0400053,-0.69004,-2.41315,-0.459829,-0.30754,-0.883516,-2.46475,0.80683,0.778709,0.395611,1.81436,0.620029,-0.617113,1.3527,1.41258,-0.984357,1.06805,1.24681,-0.754352,1.16179,1.37466,-6.01061,-9.67917,-0.828979,-4.99855,5.68964,-5.52074,7.73164,5.06958,0.0562037,0.0881138,0.07349,0.163056,-0.0832038,0.242597,-0.299198,-0.164863,0.0474074,-0.0878574,0.0800157,-0.0243522,0.01196,0.127887,0.00723749,-0.319726,-0.186548,-0.147331,-0.194163,0.00096199,-0.269572,-0.132951,0.0404797,-0.0350923,-0.298696,0.147314,-1.04541,0.539446,-0.66405,-0.17446,-1.27869,0.647811,0.038738,0.0587281,-1.44074,0.335401,-0.351374,1.18845,-3.87343,0.709806,-0.0911675,0.0428594,-1.24285,0.190321,-0.274818,-0.0952356,-2.17765,0.848304,0.125102,-0.411954,-1.55472,-0.338775,-0.460094,-1.33527,-1.67485,-0.101972,0.157957,-0.539576,-2.16703,-0.478671,0.0648505,-0.353402,-2.42018,0.149125,-0.0311525,-0.53734,-1.87914,-0.358073,-0.239484,-0.688002,-1.91932,0.628285,-0.382628,0.838713,0.875842,-0.61033,0.662221,0.773057,-0.46772,0.720341,0.852328,-26.9841,-0.435706
-2009.98,0.777268,0.0219217,8,255,0,2066.38,-0.0279049,8.47901,-1.97808,-1.7209,-0.131848,-0.831776,1.4435,-0.482074,1.31023,0.891186,4.3452,0.535809,0.768005,0.658257,0.503222,0.443057,0.180878,0.862487,0.805267,0.156028,1.01173,-0.686167,-0.474992,-1.34741,-0.658143,-1.35271,0.363674,1.14099,0.0356918,0.94905,-1.07431,-0.0397414,0.866546,1.33574,0.0327137,0.103396,-0.520633,0.227311,-0.178954,0.105239,-0.991593,0.448153,-1.25181,-0.453786,-1.65654,0.164228,0.694313,-0.160404,0.139501,-0.808862,-0.240432,0.225323,0.879679,-2.56281,0.62119,0.889532,0.0245775,0.111858,-0.579215,0.123723,-0.144234,0.200416,-1.56784,0.682219,1.70579,0.00739562,-0.565729,-2.27074,0.139557,-0.630996,-2.07002,-1.32846,1.61331,0.511697,0.171969,-0.314588,-1.34364,-0.319565,-0.0165796,-0.224778,-1.07781,0.531262,1.80102,0.116242,-0.580822,-1.69457,-0.521621,0.326474,-0.693323,-1.0804,0.743076,1.15153,0.423584,2.03914,0.71932,-1.01628,0.586578,0.584165,-1.52035,0.423903,0.417217,-1.23078,0.438528,0.591769,-8.59518,-7.47766,-0.572905,-3.61423,6.27231,-2.09471,5.6932,3.87239,0.0836009,0.11983,0.102706,0.0785165,0.069129,0.028222,0.134572,0.125644,0.0361106,-0.0244905,-0.0169533,-0.0480917,-0.0234903,-0.0482808,0.0129802,0.0407238,0.215729,-0.244203,-0.00903364,0.196975,0.303627,0.00743617,0.0235031,-0.118346,-0.12425,0.0730689,-0.688475,0.311158,-0.86915,-0.31507,-1.15016,0.114026,-0.142684,0.124091,-0.719509,-0.213872,0.200432,0.782503,-2.2797,0.552569,0.0419241,0.190807,-0.98802,0.211046,-0.246033,0.341867,-2.67441,1.16372,0.00378432,-0.289482,-1.16193,0.0714107,-0.322879,-1.05922,-0.679771,0.825526,0.309719,-0.566578,-2.41992,-0.575541,-0.0298601,-0.404828,-1.94116,0.956811,0.133857,-0.668837,-1.95135,-0.600665,0.375946,-0.798385,-1.24411,0.855678,-0.731028,0.421937,0.420201,-1.09362,0.304922,0.300113,-0.885323,0.315442,0.425671,-25.6536,-0.0279049
-2025.88,0.985794,0.0219217,7,127,0,2075.06,0.0155973,7.86662,-1.66609,-1.9945,-0.234395,-1.10342,0.816894,-0.570725,3.15185,1.26902,3.94953,0.227857,1.10211,-0.103349,1.19045,0.12011,0.0170207,0.635203,2.56753,0.185829,0.302088,-1.48004,-0.833643,0.0209676,-0.455133,0.877534,-1.22928,-2.88852,0.0502751,-0.350283,-1.02543,-0.304669,-0.41443,-0.268112,-0.309709,-0.829403,-0.349809,0.208286,-0.573104,-0.0453022,-1.04579,-0.215514,0.997606,-0.930151,-1.84756,0.912829,0.79259,-0.144096,0.082219,-1.67909,0.755396,0.521013,0.280588,-2.30197,1.04673,0.952678,0.0406763,0.0391184,-1.58553,0.0094715,0.495525,0.0354388,-2.02566,-0.0915614,1.04257,0.419216,-0.997529,-2.26365,-0.408712,-0.0152387,-2.47236,-1.15062,0.947825,0.598631,-0.0126686,-0.157704,-0.617706,-0.306249,0.378782,-0.397609,-0.763472,0.756627,3.3079,0.0243719,-0.678113,-1.85362,-0.908649,0.457206,-0.971925,-2.08544,0.565756,0.99673,0.410727,1.84202,0.90931,-0.868517,0.403162,0.460993,-1.25789,0.21875,0.389202,-1.0274,0.341335,0.412091,-6.58029,-7.87733,-0.92575,-4.35799,3.22635,-2.2541,12.4483,5.01204,0.0423424,0.204805,-0.0192052,0.221221,0.0223199,0.00316294,0.118039,0.477121,0.0151875,-0.0744091,-0.0419115,0.00105415,-0.0228818,0.0441181,-0.0618022,-0.14522,-0.072959,-0.213583,-0.0634582,-0.08632,-0.0558439,-0.064508,-0.172753,-0.0728602,-0.454236,-0.0359061,-0.828882,-0.170814,0.790692,-0.737229,-1.46436,0.723499,-0.137277,0.0783282,-1.59964,0.719649,0.496358,0.26731,-2.19303,0.997194,0.042408,0.0407837,-1.65303,0.00987472,0.51662,0.0369475,-2.1119,-0.0954594,0.250956,-0.597152,-1.35509,-0.244668,-0.00912237,-1.48003,-0.688799,0.567397,-0.0419065,-0.521669,-2.04331,-1.01304,1.25297,-1.31525,-2.52549,2.50284,0.0242922,-0.675896,-1.84756,-0.905678,0.455711,-0.968746,-2.07862,0.563906,-0.789751,0.366599,0.419185,-1.14381,0.198911,0.353905,-0.934222,0.310379,0.374719,-25.6993,0.0155973
-2026.22,0.983292,0.0219217,8,255,0,2073.95,-0.0854766,8.40709,-1.7381,-2.02415,-0.190994,-1.0455,0.784735,-0.545201,3.14213,1.26122,3.99645,0.506445,0.58134,-0.761677,1.46117,0.270249,0.576032,0.197506,2.16998,0.287904,0.249938,-1.92349,-0.387415,-1.96836,-0.726145,-0.0873838,-2.4345,-2.7568,0.0546989,0.407989,-0.461953,-0.449179,0.279283,-0.355983,-1.10093,-2.4208,-0.257204,0.356285,-0.493413,0.00772349,-0.779645,0.354757,1.09263,-0.489005,-1.39822,0.725691,0.619182,-0.213874,0.158596,-1.4062,0.684065,0.641623,0.0631705,-2.3306,0.583065,0.799992,0.196436,0.0428456,-1.40089,0.057753,0.394691,-0.238974,-2.34976,-0.200794,1.08706,0.536563,-0.833097,-2.24347,-0.4996,0.183842,-2.76029,-1.46149,1.02981,0.394852,0.0307017,-0.262637,-0.856621,-0.218214,0.176152,-0.443607,-0.873616,0.22921,2.3344,0.0978246,-0.61568,-2.03037,-0.729622,0.29077,-0.758888,-1.96715,1.08759,1.1046,0.402779,1.89475,1.04795,-0.615637,0.454875,0.463228,-0.968179,0.332724,0.431278,-0.738959,0.450809,0.474041,-6.94621,-8.08941,-0.763296,-4.17827,3.13615,-2.17887,12.5574,5.0404,0.145808,0.16737,-0.21929,0.420676,0.0778058,0.165842,0.0568629,0.624746,0.0136714,-0.105213,-0.0211912,-0.107667,-0.0397194,-0.0047798,-0.133165,-0.150794,0.14536,-0.164587,-0.160036,0.0995044,-0.126832,-0.392244,-0.862495,-0.0916382,-0.305512,0.00478225,-0.482742,0.219659,0.676537,-0.302783,-0.865754,0.449335,-0.171097,0.126876,-1.12495,0.547247,0.513293,0.0505359,-1.86446,0.466447,0.213537,0.0465756,-1.52285,0.0627809,0.429052,-0.259778,-2.55433,-0.218274,0.211863,-0.32895,-0.88584,-0.197268,0.0725905,-1.08991,-0.57707,0.406621,0.0716703,-0.613102,-1.9997,-0.509399,0.411209,-1.03556,-2.03937,0.53507,0.108057,-0.680082,-2.24275,-0.805942,0.321185,-0.838269,-2.17292,1.20135,-0.645158,0.476687,0.485441,-1.01461,0.348679,0.451959,-0.774394,0.472427,0.496772,-25.5169,-0.0854766
-2027.56,0.967828,0.0219217,8,255,0,2081.04,0.145741,7.38589,-1.26953,-1.34064,-0.135962,-0.690515,1.1977,-0.487124,1.0467,-0.166598,4.77486,1.21309,1.11825,1.33279,0.236422,0.339028,0.0241275,-1.17613,-2.34018,0.132331,-0.309685,-0.610547,-0.235642,1.51442,0.328624,0.347483,2.44637,2.85202,0.109416,0.517996,-0.646718,0.44632,0.246378,1.04323,0.209758,1.6421,-1.06143,0.252258,-0.078759,0.128125,-1.42627,0.619135,-1.82796,-0.294406,-2.50566,0.773828,0.398456,-0.297712,0.167031,-1.07509,-0.125757,-0.887262,0.56568,-2.01157,0.703752,0.894051,0.130595,-0.0560304,-1.23988,0.147943,-0.0187935,0.230233,-1.6284,0.174211,1.08288,-0.316281,-0.808356,-0.621142,0.272707,-0.265118,-1.19764,-0.949521,0.818335,0.587755,-0.0885516,-0.542232,-1.74592,-0.693728,0.201482,-1.20262,-1.72724,0.543804,1.09959,0.097221,-0.568571,-1.67324,-0.734112,-0.0635504,-0.528362,-1.11509,0.700613,1.08241,0.412007,1.88987,0.486964,-1.84135,0.436719,0.576572,-2.50437,0.202044,0.406061,-2.22652,0.528346,0.601473,-6.0618,-6.40137,-0.649197,-3.29711,5.71883,-2.32595,4.99783,-0.795483,0.160529,0.147979,0.176369,0.031286,0.0448639,0.00319282,-0.155639,-0.309679,-0.0338846,-0.0668037,-0.025783,0.165702,0.0359567,0.0380202,0.267672,0.312057,0.130669,-0.16314,0.112588,0.0621509,0.263164,0.0529131,0.414232,-0.267755,-0.031382,0.0510522,-0.568304,0.246698,-0.728364,-0.117308,-0.998396,0.308336,-0.26617,0.149334,-0.961181,-0.112433,-0.793257,0.505747,-1.79845,0.62919,0.141419,-0.060674,-1.34264,0.160205,-0.0203511,0.249315,-1.76336,0.18865,-0.185896,-0.475116,-0.365079,0.160285,-0.155824,-0.703922,-0.558086,0.480981,-0.0973705,-0.596233,-1.91979,-0.762816,0.221548,-1.32239,-1.89926,0.597962,0.105233,-0.615427,-1.81113,-0.794611,-0.0687877,-0.571905,-1.20698,0.758351,-0.896669,0.212666,0.28077,-1.21954,0.098388,0.197737,-1.08424,0.257285,0.292895,-25.0008,0.145741
-2025.35,0.981644,0.0219217,8,255,0,2090.09,-0.177154,6.33973,-1.3053,-1.84685,-0.235681,-0.890242,1.54596,-0.326857,1.68177,1.44004,4.02463,0.881233,1.66815,0.312623,0.551891,0.448662,1.08644,-2.1385,-1.0329,0.246894,-0.706845,0.16209,-1.05579,0.487162,0.17201,-0.581249,2.18548,2.61708,0.0565822,1.01626,-0.742101,-0.733783,-0.349902,0.4254,0.406068,0.337987,-2.17779,0.157973,-0.840227,0.37516,0.0745609,-0.384932,0.0225478,-1.51376,-1.4143,1.51477,0.298622,-0.394013,0.446241,-0.972759,0.0367092,0.24058,0.808276,-2.26682,0.467542,0.836643,-0.07925,0.246352,-1.1244,-0.338897,0.488113,0.466519,-2.53296,0.379216,0.811302,0.421854,-0.375468,-1.66909,-0.590913,-1.13416,-0.878642,-2.06148,-0.117815,0.693857,0.145605,-0.214646,-1.13896,-0.49907,0.170657,-0.368611,-0.803148,0.381153,1.67,0.378108,-0.61461,-2.8,-1.79002,0.484025,-0.622672,-2.15844,0.856137,0.752675,0.395553,1.80615,1.00376,-0.591987,0.566409,0.583482,-0.907689,0.380695,0.490054,-0.687697,0.576939,0.658475,-5.25334,-7.43288,-0.948529,-3.5829,6.22192,-1.31548,6.7685,5.79565,0.217571,0.411854,0.0771847,0.136258,0.110772,0.268235,-0.527981,-0.255017,-0.0399948,0.00917141,-0.0597387,0.0275647,0.00973268,-0.0328883,0.123659,0.14808,0.160541,-0.117232,-0.115918,-0.055275,0.0672016,0.0641476,0.0533927,-0.344031,-0.25091,0.112031,0.0222655,-0.114949,0.00673324,-0.45204,-0.42234,0.452344,-0.329648,0.373344,-0.813852,0.0307125,0.20128,0.676239,-1.89652,0.391165,-0.0642957,0.199866,-0.91223,-0.274948,0.396007,0.378488,-2.055,0.307659,0.292706,-0.260521,-1.15811,-0.410009,-0.786948,-0.609652,-1.43037,-0.0817469,0.24316,-0.358457,-1.90206,-0.833446,0.284996,-0.615578,-1.34125,0.636525,0.284592,-0.462602,-2.10749,-1.34731,0.364314,-0.46867,-1.62461,0.644393,-0.594213,0.568539,0.585676,-0.911103,0.382126,0.491897,-0.690283,0.579108,0.660951,-24.3359,-0.177154
-2019.15,0.980732,0.0219217,8,255,0,2070.96,-0.198572,8.47313,-1.01243,-1.34949,-0.066865,-0.620241,1.13152,-0.306697,1.57642,1.20476,5.62535,-0.0660286,0.553958,0.613746,0.00831369,0.456985,1.66328,-0.582421,0.118382,0.706359,-0.139963,0.449601,0.582156,-0.500857,-0.665359,-0.416868,0.525812,-0.234187,0.0277857,1.08921,-0.306482,0.0808541,0.657465,0.0119274,-0.794375,0.565978,2.12662,0.0426773,-1.13077,0.579947,-1.84992,0.109601,0.416742,-0.763598,-1.87523,0.809939,0.304312,-0.1984,0.222078,-1.41905,-0.181699,1.1245,1.68862,-3.40927,0.979154,0.855336,-0.26282,0.346869,-1.43435,0.121233,0.407119,0.55343,-2.79796,0.990747,0.662715,0.134965,-0.225874,-1.28276,-0.389732,-0.401013,-1.18244,-0.948517,1.37536,0.89272,-0.0787059,-0.212662,-1.23804,-0.318911,-0.000324562,-0.151442,-1.43002,0.40293,1.86819,0.0205461,-0.803378,-2.69979,-0.938806,-0.0752384,-0.494865,-2.53349,1.55671,0.660311,0.41671,1.88405,0.894424,-0.65408,0.692246,0.640136,-0.978435,0.439732,0.559732,-0.751308,0.581774,0.71654,-5.69527,-7.59134,-0.376139,-3.48908,6.36519,-1.72528,8.86791,6.77722,-0.0466399,0.391294,0.433525,0.00587245,0.322795,1.17487,-0.411399,0.0836199,-0.00388898,0.0124925,0.0161756,-0.0139166,-0.0184875,-0.011583,0.0146101,-0.00650705,0.0464844,-0.0130798,0.00345063,0.0280588,0.00050903,-0.0339018,0.0241544,0.0907586,-0.344109,0.176485,-0.562953,0.0333528,0.12682,-0.232372,-0.570656,0.246474,-0.169698,0.189951,-1.21377,-0.155413,0.961823,1.44434,-2.91607,0.837506,-0.174175,0.229875,-0.950568,0.0803428,0.269804,0.366767,-1.85425,0.656583,0.120486,-0.201643,-1.14515,-0.347921,-0.357992,-1.05559,-0.846761,1.22781,-0.147038,-0.397293,-2.3129,-0.595787,-0.000606344,-0.282923,-2.67155,0.752752,0.0135668,-0.53048,-1.7827,-0.619904,-0.0496808,-0.326765,-1.67289,1.02791,-0.585025,0.619162,0.572553,-0.875136,0.393307,0.500638,-0.671988,0.520353,0.640891,-26.0121,-0.198572
-2008.7,0.966602,0.0219217,8,255,0,2071.42,-0.255047,7.15947,-1.41833,-1.00719,-0.037959,-0.392878,0.849216,-0.712569,0.74724,0.475298,6.75144,0.0305194,1.48804,1.16421,1.14935,-0.173372,0.628236,0.398045,-0.578851,0.356265,0.236221,0.189709,-0.304832,0.3544,0.461171,0.618365,-0.411585,-0.515882,0.174745,0.00504395,-0.155228,1.9025,-0.436138,-0.336299,0.140161,-0.0347359,-2.55958,0.203833,-0.411812,0.314829,-0.500847,0.858325,-0.590674,-1.13508,-1.18707,0.100597,0.591946,-0.0474054,0.389585,-1.02952,0.353202,-1.12218,-0.117993,-2.49672,0.53486,0.97692,0.216248,0.183486,-0.796007,0.0140413,-0.392501,0.377403,-1.8451,0.470262,1.28715,-0.13073,-0.234417,-1.55337,-0.531543,-0.307486,-1.70941,-0.00749234,-0.201933,0.356402,0.0174138,-0.224811,-1.41289,-0.349553,0.0216329,-0.428523,-1.4829,0.632349,1.4043,-0.145311,-0.557175,-2.22848,-0.773257,0.586804,-1.18905,-0.960994,0.946277,0.743786,0.434284,2.00938,0.706731,-0.769438,0.96713,0.949949,-1.19983,0.812013,0.792226,-0.966138,0.829429,0.953355,-9.57577,-6.79999,-0.256278,-2.6525,5.73343,-4.81087,5.04495,3.20895,0.010873,0.530138,0.414767,0.409474,-0.0617663,0.223819,0.141809,-0.206224,0.0412786,0.0331508,-0.0532679,0.0619299,0.0805876,0.108056,-0.0719226,-0.0901481,0.00102812,-0.0316406,0.387792,-0.0888992,-0.0685487,0.0285693,-0.00708031,-0.521727,-0.243771,0.186362,-0.296475,0.508082,-0.349647,-0.671907,-0.702682,0.0595479,-0.0463113,0.380594,-1.00576,0.34505,-1.09628,-0.115269,-2.4391,0.522516,0.278344,0.236174,-1.02458,0.0180733,-0.505209,0.485776,-2.37492,0.605299,-0.0465923,-0.0835466,-0.553625,-0.189443,-0.109588,-0.609237,-0.00267028,-0.0719691,0.0244543,-0.315703,-1.98412,-0.490878,0.0303791,-0.601776,-2.08245,0.88801,-0.10808,-0.414419,-1.65751,-0.575137,0.436457,-0.8844,-0.714773,0.703827,-0.543786,0.683501,0.671359,-0.847957,0.573875,0.559891,-0.6828,0.586184,0.673766,-25.9,-0.255047
-2008.19,0.983549,0.0219217,8,255,0,2056.67,-0.0728294,7.40621,-0.268839,-1.1712,-0.118357,-0.550354,0.733701,-0.248153,1.45662,1.49027,8.34099,0.655912,0.460077,-0.0698543,1.17693,0.526925,1.30891,-0.645065,-0.161566,0.330907,0.62577,-0.36862,0.933391,0.78534,-0.536525,-0.295909,0.31865,1.13147,0.0933873,0.0155241,-1.16646,-1.23473,0.229175,0.636869,-0.0249934,0.19211,-0.0749566,0.0845673,-0.0598465,0.246816,-0.786884,0.195411,-0.245666,-0.150434,-2.35891,-0.350783,0.876591,-0.408943,0.214449,-1.25996,0.13841,1.19683,0.804138,-3.5245,0.215112,0.851921,-0.0306546,0.0357605,-1.09023,-0.118212,0.333536,0.650732,-2.66982,0.426342,1.38362,0.00385412,-0.23117,-1.33181,-0.577226,-0.208498,-0.454708,-1.88041,1.18675,0.801857,0.0680171,-0.204278,-0.982195,-0.397343,0.397014,-0.0893612,-1.28274,0.24353,2.31428,0.0443525,-0.676015,-2.04512,-0.83054,0.112629,-0.668853,-2.79876,0.613006,0.966682,0.39533,1.68612,0.710191,-0.975318,0.583577,0.72039,-1.38587,0.502902,0.445685,-1.07952,0.55726,0.747184,-2.24239,-9.76893,-0.987217,-4.5905,6.1198,-2.06985,12.1497,12.4304,0.217046,0.152243,-0.0231153,0.389455,0.174363,0.43313,-0.213457,-0.0534633,0.058439,-0.0344244,0.0871669,0.0733408,-0.0501046,-0.0276342,0.0297579,0.105665,0.00131283,-0.0986442,-0.104418,0.0193807,0.0538583,-0.00211363,0.0162462,-0.00633888,-0.0524609,0.216357,-0.689775,0.171296,-0.215348,-0.131869,-2.0678,-0.307493,-0.348387,0.182694,-1.07339,0.117914,1.01961,0.685062,-3.0026,0.183259,-0.0424142,0.0494789,-1.50847,-0.16356,0.461485,0.900364,-3.69401,0.589894,0.00309045,-0.185365,-1.06792,-0.462852,-0.167186,-0.36461,-1.50782,0.951601,0.157411,-0.472757,-2.27308,-0.919564,0.918803,-0.206807,-2.96863,0.563597,0.0428747,-0.653492,-1.97698,-0.802868,0.108876,-0.646569,-2.70551,0.592582,-0.692662,0.414452,0.511615,-0.984236,0.357157,0.316521,-0.766665,0.395761,0.530644,-27.0712,-0.0728294
-2010.5,0.999794,0.0219217,8,255,0,2056.91,0.1875,7.70205,-1.39904,-1.16609,-0.155253,-0.596351,0.737838,-0.517004,1.26634,0.178306,6.73766,0.823757,1.96565,0.206038,-0.605467,-0.31464,0.0722554,-1.84768,-0.407771,0.181349,0.359437,0.0539378,-0.647249,-1.42257,0.290273,0.0558092,-0.310068,-1.57575,0.205231,1.00417,-1.7591,1.48543,-0.084461,-0.34311,-0.480483,-1.02035,-1.00236,0.0631346,0.051362,0.210587,-0.498409,0.149756,-0.57026,-0.860639,-1.31754,0.14129,0.874559,0.271361,0.16479,-1.04754,-0.143234,-0.936779,0.237058,-1.73097,0.585749,1.02678,0.0717079,0.0725973,-1.14566,0.185964,-0.641665,-0.55505,-1.85231,0.0589061,1.144,0.30241,-0.399472,-1.52093,-0.218324,-0.70637,-2.53603,-0.342881,-0.51331,0.694789,0.00489662,-0.155376,-0.703812,-0.177304,0.0675253,-0.297975,-0.558754,0.348585,3.12938,0.0672111,-0.541868,-2.19894,-0.746384,0.443549,-1.24527,-0.939701,0.654322,1.00188,0.428754,2.12217,0.538891,-1.83835,0.384718,0.500806,-2.38884,0.0852813,0.380894,-2.06902,0.265356,0.437393,-9.42627,-7.85669,-1.04604,-4.01801,4.9713,-3.4834,8.53219,1.20137,0.149388,0.35647,0.0373649,-0.109801,-0.0570598,0.0131035,-0.335076,-0.073949,0.0737677,0.0110697,-0.132836,-0.291956,0.0595732,0.0114538,-0.0636358,-0.323394,0.0633976,-0.11106,0.0937823,-0.00533241,-0.0216621,-0.0303351,-0.0644193,-0.0632835,0.0449191,0.18417,-0.435889,0.130971,-0.498726,-0.75268,-1.15227,0.123566,0.278627,0.169203,-1.07559,-0.147069,-0.961865,0.243406,-1.77732,0.601435,0.0820336,0.083051,-1.31063,0.212742,-0.734062,-0.634975,-2.11904,0.0673884,0.210111,-0.277549,-1.05672,-0.151689,-0.490779,-1.762,-0.23823,-0.356642,0.0153234,-0.486232,-2.2025,-0.554853,0.211313,-0.932477,-1.74856,1.09086,0.0673376,-0.542887,-2.20308,-0.747789,0.444384,-1.24761,-0.94147,0.655553,-0.99067,0.207321,0.26988,-1.28732,0.0459574,0.20526,-1.11498,0.142998,0.235707,-26.8183,0.1875
