# 0.117362, 1.52995, 0.170882, 0.0423302, 0.00218259, 0.00208062, 0.00622446, 0.073184, 0.0353563, 0.31187, 0.058398, 0.084305, 0.0102904, 0.0951025, 0.154412, 0.088744, 0.138865, 0.10709, 0.131288, 0.0694653, 0.0474699, 0.00874901, 0.109857, 0.201192, 0.0496547, 0.0854386, 0.0671404, 0.055293, 0.0780655, 0.0775387, 0.0119555, 0.0997715, 0.186158, 0.0606103, 0.0950528, 0.0633255, 0.0690798, 0.0747319, 0.405812, 0.290924, 0.748001, 0.539106, 0.845534, 0.709082, 0.864139, 0.824882, 0.735371, 0.482606, 0.413708, 0.519241, 0.593828, 0.676958, 0.699949, 0.889617, 0.776717, 0.728262, 0.586135, 0.518103, 0.784833, 0.573746, 0.851131, 0.664608, 0.832561, 0.828733, 0.886979, 0.0510858, 0.0223069, 0.136755, 0.109172, 0.261317, 0.146026, 0.270397, 0.320737, 0.12748, 0.44968, 0.614437, 0.683165, 0.679342, 0.732963, 0.693535, 0.823146, 0.907813, 1.15667, 0.268773, 0.242289, 0.415063, 0.457035, 0.592578, 0.475279, 0.594607, 0.583105, 0.411311, 0.17227, 0.0673845, 0.10149, 0.00726827, 0.0980294, 0.0846038, 0.102681, 0.106688, 0.0863636, 0.00230018, 0.0294465, 0.0668488, 0.158029, 0.203834, 0.219211, 0.272472, 0.142662, 0.144312, 0.239495, 0.142024, 0.142549
-459.396,0.900063,0.00823165,9,511,0,508.808,-0.162536,-8.52222,-0.301259,0.874028,-0.203768,0.13321,-0.283541,-1.23224,0.627119,-2.48553,12.0059,-0.505428,-0.113045,0.36335,-0.950682,0.699987,-0.853342,0.350562,0.618049,1.18454,-0.568296,-0.121309,0.884834,-1.00135,0.362678,-0.786701,0.518988,0.232425,1.21986,-0.954382,-0.247614,1.13445,-1.58194,0.772557,-1.08891,0.633739,0.955755,0.837671,-0.650247,0.50868,-0.426127,1.51856,-1.47396,1.57,0.930892,-2.11632,0.328091,0.41039,1.6116,-1.10412,0.780757,0.0362868,-0.0554717,2.26425,0.559727,0.0926561,-0.186632,1.2951,-0.393964,0.0809139,-0.61456,-0.00727052,-0.210447,0.0577712,0.107122,-0.132859,-0.0401022,-0.570304,0.914992,0.216648,0.314361,1.04668,-1.51318,0.758673,-0.186949,-1.24629,-1.19841,-0.652654,-0.0369517,-0.60708,-0.807558,-0.411217,0.0062308,-0.371305,-0.107294,0.429228,-0.577153,2.08304,0.478277,1.08713,0.540994,0.255882,-1.60294,0.773207,1.2192,0.124636,-1.13701,1.24703,-0.0430812,1.0189,0.0922667,0.16735,2.09796,0.851587,-0.399452,1.20203,1.29969,-1.216,0.435791,0.506894,-1.0558,0.442421,0.400809,-3.61687,10.4935,-2.44641,1.5993,-3.40415,-14.7941,7.5291,-29.8409,-0.598702,-0.133907,0.430405,-1.12613,0.829166,-1.01082,0.415256,0.732106,-0.693243,-0.14798,1.07938,-1.2215,0.442417,-0.959666,0.633094,0.283527,-0.799458,-0.207419,0.950297,-1.32515,0.647149,-0.91215,0.530865,0.800609,-0.21334,0.166893,-0.139808,0.498225,-0.483592,0.515102,0.305417,-0.694346,0.0380252,0.149324,-0.102304,0.072342,0.0033622,-0.00513979,0.209797,0.0518622,-0.0199924,0.138733,-0.0422023,0.00866767,-0.0658329,-0.000778834,-0.0225435,0.00618858,-0.100797,-0.0304245,-0.432674,0.694179,0.164365,0.238497,0.794091,-1.14801,-0.00116484,-0.00776537,-0.00746704,-0.00406656,-0.000230238,-0.00378259,-0.00503173,-0.00256221,-0.0950103,-0.0274547,0.109832,-0.147683,0.533013,0.122383,0.278177,0.138431,-0.147898,0.0713412,0.112492,0.0114998,-0.104908,0.115059,-0.00397495,0.0940104,-0.340168,1.02364,1.1068,-1.03553,0.371114,0.431664,-0.899107,0.37676,0.341324,-27.7014,-0.162536
-461.927,0.990441,0.00823165,9,511,0,509.022,-0.089237,-7.92767,-0.851158,1.06143,-0.147784,0.223786,-0.312817,-1.15112,0.900979,-2.7538,13.9323,-1.362,-0.0697798,1.38642,-1.37401,-0.53936,-1.1919,0.0434261,0.976209,0.76439,-0.391587,-0.0767256,0.614695,-0.872824,0.318332,-0.43275,0.259503,0.370375,1.52667,-0.990353,-0.272887,1.12769,-1.8606,0.478063,-1.26754,0.554072,0.216006,0.686805,0.117099,0.265051,-1.07537,0.505086,-0.757957,-0.553615,-1.40462,0.237611,0.285035,0.676433,1.48777,-0.161229,0.0101035,0.311436,1.38724,0.655118,0.072914,0.151845,0.700568,0.965375,-1.40384,0.115824,0.133995,1.19939,1.52364,0.473001,0.146733,0.0512089,0.0291814,-1.63745,1.5724,-0.3386,0.29342,1.41126,-1.55964,0.482736,0.104573,1.02985,2.32566,0.93467,0.457438,0.580853,1.42556,0.0631489,0.0283355,0.316179,-1.12055,0.577405,-1.23308,-1.75995,-0.41488,0.846914,-0.585378,0.0700568,-1.24786,0.669277,0.882395,0.0650387,-0.730819,0.687792,-0.792463,-0.425565,0.143864,0.168292,2.0856,1.09435,-0.382241,0.868915,0.919609,-1.05431,0.299687,0.301825,-0.865422,0.304874,0.263085,-11.8585,14.788,-2.05897,3.11784,-4.35825,-16.0377,12.5527,-38.3666,-1.0411,-0.053339,1.05977,-1.05028,-0.412282,-0.911076,0.0331945,0.746204,-0.597825,-0.117135,0.938438,-1.33252,0.485988,-0.660667,0.396176,0.565442,-0.68018,-0.18742,0.774503,-1.27787,0.328336,-0.870554,0.38054,0.148354,0.0333774,0.0755489,-0.306519,0.143967,-0.216044,-0.1578,-0.400366,0.0677274,0.102713,0.22591,-0.0244819,0.00153417,0.0472899,0.210646,0.0994764,0.0110716,0.102797,0.141653,-0.20599,0.0169953,0.0196615,0.17599,0.223568,0.069405,0.0247204,0.0140869,-0.790457,0.759055,-0.163455,0.141645,0.681266,-0.752896,0.00296312,0.0291813,0.0658987,0.0264843,0.0129617,0.0164588,0.0403939,0.00178936,0.0221504,-0.078502,0.0404511,-0.0863856,-0.123296,-0.0290651,0.059332,-0.0410097,-0.179522,0.0962847,0.126945,0.00935671,-0.105138,0.0989483,-0.114007,-0.0612234,-0.418304,0.950894,1.00637,-1.15378,0.327962,0.330301,-0.947071,0.333637,0.287906,-28.0111,-0.089237
-478.46,0.971252,0.00823165,9,511,0,525.878,-0.147353,-7.61519,-0.496231,1.08549,-0.222208,0.186133,-0.312533,-1.40633,0.688245,-3.05259,11.0254,-1.26494,-0.40355,0.981886,-2.26238,1.08165,-2.2677,0.506381,0.862618,0.577471,-0.349022,-0.0908126,0.522875,-0.785427,0.188055,-0.534063,0.234812,0.134426,1.87314,-1.06885,-0.308322,1.26187,-1.76446,0.922376,-1.38579,0.215113,0.818386,0.801321,-1.08347,0.031907,0.0452561,1.35044,-0.594999,0.903448,0.548635,-2.81875,0.138372,0.703479,1.57767,-0.968165,-0.216051,-0.137789,-0.656389,0.879036,0.0840781,0.0793411,-0.797537,1.00824,-0.280158,-0.427876,-0.404559,-0.533017,-1.13886,0.229444,0.0360449,-0.110568,0.166168,-1.5166,1.20076,0.695762,0.864146,1.67694,-1.7355,0.294283,0.4162,-0.607208,-1.74373,-1.95705,-0.742663,-1.04459,-1.21533,0.0180902,0.030796,-0.718629,-1.33031,0.394334,-1.74368,1.79457,0.4437,-0.49773,1.19401,0.101509,-1.72211,0.790286,1.07639,0.191855,-1.19167,1.29888,-0.139978,0.835892,0.0976207,0.160735,1.90681,0.651529,-0.547482,1.4952,1.67626,-1.61634,0.569373,0.651349,-1.39617,0.581806,0.557046,-5.47115,11.968,-2.44994,2.05219,-3.44581,-15.5054,7.58819,-33.6561,-0.730469,-0.233038,0.567011,-1.30646,0.62462,-1.30953,0.29242,0.498137,-0.653766,-0.170104,0.979417,-1.47121,0.352253,-1.00037,0.439835,0.251799,-0.856489,-0.247065,1.01116,-1.4139,0.739119,-1.11046,0.172374,0.65579,-0.149922,0.00441503,0.00626216,0.186863,-0.0823311,0.125012,0.0759156,-0.390036,0.0558148,0.125174,-0.0768153,-0.0171417,-0.0109323,-0.0520786,0.0697437,0.00667085,-0.0287471,0.0363418,-0.0100982,-0.0154227,-0.0145823,-0.0192125,-0.04105,0.00827027,-0.0325382,0.0489005,-0.446309,0.353363,0.204751,0.254304,0.493496,-0.510727,0.0128173,-0.0186996,-0.0536999,-0.0602694,-0.0228711,-0.0321693,-0.0374274,0.000557106,-0.0729476,-0.135039,0.0400286,-0.177,0.182166,0.0450397,-0.0505243,0.121203,-0.168114,0.0771483,0.105077,0.018729,-0.116332,0.126797,-0.0136648,0.0816003,-0.356701,0.974164,1.09213,-1.0531,0.370963,0.424373,-0.909642,0.379064,0.362932,-27.031,-0.147353
-472.93,0.994575,0.00823165,9,511,0,536.625,0.163476,-6.49577,-0.612052,1.18803,-0.204862,0.202611,-0.346723,-1.48319,0.752751,-3.46149,10.4993,-1.66974,-0.332907,1.21093,-2.41746,0.814463,-2.10937,0.610576,1.11803,0.469798,-0.584734,-0.219367,0.923042,-1.23117,0.480462,-0.750723,0.321163,0.519229,1.13731,-1.20365,-0.356506,1.36349,-1.68915,0.5899,-1.2519,0.62824,0.782408,0.748178,0.285984,0.0232005,-1.53672,0.851673,0.849346,0.963028,-0.419084,1.33408,0.123687,0.331194,0.247743,-0.269069,-0.108652,0.0684156,0.798292,0.885539,0.538855,0.156689,0.450512,0.393971,-1.97294,-0.813493,-0.375843,0.0210378,0.110409,2.18489,0.0977978,-0.0371595,-0.289158,-1.37728,0.824761,1.02759,-0.312586,1.68767,-1.45807,0.748506,-0.980341,-1.25328,0.805268,0.027226,-0.840241,-0.656088,1.61244,1.45874,0.0502362,0.335923,-1.27853,0.517609,-2.49468,1.35861,-1.04428,1.03584,-0.106548,0.0890281,-1.20303,0.548092,0.909472,0.0750276,-0.667969,0.574212,-0.510047,-0.51468,0.14366,0.160075,1.8331,0.769967,-0.854123,0.937531,1.06311,-1.83918,0.0434183,0.110867,-1.69201,0.0722185,0.0551855,-6.42611,12.4735,-2.1509,2.12727,-3.64034,-15.5725,7.90334,-36.3432,-0.784439,-0.156399,0.568893,-1.13572,0.382633,-0.990976,0.286847,0.525249,-0.665024,-0.249488,1.04978,-1.40022,0.546433,-0.853804,0.365261,0.590524,-0.900547,-0.26673,1.02014,-1.26378,0.44135,-0.936645,0.470036,0.585381,0.0353724,0.00286959,-0.190072,0.105341,0.105053,0.119114,-0.0518352,0.165008,0.0518946,0.0388186,-0.0421602,-0.0170246,0.01072,0.125084,0.138755,0.0844328,0.044059,0.0385295,-0.192949,-0.0795578,-0.0367566,0.00205745,0.0107978,0.213677,-0.0278141,-0.216436,-1.0309,0.617339,0.769161,-0.233973,1.26323,-1.09138,-0.0492486,-0.06296,0.0404537,0.00136773,-0.0422106,-0.0329594,0.0810028,0.0732817,0.0299066,-0.113825,0.0460817,-0.222097,0.120954,-0.0929706,0.0922188,-0.00948579,-0.172828,0.078739,0.130655,0.0107785,-0.0959604,0.0824914,-0.0732734,-0.0739389,-0.657646,0.721868,0.818558,-1.41611,0.0334306,0.0853637,-1.30279,0.0556058,0.042491,-26.2599,0.163476
-479.481,0.970556,0.00823165,9,1023,0,536.873,-0.124237,-8.47175,-0.913758,0.858789,-0.202338,0.108211,-0.370478,-1.14126,0.88801,-2.45002,12.3112,-2.04323,-0.297934,1.87693,-1.96246,-0.227871,-1.80428,-0.0349897,1.294,0.485138,-0.78102,-0.191517,1.19839,-1.24185,0.403942,-0.666327,0.225933,0.352366,0.957079,-1.48761,-0.382966,1.84097,-2.06656,0.987853,-1.47992,0.394744,1.08564,0.57914,-0.948856,-0.303749,-0.0697919,1.92821,-1.94353,-0.472706,-0.421803,-2.27138,0.235777,0.723006,0.950371,0.79371,1.08313,-0.501188,0.0845656,0.43755,0.680492,0.124453,-0.669802,0.464928,0.680754,1.8896,-0.0643076,0.406263,0.523358,-1.17253,0.120201,-0.33687,-0.0624037,-0.491443,1.36815,-0.118664,0.602969,1.1899,-0.941603,0.395274,0.946913,-0.405086,1.01889,0.571429,0.813627,-0.735982,-0.247479,-0.752613,0.0962661,-1.61042,-0.620416,2.12539,0.47774,-0.846984,1.44127,-0.123594,1.36022,0.0887814,-1.14902,0.686007,0.965501,0.160623,-0.905662,0.686355,-0.474488,0.186245,0.141611,0.187996,2.48092,0.764088,-0.472821,1.29176,1.42751,-1.41621,0.415602,0.541187,-1.2069,0.4753,0.408143,-11.2494,10.5727,-2.49101,1.33221,-4.56102,-14.0503,10.9325,-30.1626,-0.991249,-0.144539,0.91057,-0.952062,-0.110549,-0.875327,-0.0169748,0.627766,-0.747498,-0.183297,1.14696,-1.18855,0.386604,-0.637728,0.216235,0.337242,-0.861532,-0.221791,1.06618,-1.19683,0.572105,-0.857081,0.228612,0.628739,-0.223718,-0.0716169,-0.0164553,0.454628,-0.45824,-0.111453,-0.0994513,-0.535539,0.0899804,0.118277,0.0987797,0.134799,-0.0623744,0.0105245,0.0544544,0.0846894,-0.0805109,0.0558848,0.0818273,0.227132,-0.00772984,0.0488332,0.0629082,-0.14094,-0.133156,-0.0246665,-0.194254,0.540792,-0.0469048,0.238338,0.470338,-0.372191,0.0911556,-0.038996,0.0980845,0.0550093,0.0783247,-0.0708501,-0.0238239,-0.0724512,-0.142975,-0.0550814,0.188695,0.0424144,-0.0751964,0.127958,-0.0109728,0.120762,-0.162715,0.0971465,0.136726,0.0227461,-0.128252,0.0971957,-0.0671929,0.0263744,-0.361277,0.987017,1.09074,-1.08211,0.317557,0.413515,-0.922177,0.363171,0.311857,-27.5346,-0.124237
-472.269,0.999647,0.00823165,9,511,0,530.908,-0.330157,-5.79352,-0.945074,1.14075,-0.204605,0.191041,-0.358428,-1.51251,0.701886,-3.12028,10.2464,-0.986562,-0.0747746,1.08535,-1.51148,0.316029,-1.2718,-0.130568,1.12526,0.810976,-0.283923,-0.0929745,0.484945,-0.703131,0.280586,-0.523031,0.159274,0.259258,2.01494,-1.22447,-0.402909,1.44922,-2.18167,0.624349,-1.36896,0.978835,0.594262,0.63206,0.667845,0.0183425,-1.17546,0.825545,1.12016,1.01703,0.167395,0.744755,0.0920396,0.474343,0.722069,0.0581159,-0.506539,0.11314,0.682842,1.38193,0.0608782,0.152587,1.27633,2.29853,-1.82347,0.848541,-0.134532,-0.13861,-0.961375,0.411731,0.0430991,-0.124668,-0.0529637,-0.922289,0.895219,-0.125917,0.205786,0.45425,-0.961106,0.526848,-0.840306,-1.7393,0.922752,0.0768482,-1.05439,0.327964,0.930699,0.137691,0.0281374,0.311353,-1.57765,-0.0736527,-2.01195,1.52804,-1.55292,-0.159766,-0.872227,0.051594,-1.11151,0.589286,0.801276,0.0665888,-0.688735,0.685853,-0.254972,-0.0598102,0.145514,0.159032,1.76403,0.697676,-0.221071,1.71039,1.80764,-1.28496,0.855191,0.814517,-1.04579,0.798308,0.765914,-9.68363,11.6886,-2.09647,1.95748,-3.6726,-15.4978,7.19181,-31.9717,-0.800078,-0.0606404,0.880195,-1.22577,0.256292,-1.0314,-0.105887,0.912556,-0.572088,-0.187338,0.977137,-1.41677,0.565366,-1.05388,0.320928,0.522389,-0.77394,-0.254663,0.915993,-1.37894,0.394626,-0.865262,0.618682,0.375609,0.0614681,0.00168824,-0.108188,0.0759828,0.103099,0.0936071,0.0154069,0.0685469,0.0723785,0.110178,0.00886773,-0.0772913,0.0172636,0.104193,0.210864,0.00928922,0.0550088,0.0990643,-0.07859,0.0365713,-0.0057982,-0.00597394,-0.0414344,0.0177452,-0.0656809,-0.0279038,-0.485906,0.471644,-0.0663391,0.108418,0.239321,-0.506356,-0.0236441,-0.0489395,0.0259639,0.00216231,-0.0296679,0.00922806,0.0261875,0.00387428,0.0160639,-0.0813973,-0.00380004,-0.103805,0.078838,-0.0801212,-0.00824295,-0.0450017,-0.161739,0.0857492,0.116597,0.00968958,-0.10022,0.0998009,-0.0371019,-0.0087032,-0.154236,1.1933,1.26115,-0.896484,0.596646,0.568269,-0.729622,0.55696,0.53436,-26.1401,-0.330157
-464.874,0.981344,0.00823165,9,511,0,522.476,-0.130318,-6.95172,-1.06665,0.901273,-0.186195,0.158506,-0.341177,-1.08995,0.73091,-2.45538,12.3118,-0.806001,-0.173328,0.490505,-1.09353,0.253715,-1.19268,0.284365,0.772962,0.990538,-0.287759,-0.0770039,0.423796,-0.585734,0.214298,-0.445848,0.166662,0.163333,2.08647,-1.07365,-0.368047,1.20879,-1.93073,0.633251,-1.51016,0.807008,0.540165,0.643759,-0.287259,1.09638,-1.11584,1.87613,-1.1215,1.04657,-0.561063,-1.84159,0.110411,0.618975,0.647634,-0.908726,1.09421,-0.676344,-0.262983,0.298876,0.168438,0.175775,1.06009,0.760854,-2.91915,0.707391,-0.15868,-0.046358,0.487684,-0.778415,0.13672,-0.0883785,0.0246718,-0.704966,0.901771,-0.56266,0.048013,1.41877,-1.87004,0.672314,0.425751,-0.640814,0.985957,-0.290062,-0.561019,0.154432,-1.92581,-2.12561,0.0522618,0.673569,-1.02781,0.875548,-0.806538,-1.14138,-0.514635,1.55318,0.953506,0.0492944,-1.51606,0.919311,1.18664,0.273754,-1.15842,0.821656,-0.326541,-0.293483,0.10128,0.156295,1.85487,0.578273,-0.715836,1.69879,1.83351,-1.82778,0.616608,0.673938,-1.56864,0.683432,0.565267,-13.1324,11.0963,-2.29239,1.95149,-4.2005,-13.4192,8.99882,-30.2302,-0.798375,-0.171688,0.485864,-1.08319,0.251314,-1.1814,0.281675,0.765648,-0.600401,-0.160666,0.884239,-1.22212,0.447127,-0.930248,0.347736,0.340789,-0.691169,-0.236934,0.778172,-1.24293,0.407661,-0.972182,0.519519,0.347736,-0.0317166,0.121052,-0.123201,0.207145,-0.123826,0.115553,-0.0619475,-0.203332,0.1088,0.113838,-0.159731,0.192334,-0.118884,-0.0462258,0.052535,0.0296072,0.144936,0.104024,-0.399108,0.0967147,-0.0216947,-0.00633808,0.0666763,-0.106425,-0.0594182,0.0165872,-0.473959,0.606273,-0.378285,0.0322798,0.95386,-1.25725,0.0222505,-0.0334901,0.0515279,-0.0151592,-0.0293199,0.00807091,-0.100646,-0.111088,0.0332032,-0.0506651,0.0431596,-0.0397578,-0.0562634,-0.0253686,0.0765631,0.0470025,-0.153546,0.0931074,0.120183,0.0277257,-0.117325,0.0832169,-0.0330719,-0.0297238,-0.413949,0.982362,1.06027,-1.05696,0.356567,0.38972,-0.907102,0.39521,0.326879,-27.3013,-0.130318
-457.738,0.661219,0.00823165,9,511,0,516.153,-0.217067,-6.00399,-0.847994,1.02067,-0.155866,0.182272,-0.335005,-1.28908,0.748154,-2.86821,12.132,-0.796135,-0.0678741,0.780733,-0.77387,0.189249,-0.741461,-0.208236,0.690062,1.3287,-0.675518,-0.127657,0.93044,-1.13492,0.29746,-0.694296,0.589372,0.420826,1.15965,-1.09893,-0.275423,1.08095,-1.45834,0.667529,-0.840213,0.0373363,1.10494,0.854605,-0.414486,0.807827,-0.290079,0.272666,0.0643437,-1.31343,0.291939,0.361012,0.168827,0.0282084,1.13488,0.0900959,0.714934,1.0179,1.11557,0.390966,0.458624,0.125813,-0.740987,1.0089,-0.606877,0.349449,0.0389659,1.31701,0.287745,1.34805,0.102479,-0.136367,-0.117983,-0.803252,0.49132,0.957157,-0.180129,1.55839,-0.809601,0.830144,-1.19022,0.156199,-0.832941,0.0969023,0.553129,-0.150367,2.13156,2.26083,0.00618523,-0.783512,-1.02855,0.622451,-1.25261,1.15894,0.105047,-1.41295,-0.876497,0.0524574,-1.19467,0.637819,0.849668,0.0696083,-0.691599,0.625664,-0.708453,0.387687,0.140075,0.173051,2.22418,0.653727,-0.518528,1.65007,1.77607,-1.5124,0.679073,0.739485,-1.35212,0.674495,0.624903,-10.2879,12.3828,-1.89096,2.21132,-4.06428,-15.6391,9.07658,-34.7971,-1.05782,-0.0901842,1.03736,-1.02824,0.251455,-0.985178,-0.276683,0.916885,-0.783367,-0.148038,1.07899,-1.31611,0.344951,-0.805144,0.683468,0.488013,-0.939151,-0.235378,0.923788,-1.24631,0.570474,-0.71805,0.0319077,0.944286,-0.0699763,0.136383,-0.0489731,0.0460333,0.0108629,-0.221743,0.0492871,0.0609485,0.00354898,0.142783,0.0113352,0.089948,0.128065,0.140353,0.0491886,0.0577009,-0.0759355,0.103391,-0.062192,0.0358111,0.00399318,0.134965,0.0294877,0.138147,-0.113204,-0.0979427,-0.666815,0.407866,0.794578,-0.149533,1.29369,-0.672086,-0.00736178,0.000966129,-0.00515193,0.000599363,0.00342123,-0.000930053,0.0131842,0.0139838,-0.041101,-0.0539549,0.0326522,-0.0657088,0.0607949,0.00551052,-0.0741196,-0.0459787,-0.167343,0.0893425,0.119017,0.00975038,-0.0968757,0.0876399,-0.0992365,0.0543052,-0.338976,1.0787,1.16106,-0.988696,0.443928,0.483422,-0.883915,0.440936,0.408516,-26.737,-0.217067
-456.655,0.9782,0.00823165,9,511,0,517.113,-0.284436,-5.61243,-0.837016,0.81769,-0.182693,0.0903389,-0.223189,-1.20987,0.604948,-2.40504,12.0727,-0.716009,-0.0881179,0.846285,-0.858463,0.149123,-0.622997,0.0447006,0.759622,1.26538,-0.469382,-0.108263,0.852717,-1.12744,0.317913,-0.619,0.298831,0.553043,1.36567,-0.739752,-0.142335,0.958006,-1.2569,0.496828,-0.940965,0.363359,0.241358,1.05468,-0.858662,0.53746,-1.15336,1.42246,-0.823641,0.730198,1.24586,-0.680528,0.0351913,1.45938,2.06883,-0.431996,-0.977112,-0.40781,1.29484,-0.755227,2.00219,0.0870823,0.862775,0.517251,-0.889469,-0.759389,0.788731,-0.390144,0.461658,0.356061,0.270622,0.0275292,-0.0908785,-1.55208,1.08023,0.594253,0.348963,1.11121,-2.46619,0.403737,0.230555,0.705401,0.903161,-1.17296,1.08279,0.389576,-0.732352,-0.210189,0.0350107,-0.569479,-0.371684,1.48325,-1.72603,0.232103,0.313139,0.375832,1.77245,0.160058,-1.35332,0.803739,1.09868,0.0663936,-0.941514,1.06332,-0.253598,0.277237,0.110912,0.173595,2.20868,1.49223,-0.182416,0.777019,0.841103,-0.604308,0.333287,0.37552,-0.558884,0.345226,0.322501,-10.1051,9.87174,-2.2056,1.09064,-2.6945,-14.6064,7.30336,-29.0353,-0.906025,-0.111503,1.07087,-1.08628,0.188698,-0.78833,0.0565634,0.961212,-0.64102,-0.147851,1.16453,-1.53971,0.434163,-0.845349,0.408104,0.755273,-0.780201,-0.150117,1.01039,-1.32562,0.523994,-0.992415,0.383227,0.254556,-0.0302175,0.0189139,-0.0405881,0.0500582,-0.028985,0.0256967,0.0438435,-0.0239487,0.127086,0.180159,-0.0376192,-0.0850892,-0.035513,0.112758,-0.0657669,0.174355,0.233486,0.13998,-0.24071,-0.205508,0.213448,-0.105582,0.124935,0.0963582,0.0111146,-0.0366911,-0.626632,0.436128,0.239922,0.140889,0.448635,-0.995691,0.0080719,0.0246966,0.0316203,-0.0410662,0.0379091,0.0136393,-0.0256401,-0.00735887,-0.0911499,-0.0594912,0.237407,-0.276266,0.03715,0.0501206,0.0601551,0.283695,-0.150099,0.0891441,0.121857,0.00736383,-0.104425,0.117935,-0.028127,0.0307489,-0.272206,1.15949,1.25512,-0.901768,0.497341,0.560362,-0.833984,0.515158,0.481246,-26.7398,-0.284436
-457.269,0.987843,0.00823165,9,511,0,496.051,-0.0293681,-8.69304,-0.941526,1.10848,-0.183369,0.225775,-0.396404,-1.21807,0.894839,-2.86091,13.8891,-0.743645,-0.17193,0.612886,-1.05146,0.331471,-1.11915,0.235322,0.48999,1.09178,-0.497155,-0.224631,0.875545,-1.26658,0.375677,-0.779549,0.686214,0.306149,1.12024,-0.663594,-0.211887,0.697471,-0.983139,0.442748,-0.654583,0.342008,0.738,1.34567,0.249292,-0.485395,0.020514,0.992718,-0.56018,-0.109247,-1.60733,-0.372167,0.043123,1.09565,0.978831,-1.62633,-0.326941,-1.18581,1.32474,1.2258,0.935183,0.075511,0.0642454,0.165117,-0.813879,-0.230922,-0.326136,0.188223,-0.35021,0.839313,0.206286,-0.460349,-0.185537,-1.00323,1.13892,-0.746663,0.134886,1.41703,0.407209,0.283672,-0.00239701,-1.19427,0.0756553,0.470469,0.884862,-0.263298,2.19875,-0.637294,0.0915388,-0.390956,-0.619852,0.444144,-0.666631,-0.0217399,0.0258166,0.285799,0.164514,0.284071,-1.259,0.706551,0.839375,0.064404,-0.617887,0.540399,-0.466167,-0.0400662,0.143208,0.160775,1.84068,0.463653,-1.09634,1.8837,2.10506,-2.4639,0.582627,0.607761,-2.21192,0.54286,0.463221,-13.0769,15.3957,-2.54683,3.1358,-5.50568,-16.9178,12.4285,-39.7353,-0.811899,-0.187711,0.669138,-1.14797,0.361894,-1.22186,0.256921,0.534962,-0.556932,-0.251641,0.980819,-1.41887,0.420848,-0.873281,0.768724,0.34296,-0.892978,-0.28513,0.938564,-1.32298,0.595791,-0.880852,0.46023,0.993103,0.0107502,-0.0209317,0.000884626,0.042809,-0.0241566,-0.00471105,-0.0693128,-0.016049,0.0827336,0.0739125,-0.122806,-0.0246877,-0.0895419,0.100033,0.0925617,0.0706166,0.0132529,0.0340613,-0.167892,-0.0476359,-0.0672771,0.0388276,-0.0722434,0.173138,-0.130588,-0.0526316,-0.284587,0.323079,-0.211808,0.0382634,0.401971,0.115514,-0.00021942,-0.109322,0.00692539,0.0430662,0.0809991,-0.024102,0.201271,-0.0583371,-0.111059,-0.176082,0.126168,-0.18937,-0.00617566,0.00733375,0.0811871,0.0467336,-0.180298,0.101184,0.120205,0.00922316,-0.0884863,0.0773893,-0.0667588,-0.00573779,-0.50832,0.873385,0.976015,-1.14239,0.270137,0.28179,-1.02556,0.251699,0.214774,-28.2648,-0.0293681
