# 0.0559657, 4.26379, 0.199923, 0.123778, 0.0123393, 0.0362486, 0.109601, 0.0835747, 0.164015, 0.190727, 0.062405, 0.371986, 0.244652, 0.635265, 0.405873, 0.606758, 0.588455, 0.572902, 0.604427, 0.255786, 0.757552, 0.659068, 0.810267, 0.6915, 0.937256, 0.950075, 0.912611, 1.02747, 1.32029, 0.745488, 0.497387, 0.919879, 0.640538, 1.01571, 0.637223, 0.889174, 0.948126, 0.922767, 0.193789, 0.0570136, 0.228445, 0.172969, 0.318346, 0.285168, 0.449646, 0.484757, 0.274615, 0.0437605, 0.0121501, 0.108858, 0.042238, 0.0963486, 0.107867, 0.333233, 0.155041, 0.105602, 0.0618197, 0.0170484, 0.162188, 0.0679442, 0.143325, 0.0878831, 0.368291, 0.168871, 0.122403, 0.0790103, 0.0505487, 0.24513, 0.105665, 0.302176, 0.323072, 0.404806, 0.377177, 0.155975, 0.0337945, 0.0159074, 0.213509, 0.0604749, 0.0984856, 0.107285, 0.287659, 0.181679, 0.0923809, 0.028345, 0.0225774, 0.186279, 0.0607187, 0.0817255, 0.0909114, 0.208211, 0.130548, 0.0714233, 0.00150417, 0.0240664, 0.0601282, 0.159956, 0.138157, 0.142154, 0.224914, 0.121114, 0.132575, 0.18398, 0.129716, 0.134814
-1995.09,0.931575,0.018639,8,255,0,2051.8,0.269253,10.8394,-1.02627,-0.681725,-0.0532853,-0.353727,0.405664,-0.301996,0.746343,0.500685,14.2222,-0.274456,1.06131,0.727315,-0.273402,1.02826,0.640076,-0.337782,-0.965041,0.146167,-1.22321,0.158465,-0.259826,-1.29272,0.233665,0.651256,-1.26791,0.664407,0.118064,0.104311,-0.82976,-0.428869,-0.964853,0.581478,-0.152591,-1.04626,-0.734607,0.258903,-0.227814,-0.0530183,-0.456677,-0.0602965,-0.268372,-0.47742,-1.69529,-0.136868,1.52516,0.0296911,0.0588291,-0.92505,-0.0125174,-0.330662,0.216061,-1.62023,0.0993766,2.03262,-0.247618,0.15018,-1.09879,-0.124984,0.283144,0.220891,-2.26632,0.4704,1.09629,0.0269644,-0.254503,-0.781537,-0.393118,-0.508088,-1.27537,-0.975986,0.0552178,1.29621,-0.101022,-0.206657,-0.84634,-0.151756,0.220904,-0.227771,-1.09763,0.212325,2.04879,0.281573,-0.641106,-2.74317,-0.984098,0.34443,-1.64074,-2.4218,0.845494,0.925876,0.403569,1.77354,0.51871,-2.0603,0.209928,0.310023,-2.48311,0.0413082,0.0764553,-2.31279,0.0187668,0.317834,-14.5958,-9.69564,-0.757836,-5.03078,5.76944,-4.29505,10.6147,7.12085,-0.0401164,0.155127,0.106309,-0.0399622,0.150297,0.0935576,-0.0493724,-0.141057,-0.144417,0.018709,-0.0306761,-0.152624,0.0275874,0.0768898,-0.149694,0.0784424,0.0270065,-0.214827,-0.111035,-0.249803,0.150546,-0.0395061,-0.270879,-0.190192,-0.347454,-0.0808616,-0.696508,-0.091962,-0.409312,-0.728145,-2.5856,-0.208746,0.0603507,0.119577,-1.88027,-0.025443,-0.672109,0.439168,-3.29332,0.201994,-0.27146,0.164641,-1.20459,-0.137019,0.310407,0.24216,-2.48454,0.515695,0.0349514,-0.329888,-1.01303,-0.509562,-0.658587,-1.65315,-1.26508,0.0715736,-0.206974,-0.423397,-1.73397,-0.310915,0.452585,-0.466655,-2.24881,0.435009,0.260702,-0.593584,-2.53984,-0.911152,0.318899,-1.51912,-2.24229,0.782822,-1.0687,0.108892,0.160812,-1.28801,0.021427,0.0396581,-1.19967,0.0097345,0.164864,-30.5148,0.269253
-2000.88,0.670902,0.018639,8,255,0,2042.55,0.175607,6.51342,-0.883526,-1.32594,-0.194418,-0.669067,0.722392,-0.495307,1.26258,1.31143,7.83757,-0.730058,1.78729,0.732214,-0.0139121,1.50881,-0.788433,-0.395295,-0.422842,0.148097,1.27685,-1.07493,-0.177989,-1.77654,0.440517,0.0217276,-0.709603,-0.336356,0.0479903,0.297672,-0.829487,-1.05519,-1.26513,0.5479,-0.883951,-0.926707,-0.720826,0.257055,-0.0621992,0.0195134,-1.09814,0.158116,-0.248022,-0.351675,-1.60757,0.0983672,1.34384,-0.125056,0.134555,-0.604365,0.0157392,0.265605,0.529237,-2.32917,0.321682,1.57259,0.0287345,0.0747554,-1.36794,-0.221057,0.192776,0.111226,-2.60202,0.123778,1.06507,0.271398,-0.307751,-1.49328,-0.311286,-0.291739,-0.472216,-1.29917,0.637057,1.17761,0.0250039,-0.297053,-1.38574,-0.626826,-0.278165,-0.51031,-1.33151,0.266124,1.77625,0.0537004,-0.828344,-2.4833,-1.56719,-0.367777,-0.920734,-2.60164,0.683215,0.814165,0.386273,1.68829,0.477488,-1.95801,0.409736,0.655693,-2.55487,0.103278,0.299473,-2.3644,0.310872,0.44123,-6.9247,-10.3921,-1.52377,-5.24386,5.6618,-3.882,9.89558,10.2784,-0.108119,0.264691,0.108438,-0.00206034,0.22345,-0.116764,-0.0585419,-0.0626215,0.0612764,-0.051586,-0.00854172,-0.0852569,0.0211406,0.00104271,-0.034054,-0.0161418,0.0765181,-0.213224,-0.271242,-0.325209,0.14084,-0.227224,-0.238215,-0.185292,-0.083586,0.026223,-1.47573,0.212483,-0.333303,-0.472596,-2.16032,0.13219,-0.196663,0.211601,-0.950419,0.0247514,0.417688,0.832274,-3.66284,0.505875,0.0306043,0.07962,-1.45696,-0.235442,0.205321,0.118464,-2.77134,0.131832,0.319601,-0.36241,-1.7585,-0.366573,-0.343555,-0.556086,-1.52992,0.750205,0.0444132,-0.527641,-2.46142,-1.1134,-0.494091,-0.90644,-2.36509,0.472704,0.043721,-0.674409,-2.02182,-1.27595,-0.299431,-0.749629,-2.11817,0.55625,-0.934924,0.195644,0.313085,-1.21992,0.0493138,0.142995,-1.12897,0.148438,0.210682,-26.5315,0.175607
-1995.69,0.989757,0.018639,8,511,0,2051.67,0.104743,4.51013,-0.644415,-1.77619,-0.2572,-0.878768,1.02853,-1.0276,1.32103,0.802264,5.07526,1.38553,1.27923,0.0708188,0.257275,-0.456187,1.40747,1.34073,-0.857652,0.169715,-0.739284,-1.0015,-0.830407,0.409132,-1.80055,0.693448,0.606112,-0.0349468,0.0300163,-0.586743,-0.893737,-0.240896,0.687537,-0.236584,0.0967238,-0.136153,-0.151143,0.134129,-0.235008,0.0732507,-0.774556,0.190335,-0.188093,-0.515284,-0.910124,0.515676,1.36076,-0.0323992,0.0580437,-0.441331,0.224569,-0.204927,0.287197,-1.55598,0.265335,2.33472,0.157371,0.0871478,-0.730429,0.0649804,-0.402491,0.186509,-1.58217,0.362152,1.73321,-0.0836803,-0.32803,-1.00214,-0.115626,-0.209174,-1.55488,-0.929327,0.210716,0.839497,-0.080754,-0.213412,-0.845365,-0.301989,0.0543821,-0.46588,-0.66514,0.546443,2.37622,0.516387,-0.439281,-1.89049,-0.341612,-0.0715104,-0.553356,-1.76947,0.474304,1.36182,0.400462,1.74288,0.655028,-1.31324,0.471982,0.598835,-1.82158,0.156037,0.261068,-1.61816,0.347228,0.376101,-3.27057,-9.01463,-1.30535,-4.45997,5.22004,-5.21532,6.70458,4.07169,0.235146,0.217105,0.012019,0.0436635,-0.0774219,0.238869,0.227542,-0.145557,-0.0221905,-0.0300614,-0.0249257,0.0122806,-0.0540457,0.0208147,0.0181932,-0.00104897,-0.0786994,-0.119876,-0.0323111,0.0922188,-0.0317328,0.0129735,-0.0182621,-0.0202728,-0.31979,0.0996767,-1.05399,0.259,-0.25595,-0.701178,-1.23846,0.701711,-0.0756432,0.135516,-1.03039,0.524306,-0.478448,0.670525,-3.63279,0.619484,0.272756,0.151045,-1.26598,0.112624,-0.697599,0.323259,-2.74222,0.627684,-0.0702494,-0.275381,-0.841293,-0.0970676,-0.175601,-1.30531,-0.780168,0.176896,-0.191889,-0.507114,-2.00878,-0.717592,0.129224,-1.10704,-1.58052,1.29847,0.703228,-0.598224,-2.57451,-0.465216,-0.0973846,-0.753574,-2.40971,0.645919,-0.860207,0.309162,0.392253,-1.19319,0.102209,0.171007,-1.05994,0.227444,0.246357,-25.1822,0.104743
-2004.73,0.905187,0.018639,8,255,0,2051.36,-0.0862869,10.5368,-1.40517,-1.28446,-0.0456116,-0.669906,0.892883,-0.397023,1.46775,0.952551,6.72877,-0.776091,1.52623,0.403096,2.40651,1.37656,0.371203,-1.59393,0.105395,0.11817,0.636002,-0.838875,-0.796052,-0.924953,1.56694,-0.505082,0.306692,-0.381337,0.126697,0.785249,-1.02334,-0.651462,0.228076,0.517467,1.13795,-0.139565,-0.401194,0.0691908,-0.217023,0.0267074,-1.71161,0.57197,-0.519008,-0.0266849,-2.69996,-0.124381,0.514167,-0.10776,0.125585,-0.748038,0.242668,0.188174,0.612337,-2.05905,0.73424,1.48352,0.0160754,-0.024143,-1.06447,-0.0332155,0.0829081,0.299549,-2.02498,0.409204,1.30573,0.426483,-0.422071,-2.09693,-0.317253,-1.08837,-1.09505,-1.136,1.13047,0.842233,-0.0770457,-0.356551,-1.46208,-0.422184,-0.188595,-0.501594,-1.68527,-0.254951,1.3906,-0.116047,-0.540023,-1.73294,-1.02201,-0.0743753,-0.545854,-1.2292,1.05466,1.09318,0.397359,1.78457,0.649926,-1.14646,0.781904,0.657052,-1.5264,0.41023,0.726847,-1.22077,0.700355,0.782638,-9.45503,-8.64282,-0.30691,-4.50764,6.008,-2.67148,9.87617,6.4095,-0.0917104,0.180354,0.0476337,0.284377,0.162667,0.0438649,-0.188354,0.0124545,0.0805798,-0.106283,-0.100858,-0.117189,0.198528,-0.0639926,0.0388571,-0.0483144,0.054332,-0.070806,-0.0450751,0.0157808,0.0358039,0.0787357,-0.00965662,-0.027759,-0.111586,0.0137321,-0.880055,0.294088,-0.266857,-0.0137205,-1.38823,-0.0639527,-0.159865,0.186309,-1.10973,0.360003,0.27916,0.908416,-3.05464,1.08926,0.0209901,-0.0315243,-1.38991,-0.0433704,0.108256,0.39113,-2.64408,0.534311,0.359198,-0.355482,-1.76611,-0.267201,-0.91666,-0.92229,-0.95678,0.952119,-0.107139,-0.495818,-2.03317,-0.587088,-0.262259,-0.697515,-2.34354,-0.354534,-0.12686,-0.590343,-1.89442,-1.11724,-0.0813056,-0.596718,-1.34374,1.15294,-0.745112,0.50818,0.427035,-0.992047,0.266619,0.472396,-0.793412,0.455179,0.508657,-27.337,-0.0862869
-2020.37,0.994483,0.018639,8,255,0,2067.03,0.183484,6.17422,-0.977347,-1.70737,-0.227774,-0.706394,1.44564,-1.08403,1.54096,0.917755,5.12206,1.01912,1.29727,-0.680029,-0.477029,-1.31761,1.26011,1.14101,-0.455203,0.288615,-0.219862,0.439028,2.0244,-0.0206317,-0.825325,1.26836,0.0958302,0.933018,0.125686,0.258894,0.523683,0.298839,0.143938,-0.931458,-1.34931,1.58698,-0.631248,0.24389,-0.640868,0.209632,-0.353044,0.5896,-0.563147,-1.09146,-0.772242,0.352238,0.754854,-0.109328,0.11826,-0.416504,-0.00900084,-0.114776,0.201156,-1.6565,0.133825,1.84305,0.167866,0.223597,-0.810504,0.323334,-0.284659,0.0430726,-1.46787,0.670322,1.47059,0.179478,-0.168795,-0.567594,-0.467473,-0.67108,-1.31381,-0.604153,0.506322,0.912978,-0.23412,-0.255727,-1.91793,-1.06292,0.0886773,-1.45527,-2.13686,1.20305,0.906223,0.205116,-0.502379,-1.85706,-0.834311,-0.312389,-1.33626,-2.70768,0.775264,0.978062,0.425997,2.05173,0.661569,-1.51272,0.375622,0.232189,-1.90009,0.185156,0.212033,-1.6296,0.257308,0.404713,-5.00604,-8.74526,-1.16667,-3.6182,7.40464,-5.55246,7.89289,4.7008,0.294134,0.37441,-0.196266,-0.137677,-0.380283,0.363686,0.329312,-0.131378,-0.0276336,0.0551796,0.254438,-0.00259312,-0.103732,0.159416,0.0120445,0.117267,0.0631416,0.127721,0.0728839,0.035105,-0.227173,-0.329083,0.387048,-0.153955,-0.483762,0.158242,-0.266496,0.445062,-0.425094,-0.823896,-0.58293,0.265888,-0.201497,0.217959,-0.767639,-0.016589,-0.211539,0.370742,-3.05301,0.246647,0.246863,0.328821,-1.19192,0.475493,-0.418618,0.0633422,-2.15863,0.985771,0.163859,-0.154106,-0.518201,-0.426793,-0.612681,-1.19948,-0.551579,0.462261,-0.212165,-0.231746,-1.73808,-0.963246,0.0803614,-1.3188,-1.93647,1.09024,0.200616,-0.491358,-1.81632,-0.816008,-0.305536,-1.30695,-2.64828,0.758257,-1.00077,0.2485,0.153609,-1.25704,0.122493,0.140275,-1.07809,0.170227,0.267745,-25.0605,0.183484
-2021.5,0.999321,0.018639,8,255,0,2082.72,-0.0620304,8.9128,-1.43979,-1.79366,-0.0984202,-0.921441,1.3726,-0.8909,1.82169,-0.0610248,4.50831,-0.665415,1.36337,2.27427,1.05451,0.426808,-0.843623,-2.28087,1.23401,0.195789,0.196811,1.69971,-0.736235,-1.90121,0.433293,-0.0528249,0.388802,0.195639,0.03574,0.535421,0.276193,-0.179071,-0.726551,0.874283,0.471616,-0.993129,-0.736979,0.0228391,-0.62438,0.180384,-1.14854,-0.0650958,-0.583116,-0.527041,-2.39906,0.330894,0.495682,-0.0706364,0.161927,-0.911782,0.159741,-0.194764,0.152727,-2.25351,0.618786,1.12767,-0.136405,0.2073,-1.39046,-0.0207342,-0.141999,-0.115382,-2.08208,0.0761477,0.958604,0.249208,-0.483553,-1.45811,-0.569314,-1.12776,-1.37655,-1.20122,0.584182,0.830799,0.0681999,-0.361073,-1.8687,-0.533829,-0.325456,-1.16198,-1.40399,0.649327,1.04654,0.047969,-0.670531,-2.23939,-1.14063,-0.769929,-1.24298,-0.975273,0.979356,0.706334,0.404744,1.92755,0.592918,-1.2541,0.73209,0.743589,-1.75674,0.543915,0.714243,-1.40649,0.682849,0.851183,-6.49102,-8.08637,-0.443709,-4.15414,6.18809,-4.01645,8.21274,-0.275118,-0.130281,0.266933,0.445277,0.206462,0.0835642,-0.165172,-0.446569,0.241605,0.00703403,0.0607478,-0.026313,-0.0679493,0.0154859,-0.00188796,0.0138958,0.00699214,0.0122285,0.00630801,-0.00408983,-0.0165938,0.0199678,0.0107713,-0.0226822,-0.0168319,-0.309494,0.0894133,-0.569309,-0.0322668,-0.28904,-0.261245,-1.18917,0.164018,-0.0796545,0.1826,-1.02819,0.180135,-0.219629,0.172226,-2.54122,0.697786,-0.130758,0.198719,-1.3329,-0.0198759,-0.136121,-0.110606,-1.99589,0.0729955,0.207042,-0.401735,-1.2114,-0.472986,-0.936939,-1.14363,-0.997973,0.485338,0.0713741,-0.377878,-1.95567,-0.558675,-0.340603,-1.21606,-1.46934,0.679548,0.0338822,-0.473619,-1.58176,-0.805669,-0.543827,-0.877962,-0.688869,0.691752,-0.743576,0.434069,0.440887,-1.0416,0.322497,0.423488,-0.833932,0.404874,0.504682,-25.4526,-0.0620304
-2030.61,0.694589,0.018639,8,255,0,2088.48,-0.0750346,9.54373,-1.46541,-1.89057,-0.134878,-0.968757,1.62527,-0.937607,1.95873,-0.109227,4.39992,-0.805346,1.34595,2.46968,0.755664,0.917996,-0.503963,-2.42016,1.14212,0.179851,0.253644,1.44866,-0.610753,-1.5585,0.326682,-0.508562,0.377556,0.211117,0.0662812,0.447639,0.342483,-0.198919,-1.13571,0.124085,1.07373,-1.56581,-0.94886,0.0209316,-0.510066,0.145215,-1.06546,0.0479279,-0.878766,-0.528378,-2.42925,0.303494,0.629114,-0.138785,0.15264,-1.04099,0.216322,-0.173292,0.146091,-2.01562,0.624526,1.31297,-0.148591,0.16455,-1.54949,0.0281053,-0.159281,0.0999254,-2.10959,0.083717,0.815327,0.515224,-0.551553,-1.25333,-0.351155,-1.05343,-1.54344,-1.10943,0.208868,0.843267,0.0627526,-0.409682,-2.03826,-0.401642,-0.168453,-0.932624,-1.18959,0.55615,1.04171,-0.0624719,-0.651118,-2.12735,-1.10866,-0.753663,-1.21168,-0.944032,0.977382,0.794287,0.403023,1.92329,0.560759,-1.35501,0.748909,0.931076,-1.69394,0.59576,0.76067,-1.57252,0.687146,0.858383,-6.44767,-8.31839,-0.593451,-4.26246,7.15108,-4.1254,8.61827,-0.480592,-0.144842,0.242071,0.444175,0.135907,0.165103,-0.0906383,-0.435268,0.205412,0.0168118,0.096019,-0.0404815,-0.103299,0.0216529,-0.0337081,0.0250249,0.0139931,0.00936978,0.00716871,-0.00416369,-0.0237722,0.0025973,0.0224748,-0.0327749,-0.0198611,-0.32089,0.0913569,-0.670296,0.0301521,-0.552844,-0.33241,-1.52827,0.190932,-0.18222,0.200412,-1.36679,0.284024,-0.227527,0.191813,-2.64645,0.819983,-0.12115,0.134162,-1.26334,0.022915,-0.129866,0.0814719,-1.72,0.0682567,0.434471,-0.465106,-1.05689,-0.296118,-0.888325,-1.30153,-0.935542,0.176131,0.0653699,-0.42677,-2.12327,-0.418394,-0.175479,-0.971523,-1.23921,0.579347,-0.0496206,-0.517174,-1.68973,-0.880595,-0.598624,-0.962424,-0.749832,0.776321,-0.759832,0.419957,0.522109,-0.949893,0.334078,0.426552,-0.881806,0.385323,0.481346,-25.6718,-0.0750346
-2019.24,0.998768,0.018639,8,255,0,2077.11,-0.209925,3.56913,-1.57298,-2.13684,-0.311448,-0.87405,1.28667,-1.32828,1.25408,2.20459,3.94776,0.516312,2.16713,-1.34625,0.775949,-0.683708,1.6692,0.857219,-1.85914,0.144353,-0.0785312,-1.01147,0.619489,1.61716,-0.114406,0.719359,0.16144,-0.355711,0.0180553,0.132879,-0.389186,0.135341,0.210649,-0.220658,-1.41198,1.29411,-0.146177,0.185434,-0.00045847,0.119446,-0.493589,0.314525,-0.329059,-0.506747,-1.30848,-0.525726,1.55503,-0.124785,0.1651,-0.787536,0.339392,-0.233992,0.523148,-2.32742,0.341948,1.29633,0.100967,-0.00960787,-1.11867,0.12706,-0.442727,0.207596,-1.71002,0.0992068,1.45937,0.00853499,-0.411121,-0.92354,0.17029,-0.521566,-1.53931,-1.51826,0.388109,0.516582,-0.0431648,-0.133311,-0.729158,-0.258314,0.337619,-0.420189,-0.930757,-0.00225469,2.39644,0.297975,-0.469631,-2.05694,-0.930945,0.240463,-1.21377,-2.92564,0.424173,1.00543,0.419311,1.75189,0.71141,-0.828246,0.759401,0.910344,-1.14434,0.55577,0.702135,-0.944523,0.894638,0.807471,-6.20976,-8.43572,-1.22952,-3.45054,5.07945,-5.24374,4.95081,8.7032,0.0745313,0.312833,-0.194336,0.112011,-0.0986954,0.240955,0.123742,-0.268372,-0.0014179,-0.0182623,0.011185,0.0291983,-0.00206562,0.0129882,0.00291484,-0.00642246,0.0246402,-0.0721682,0.0250968,0.0390615,-0.0409174,-0.261829,0.239972,-0.0271061,-0.000712934,0.185741,-0.767545,0.489095,-0.511695,-0.788006,-2.03472,-0.817518,-0.161762,0.214024,-1.0209,0.439963,-0.30333,0.678171,-3.01709,0.443276,0.147349,-0.0140214,-1.63255,0.185427,-0.646101,0.302959,-2.49554,0.144779,0.00440903,-0.212378,-0.477085,0.0879689,-0.269432,-0.79518,-0.784304,0.20049,-0.103442,-0.319471,-1.74738,-0.619033,0.809082,-1.00696,-2.2305,-0.00540323,0.299592,-0.47218,-2.0681,-0.935997,0.241768,-1.22036,-2.94152,0.426475,-0.589222,0.540245,0.647628,-0.814097,0.39538,0.499506,-0.671943,0.636454,0.574443,-23.7562,-0.209925
-2006.4,0.997128,0.018639,8,255,0,2056.64,-0.170066,5.00666,-1.73198,-1.76406,-0.221735,-0.893621,0.522926,-0.831447,1.44597,1.26311,4.98628,0.729102,0.621733,1.90729,0.770036,0.909289,0.391813,-0.0860835,-0.788461,0.302987,0.516208,-0.367794,-0.559465,-0.182738,0.663145,-0.0376618,0.850734,-0.4149,0.36583,0.605252,-0.433272,-0.549165,0.716263,-0.147156,-0.869665,-1.58711,-3.31006,0.415107,0.0164991,0.164354,-0.834269,0.504934,-0.0929195,-0.78432,-2.01606,0.115364,0.879066,-0.0688002,0.160987,-1.04829,0.20476,0.28333,0.413718,-1.92359,0.0164778,1.25642,0.210822,0.0548848,-1.4621,0.688358,-0.411853,0.332743,-2.49333,0.159806,0.91495,0.505229,-0.196578,-1.2659,-0.181771,-0.534778,-1.36235,-0.806756,-0.0958057,0.74365,0.216359,-0.234614,-1.25737,-0.0404269,0.060337,-0.396667,-1.24691,-0.126346,2.06995,-0.0227787,-0.611778,-2.39889,-0.469727,-0.0232546,-0.855713,-1.70865,0.268638,0.795821,0.401181,2.05152,0.904473,-0.673885,0.612147,0.592545,-1.00753,0.509854,0.49963,-0.792111,0.627784,0.580506,-8.63612,-8.79608,-1.10564,-4.45585,2.60746,-4.14583,7.21001,6.29823,0.220909,0.188377,0.577884,0.233311,0.275503,0.118714,-0.0260822,-0.238894,0.188845,-0.13455,-0.204669,-0.0668509,0.242598,-0.0137778,0.311224,-0.151783,0.251244,-0.179854,-0.227962,0.297326,-0.0610856,-0.361004,-0.658822,-1.37403,0.0145038,0.144478,-0.733377,0.44387,-0.0816824,-0.689469,-1.77225,0.101413,-0.0864417,0.202267,-1.31709,0.257264,0.35598,0.519803,-2.41684,0.020703,0.192892,0.0502168,-1.33775,0.629813,-0.376825,0.304443,-2.28128,0.146214,0.375713,-0.146185,-0.941388,-0.135174,-0.397687,-1.01312,-0.599944,-0.0712459,0.447852,-0.485639,-2.60269,-0.0836816,0.124894,-0.821079,-2.58104,-0.26153,-0.0181278,-0.486865,-1.90908,-0.373818,-0.0185065,-0.680994,-1.35978,0.213787,-0.60951,0.55367,0.535941,-0.911281,0.461149,0.451901,-0.716443,0.567813,0.525052,-24.5215,-0.170066
-2003.17,0.980809,0.018639,8,255,0,2056.55,-0.19846,7.32395,-0.832929,-1.30688,-0.172251,-0.539865,0.931478,-0.840651,1.59215,0.687681,6.56067,0.276639,0.74,0.733539,1.25541,-0.911512,0.569209,-0.083035,-0.120261,0.231459,0.590079,-1.36076,1.44089,0.355435,-0.999287,-0.413,-0.406614,0.0113203,0.0770592,0.186955,-0.987417,1.46199,-0.00113568,0.0873205,-0.934045,2.09284,1.29738,0.0971443,-0.0858508,0.0756699,-0.036909,0.055523,-0.672735,-0.438818,-1.60674,-0.0518632,0.995586,-0.0923423,0.117769,-0.642707,0.26565,-0.437507,0.678189,-2.57008,0.59922,1.28409,0.490436,-0.124659,-1.11802,0.159876,-0.570674,0.37996,-1.85057,0.755732,1.4883,-0.130909,-0.900697,-1.35186,0.0772902,-0.966031,-2.10868,-1.52784,1.14818,0.375846,-0.0511904,-0.289594,-1.00245,-0.323,0.297695,-0.808584,-1.02501,0.508986,1.87663,0.130623,-0.374151,-1.50171,-0.762548,0.112296,-0.71383,-1.80204,0.785634,1.28025,0.425618,1.84521,1.31535,-0.423191,0.489705,0.445419,-0.722236,0.336776,0.422948,-0.560597,0.338415,0.481493,-5.46457,-8.57402,-1.13008,-3.54188,6.11112,-5.51524,10.4456,4.51165,0.0640305,0.171279,0.169784,0.290577,-0.210977,0.131748,-0.0192192,-0.0278354,0.045471,-0.104859,0.111034,0.0273895,-0.0770042,-0.0318254,-0.0313333,0.000872332,0.0181616,-0.0959219,0.142024,-0.000110325,0.00848269,-0.0907371,0.203307,0.126033,-0.0854718,0.0753359,-0.0367461,0.0552779,-0.669765,-0.436881,-1.59965,-0.0516343,-0.118575,0.151225,-0.825291,0.341118,-0.561797,0.870853,-3.30021,0.76945,0.729915,-0.18553,-1.66395,0.237943,-0.849333,0.565494,-2.7542,1.12476,-0.0492015,-0.338524,-0.508093,0.0290492,-0.363079,-0.792538,-0.574232,0.431538,-0.0960653,-0.54346,-1.88123,-0.606152,0.558662,-1.51741,-1.92356,0.955178,0.16723,-0.479006,-1.92255,-0.976249,0.143767,-0.913878,-2.30706,1.00581,-0.556643,0.644131,0.585879,-0.94999,0.442977,0.556323,-0.737379,0.445133,0.633329,-26.4405,-0.19846
-2005.14,0.975117,0.018639,8,255,0,2063.01,-0.184057,9.87127,-1.2549,-1.10562,-0.0426914,-0.552183,0.842463,-0.517082,1.10578,0.396076,7.53404,0.176741,1.17055,0.905713,0.880343,0.318477,1.09802,-1.64872,-1.95182,0.356057,-0.875252,0.302792,-0.477063,0.584435,0.695488,0.480565,0.485718,-0.304148,0.0366438,-0.12951,-0.979926,-1.40121,-0.0761302,-0.154665,0.801871,-2.31491,-2.22585,0.114061,-0.476446,0.265464,-1.10774,0.364779,-0.790134,-0.280874,-2.22826,0.45497,0.657125,-0.103351,0.0939432,-0.384308,0.128773,-0.122814,0.457766,-1.17622,0.251152,2.03943,-0.143643,0.270008,-1.04909,-0.184932,-0.0548526,0.191581,-2.12545,0.0488154,0.935933,0.239346,-0.530149,-1.80691,-0.827937,-0.448432,-1.69137,-0.0392499,0.0129715,0.585383,0.0747864,-0.358892,-2.21777,-0.318302,-0.204535,-0.361965,-2.1367,0.428652,1.00679,-0.0436913,-0.5031,-1.74233,-0.523161,-0.444512,-0.397001,-1.6776,0.476857,1.04125,0.415608,1.82242,0.767577,-0.830503,0.759761,0.787652,-1.17315,0.521942,0.759816,-0.896243,0.719132,0.707528,-9.45445,-8.32975,-0.321638,-4.16017,6.34715,-3.89572,8.33097,2.98405,0.0629299,0.416784,0.322486,0.313453,0.113396,0.390959,-0.587037,-0.694959,-0.0320726,0.0110955,-0.0174814,0.0214159,0.0254853,0.0176097,0.0177986,-0.0111452,-0.014772,-0.111771,-0.159824,-0.00868346,-0.0176412,0.091462,-0.26404,-0.253883,-0.313085,0.174443,-0.727924,0.239705,-0.519217,-0.18457,-1.46424,0.298972,-0.210778,0.19159,-0.783769,0.262623,-0.250471,0.933581,-2.39882,0.512207,-0.13444,0.252709,-0.98188,-0.173084,-0.0513384,0.179306,-1.98928,0.0456879,0.140109,-0.31034,-1.05773,-0.48466,-0.262504,-0.990101,-0.0229762,0.0075933,0.0752944,-0.36133,-2.23284,-0.320465,-0.205925,-0.364424,-2.15122,0.431564,-0.0454934,-0.523851,-1.81419,-0.544739,-0.462847,-0.413375,-1.7468,0.496526,-0.637475,0.583175,0.604584,-0.900482,0.40063,0.583217,-0.687936,0.551989,0.543082,-27.4502,-0.184057
