# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_ef15cf8542b_model
# start_datetime = 2023-06-16 15:48:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/standata-ef15b6d8bad.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-202306161248-4-08fdf4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-profile-202306161248-4-873207.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2023.89,0.963109,0.021355,9,511,0,2066.69,-0.200818,3.66585,-1.41082,-1.77038,-0.487042,-1.02542,1.93077,-1.09296,0.93712,0.974352,4.19226,-1.85805,0.823692,0.834398,-0.676657,0.207545,1.95273,0.802514,-0.604998,0.362232,-0.987352,-0.0975666,0.163948,-0.836932,-1.12908,0.291016,0.186928,-0.297982,0.424307,-0.58438,-0.338248,0.200786,-0.401565,-0.230376,0.133617,-1.11653,-1.48463,0.708197,-1.70725,-0.0363534,-0.654791,0.361315,-0.530866,0.621825,-1.5075,0.338862,0.508613,-0.0756638,-0.0240108,-1.2986,0.345059,-0.659561,1.19486,-1.79458,0.601066,1.2057,-0.186466,0.00992781,-1.2956,-0.183191,-0.52927,0.843641,-2.46639,0.336375,1.10012,-0.808718,-0.573848,-0.803438,-0.516519,-0.41801,-0.948771,-1.7848,0.686775,0.708518,-0.346415,-0.362391,-1.85427,-0.76487,-0.326555,-0.507017,-1.80748,0.46956,1.18216,-0.325164,-0.350275,-1.24414,-0.687813,-0.291101,-0.451781,-1.53329,0.402876,1.47353,0.416901,1.846,0.458353,-1.24732,1.42048,1.59349,-1.79666,1.08091,1.15725,-1.51864,1.11738,1.08668,-5.91453,-7.4219,-2.04181,-4.29883,8.0943,-4.58196,3.92865,4.08474,-0.673046,0.298368,0.302246,-0.245107,0.0751795,0.707341,0.290696,-0.219149,-0.41894,-0.0413982,0.0695645,-0.355116,-0.479075,0.12348,0.079315,-0.126436,-0.413856,-0.239547,0.142196,-0.284387,-0.163152,0.0946275,-0.790723,-1.05141,-0.868328,-0.0184898,-0.333035,0.183769,-0.270005,0.316268,-0.766733,0.17235,-0.0912279,-0.0289498,-1.56573,0.416038,-0.795234,1.44064,-2.16372,0.724706,-0.205135,0.0109218,-1.42531,-0.201532,-0.58226,0.928105,-2.71333,0.370053,-0.572991,-0.406582,-0.56925,-0.365963,-0.296168,-0.672222,-1.26457,0.486593,-0.409519,-0.428405,-2.19204,-0.904199,-0.38604,-0.599375,-2.13673,0.555096,-0.479137,-0.516139,-1.83328,-1.01351,-0.428945,-0.665711,-2.25934,0.593648,-0.571714,0.65108,0.730383,-0.823506,0.495441,0.530428,-0.696073,0.512154,0.498082,-23.3764,-0.200818
-2026.69,0.953879,0.021355,7,127,0,2076.3,-0.112216,3.23241,-0.749543,-1.85429,-0.447029,-0.910934,1.80081,-1.02719,1.09188,1.72863,4.54007,-0.111913,0.627341,0.552553,0.397814,-1.16654,0.663017,-2.06538,-0.996729,0.504109,-0.532511,-0.245158,-0.439823,-0.649499,-0.897121,0.84756,-0.287938,-0.921553,0.478119,-1.45272,-0.580686,0.103701,-0.640294,-1.60294,0.688205,0.572515,-2.06828,0.223687,-0.839607,0.132411,-0.830073,-0.715385,0.179809,-0.927862,-2.09495,0.350539,0.720256,-0.286873,-0.0100174,-0.498981,-0.130539,-0.386883,0.260679,-1.20548,0.23837,1.96378,-0.460871,0.00262992,-0.870748,0.0995652,-0.59075,0.00277049,-1.75872,0.503613,1.06692,-0.521814,-0.986384,-1.55934,-1.17945,-1.13211,-1.82653,-0.899149,-0.15883,0.408024,-0.455185,-0.30963,-1.36854,-0.737962,0.184215,-0.743818,-1.17188,0.604133,1.11682,-0.280538,-0.534354,-1.79063,-1.06452,-0.278355,-0.574545,-1.19067,0.0697219,0.960581,0.417011,2.02231,0.409299,-1.54595,1.41349,1.45457,-2.2614,1.13148,1.15016,-1.89404,1.09423,1.33235,-3.40297,-8.41861,-2.02954,-4.1357,8.17579,-4.66352,4.95722,7.84808,-0.0564162,0.316249,0.278547,0.200542,-0.588062,0.334233,-1.04118,-0.50246,-0.254604,-0.117215,-0.210288,-0.310538,-0.428931,0.405235,-0.137669,-0.440612,-0.324954,-0.129892,0.0231964,-0.143225,-0.358556,0.153942,0.128064,-0.462647,-0.604732,0.0953697,-0.597866,-0.515261,0.129508,-0.668299,-1.5089,0.252478,-0.563354,-0.0196719,-0.979887,-0.256349,-0.759751,0.511915,-2.3673,0.468105,-0.491712,0.00280591,-0.929017,0.106228,-0.630282,0.00295589,-1.87642,0.537314,-0.212913,-0.402469,-0.636248,-0.481245,-0.461927,-0.745269,-0.366875,-0.0648064,-0.508359,-0.3458,-1.5284,-0.824169,0.205735,-0.830708,-1.30878,0.674706,-0.269479,-0.51329,-1.72004,-1.02256,-0.267382,-0.551897,-1.14373,0.0669735,-0.632754,0.578538,0.595352,-0.925588,0.463115,0.470761,-0.77523,0.447867,0.545331,-23.3737,-0.112216
-2016.04,0.997044,0.021355,7,127,0,2064.44,-0.259217,3.38795,-1.6354,-1.66169,-0.431464,-0.724306,1.53915,-1.14394,0.951212,1.39867,4.3148,-0.37125,0.679395,0.884664,0.0879679,0.908467,-0.0683184,1.27782,0.176547,0.424539,-1.01134,-0.173719,0.71509,-0.604304,-0.823772,0.723369,-0.19022,-0.879927,0.163771,-0.642494,-0.691666,0.14463,-0.378404,0.63321,-0.539001,-0.0525209,-0.723512,0.425168,-1.06389,0.0352568,0.0816053,0.780921,-0.675775,-0.0398466,-1.29774,-0.315374,0.697617,-0.169658,0.0739789,-0.55336,0.026748,-0.0696219,0.795615,-1.7606,0.0818884,1.41787,-0.129554,0.0229267,-0.724201,-0.239441,-0.168527,0.320957,-1.83605,-0.15041,1.4075,-0.499638,-0.458223,-1.53566,-0.885986,-0.503817,-1.82903,-0.942466,-0.765637,0.521663,-0.210206,-0.365124,-1.3884,-0.748128,0.0765887,-0.448418,-1.95285,0.576698,1.11636,-0.221659,-0.503329,-1.35098,-0.967626,-0.152996,-0.723957,-2.43695,0.3319,1.09938,0.411744,1.8722,0.490244,-1.21742,1.32725,1.41856,-1.61797,0.989548,1.13644,-1.31693,1.0779,1.19405,-7.05644,-7.16987,-1.86168,-3.12524,6.64115,-4.93588,4.10429,6.03498,-0.15761,0.28843,0.375574,0.0373458,0.38568,-0.0290038,0.542486,0.0749511,-0.165629,-0.0284501,0.117111,-0.0989676,-0.13491,0.118467,-0.0311526,-0.144107,-0.273168,-0.294074,0.0614922,-0.160885,0.269221,-0.229166,-0.0223302,-0.307614,-0.742188,0.0245958,0.0569293,0.544784,-0.471432,-0.0277977,-0.905328,-0.22001,-0.240553,0.104892,-0.784592,0.0379251,-0.0987147,1.12808,-2.49631,0.116107,-0.182347,0.0322693,-1.01931,-0.337013,-0.237202,0.451747,-2.58423,-0.211702,-0.260643,-0.239038,-0.801096,-0.462187,-0.262823,-0.954138,-0.49165,-0.399405,-0.234666,-0.407611,-1.54996,-0.835182,0.0855008,-0.500598,-2.18009,0.643805,-0.243686,-0.553348,-1.48524,-1.06378,-0.1682,-0.795901,-2.67913,0.364883,-0.596833,0.650676,0.695439,-0.793198,0.485119,0.557135,-0.645616,0.528434,0.585375,-23.288,-0.259217
-2019.14,0.996513,0.021355,8,511,0,2072.32,-0.224944,2.81498,-1.22383,-1.72899,-0.380091,-0.794431,1.31797,-0.769517,0.815486,1.84691,4.72699,-0.200898,0.850374,1.3442,-0.0587245,0.276081,0.145269,0.876107,-0.684575,0.383928,-1.20278,0.00573761,1.89783,-0.98585,-0.500566,0.113697,0.992522,-1.31,0.338266,0.311744,-0.34561,-0.150182,0.109536,-0.0600097,-0.78813,0.645478,-0.948571,0.121656,-1.03199,0.351321,0.395692,0.341745,-0.4083,-0.161861,-2.26307,-0.645339,0.394233,-0.198162,0.155025,-0.279239,0.0657934,-0.199985,1.24962,-1.83575,0.0291355,1.71254,-0.206479,0.15623,-0.677664,-0.0217274,0.0162279,0.198883,-1.55353,0.0101158,1.39675,-0.510544,-0.69402,-1.04714,-0.592538,-0.0206081,-1.77344,-1.43516,-1.14059,0.502288,-0.135336,-0.453617,-1.77495,-0.66846,0.483563,-0.449727,-1.88512,0.493872,1.07394,-0.113447,-0.451413,-1.28915,-0.909371,-0.0820888,-0.776224,-2.21894,0.221661,1.09277,0.410595,1.76627,0.510934,-1.01776,1.05838,1.11375,-1.80469,0.800156,1.15305,-1.34231,1.08848,1.28056,-5.78503,-8.17293,-1.79669,-3.75526,6.23005,-3.6375,3.85479,8.7303,-0.0771306,0.326483,0.516075,-0.022546,0.105995,0.055773,0.336362,-0.262828,-0.40686,0.00194084,0.641972,-0.333479,-0.169324,0.0384597,0.335736,-0.443129,0.0379254,-0.0420454,-0.0182705,0.0133256,-0.00730051,-0.0958803,0.0785259,-0.115399,-0.406843,0.138502,0.155995,0.134727,-0.160965,-0.063811,-0.892177,-0.254414,-0.339361,0.265486,-0.478209,0.112674,-0.342483,2.14003,-3.14379,0.0498958,-0.288399,0.218214,-0.946528,-0.0303478,0.0226663,0.27779,-2.16989,0.0141292,-0.25644,-0.348597,-0.525963,-0.297624,-0.0103512,-0.890779,-0.720862,-0.572902,-0.145343,-0.487158,-1.90619,-0.717887,0.519318,-0.482981,-2.02451,0.530389,-0.123972,-0.493291,-1.40874,-0.993733,-0.0897042,-0.848234,-2.4248,0.242225,-0.520007,0.540761,0.569051,-0.922079,0.408826,0.589131,-0.685833,0.55614,0.654284,-23.2582,-0.224944
-2025.66,0.901227,0.021355,8,255,0,2079.56,-0.138564,2.74666,-1.69078,-1.55713,-0.429979,-0.682739,1.4291,-0.587121,0.692363,1.73341,4.19052,-0.605999,0.44623,0.780688,-0.290751,0.0682047,0.685909,0.712465,-0.889459,0.563132,-0.513904,-0.0883502,1.89008,-1.00271,-0.830533,0.689511,0.16045,-1.30631,0.062269,0.168685,-0.499013,0.471763,0.68142,-0.364794,-0.671923,1.33318,-1.46972,0.150446,-1.37435,0.353921,0.132329,0.408254,-0.577263,0.125741,-2.00534,-0.366625,0.45563,-0.170161,0.128403,-0.465069,-0.024876,-0.188137,0.587725,-1.89419,-0.202251,1.35442,-0.0745433,0.100278,-0.633031,0.151174,-0.424232,0.256026,-1.23699,-0.107145,1.43658,-0.243489,-0.962775,-1.36328,-1.04122,-0.0113159,-2.12126,-1.59182,-1.69813,0.355098,-0.24732,-0.401633,-1.54002,-0.433444,0.472318,-0.116575,-2.36421,0.348642,1.01981,-0.157592,-0.542039,-1.55725,-1.06039,-0.0405431,-0.393696,-2.5607,0.228183,0.981732,0.419708,1.82883,0.572951,-1.14711,0.992042,1.16633,-1.53205,0.757823,0.776032,-1.29339,0.710842,0.982122,-7.08525,-6.52519,-1.80183,-2.86103,5.98866,-2.46034,2.90136,7.26387,-0.341257,0.251286,0.439631,-0.163731,0.0384083,0.386258,0.401212,-0.500883,-0.0320003,-0.00550147,0.117694,-0.0624378,-0.0517164,0.0429351,0.00999104,-0.0813424,0.0253781,-0.0750748,0.0709751,0.102517,-0.054882,-0.101088,0.200572,-0.221115,-0.626195,0.161257,0.060293,0.186013,-0.263019,0.0572915,-0.913693,-0.167046,-0.230469,0.173911,-0.629898,-0.0336925,-0.254815,0.796024,-2.56553,-0.273933,-0.107087,0.144057,-0.909398,0.217173,-0.609443,0.367801,-1.77703,-0.153922,-0.0864624,-0.341879,-0.484099,-0.369736,-0.00401824,-0.753255,-0.565253,-0.603003,-0.252219,-0.409588,-1.57053,-0.44203,0.481673,-0.118884,-2.41104,0.355548,-0.154713,-0.532137,-1.5288,-1.04101,-0.0398025,-0.386504,-2.51392,0.224015,-0.657238,0.568391,0.66825,-0.877789,0.434195,0.444628,-0.741046,0.407278,0.562707,-22.8544,-0.138564
-2014.72,0.997125,0.021355,8,255,0,2084.77,-0.0598715,5.14565,-0.993413,-1.98613,-0.233405,-0.854477,1.71357,-0.93827,0.545481,1.93136,4.98083,0.742203,0.788329,0.609241,0.710957,0.0334641,1.99222,-1.56743,-0.0206243,0.357729,0.910972,0.267304,-1.30862,-1.13261,-1.87935,0.794057,-0.59942,0.767181,0.175967,0.22036,0.0827602,-0.0635848,0.162607,-0.686627,0.824631,1.20807,-1.15028,0.296378,-0.412384,0.199075,-1.74089,0.428205,-0.487033,1.0646,-1.3,0.659728,0.427682,-0.12606,0.198068,-0.777016,0.230085,0.00381494,1.04023,-1.92367,0.122489,1.26628,0.00650406,0.140154,-0.756682,-0.0648391,-0.0462796,0.578721,-1.54504,-0.0267208,1.35512,0.00890956,-0.41216,-1.12433,-1.03897,0.0650878,-0.652128,-1.376,-1.55272,0.333516,0.0916699,-0.289539,-1.49673,-0.570968,0.00442764,-0.345113,-1.26752,-0.266424,1.48419,-0.00704397,-0.323513,-1.3073,-0.52186,-0.272313,-0.355794,-0.944045,0.36658,1.60643,0.412696,1.93981,0.793892,-1.00879,0.432029,0.545702,-1.32445,0.343071,0.508923,-1.08518,0.599954,0.575512,-4.94802,-9.89256,-1.16255,-4.256,8.53501,-4.67336,2.71695,9.6198,0.265508,0.282009,0.217944,0.25433,0.0119711,0.712677,-0.560715,-0.00737792,0.160301,0.0470368,-0.230274,-0.199303,-0.330704,0.139728,-0.105478,0.134999,0.0653098,0.0245283,-0.0188451,0.0481931,-0.203501,0.244402,0.358044,-0.340916,-0.176369,0.0851409,-0.744548,0.183136,-0.208295,0.455309,-0.555988,0.282154,-0.159627,0.250809,-0.983917,0.291352,0.00483078,1.31722,-2.4359,0.155105,0.00881378,0.189926,-1.0254,-0.0878647,-0.0627145,0.784237,-2.09371,-0.0362099,0.00297149,-0.137462,-0.374984,-0.346514,0.0217078,-0.217495,-0.458918,-0.517858,0.136056,-0.429731,-2.22143,-0.847425,0.00657147,-0.512213,-1.88123,-0.395424,-0.0113156,-0.519701,-2.10008,-0.838332,-0.437451,-0.571558,-1.51654,0.588886,-0.800868,0.342984,0.433228,-1.05147,0.272361,0.40403,-0.861513,0.476298,0.456894,-24.5418,-0.0598715
-2006.11,0.922599,0.021355,8,255,0,2061.49,-0.0481991,4.09437,-1.0757,-1.97477,-0.261638,-0.888455,1.6304,-0.734872,0.513988,1.7564,4.32493,0.430661,1.36246,0.137928,0.672031,-0.105504,1.87995,-1.21783,-0.241881,0.415163,0.975118,0.426778,-0.35674,-0.205869,-0.515879,1.51845,-0.354077,0.399061,0.264687,0.7215,0.150792,-0.298955,0.239406,-0.946487,1.10529,0.872889,-0.926942,0.148226,-0.307429,0.383171,-1.56544,-0.0269703,-0.599593,0.759792,-1.57248,0.521959,0.50565,-0.160426,0.207337,-0.708851,0.204364,-0.0981498,1.22867,-1.79921,0.176095,1.46186,0.00529586,0.137744,-0.712274,0.160421,-0.114022,0.694834,-1.69765,0.144414,1.55078,0.0303936,-0.284216,-1.10779,-1.1752,-0.371771,-0.957348,-1.29519,-0.943423,0.369038,0.0481197,-0.263927,-1.32012,-0.362841,0.155339,-0.339927,-1.77359,-0.112602,1.43155,0.124401,-0.262657,-1.03754,-0.573265,-0.604521,-0.336997,-0.915773,0.694253,1.57157,0.418352,1.87525,0.806458,-0.925415,0.623061,0.583151,-1.34815,0.348448,0.472238,-1.01832,0.413476,0.470534,-4.65233,-8.54073,-1.13157,-3.84251,7.05135,-3.17827,2.22296,7.59629,0.178794,0.565643,0.0572625,0.279002,-0.0438014,0.780485,-0.505599,-0.10042,0.258101,0.112962,-0.0944243,-0.0544908,-0.136546,0.401914,-0.0937196,0.105626,0.106945,0.0223513,-0.0443128,0.035486,-0.140294,0.163832,0.129384,-0.137396,-0.155451,0.19375,-0.791563,-0.0136375,-0.303184,0.384189,-0.795125,0.263929,-0.23452,0.303098,-1.03624,0.298751,-0.143481,1.79614,-2.63019,0.257426,0.00821273,0.213611,-1.10458,0.248779,-0.176824,1.07754,-2.63269,0.223955,0.0112164,-0.104887,-0.408817,-0.433695,-0.137198,-0.353298,-0.477974,-0.348159,0.0688855,-0.377823,-1.88981,-0.519423,0.222375,-0.48662,-2.53897,-0.161194,0.195504,-0.412784,-1.63056,-0.900927,-0.950047,-0.529614,-1.4392,1.09107,-0.746308,0.502473,0.470286,-1.08722,0.281009,0.38084,-0.821232,0.333451,0.379466,-23.8536,-0.0481991
-2015.21,0.982757,0.021355,8,255,0,2056.87,-0.152063,4.07786,-2.17173,-1.62849,-0.278021,-0.780595,1.09955,-0.244954,0.518672,1.86822,4.25347,0.506861,0.826891,0.501765,0.0255776,1.30564,0.856311,-0.747589,-0.306994,0.4881,0.260604,-0.0911611,0.710465,-0.551149,-1.80997,0.402197,1.20837,-1.83174,0.107204,0.530049,-0.29276,0.166285,-0.255852,0.892999,0.551203,0.0178343,-1.47291,0.181883,-0.695055,0.978075,-1.45601,1.37246,0.766142,-0.0875694,-0.441473,-0.475318,0.246943,-0.165962,0.184139,-0.917777,-0.0887424,-0.0966051,0.623046,-2.14526,0.221979,1.18741,0.162479,0.159275,-0.91427,0.140562,0.0273906,0.332379,-2.09276,0.210373,1.34061,0.57259,-0.563079,-2.19534,0.233433,-0.606409,-0.76595,-1.92534,0.786884,0.457712,0.0536336,-0.485819,-1.89212,-1.04558,0.301139,-0.350137,-1.8722,0.505185,0.988064,-0.0247236,-0.416351,-1.29692,-0.567033,0.314761,-0.11695,-1.16486,0.203356,1.36715,0.39617,1.77164,0.558469,-1.05493,0.964416,1.08407,-1.72564,0.616518,0.909625,-1.30774,0.85054,0.891142,-9.23739,-6.92674,-1.18256,-3.32024,4.67691,-1.0419,2.20615,7.94644,0.247399,0.403606,0.244912,0.0124844,0.637281,0.417966,-0.364898,-0.149844,0.0279378,-0.00977284,0.0761648,-0.0590854,-0.194036,0.0431172,0.129542,-0.19637,0.0964071,-0.0532481,0.0302444,-0.0465351,0.162422,0.100255,0.00324377,-0.267897,-0.171639,0.241529,-0.359553,0.338921,0.189194,-0.0216247,-0.109019,-0.117377,-0.197065,0.218648,-1.08977,-0.105373,-0.11471,0.739809,-2.5473,0.263579,0.217821,0.213525,-1.22568,0.188439,0.03672,0.44559,-2.80557,0.282028,0.262081,-0.257728,-1.00483,0.106845,-0.277561,-0.350584,-0.88125,0.360166,0.0529935,-0.48002,-1.86953,-1.0331,0.297545,-0.345958,-1.84985,0.499155,-0.0338009,-0.569214,-1.77309,-0.775218,0.430325,-0.159888,-1.59254,0.278019,-0.589146,0.538597,0.605418,-0.963719,0.344306,0.507997,-0.730332,0.475001,0.497675,-23.4796,-0.152063
-2008.55,0.984143,0.021355,8,255,0,2054.03,-0.151852,8.6569,-1.46211,-1.33237,-0.0325242,-0.546537,1.24909,-0.503236,1.02424,0.484638,5.44695,0.508353,1.27252,1.13393,0.433691,-1.75648,2.50863,0.289214,-0.278616,0.353841,0.613599,1.27806,-1.2018,-0.926456,1.05346,0.776599,-0.60136,1.24005,0.0925655,1.11109,-0.0144801,0.281189,-0.10596,-1.39288,-0.0568982,0.142874,-0.636956,0.305386,-0.489442,0.858883,-1.59613,-0.104561,-0.721799,-0.925885,-0.229428,0.139107,0.267327,-0.00215614,0.26779,-1.14324,0.291149,-0.225485,0.670408,-1.84262,0.863959,0.958719,0.222955,0.138452,-0.86202,0.0877796,-0.395083,0.335615,-1.78394,0.451226,1.4644,0.298524,-0.301463,-0.832057,-0.853234,-0.0629981,-1.33884,0.107273,0.49132,0.662755,0.245827,-0.198417,-1.21308,-0.577136,-0.28941,-0.402603,-1.23363,0.532696,1.46123,0.307273,-0.349124,-1.69179,-0.514393,-0.433962,-0.575107,-1.36795,0.837176,1.03896,0.429663,2.23445,0.780268,-0.872369,0.600401,0.760272,-1.10237,0.484057,0.648373,-1.01625,0.590586,0.714513,-7.96406,-7.25734,-0.177158,-2.97696,6.80374,-2.7411,5.579,2.6398,0.179876,0.450269,0.401231,0.153458,-0.621513,0.887655,0.102336,-0.0985857,0.0567981,0.118305,-0.111245,-0.0857579,0.0975144,0.0718863,-0.0556652,0.114786,0.339312,-0.00442201,0.0858712,-0.0323588,-0.425367,-0.0173759,0.0436319,-0.194518,-0.130841,0.229603,-0.426688,-0.027952,-0.192956,-0.247514,-0.0613323,0.0371872,-0.00206713,0.256735,-1.09604,0.27913,-0.216176,0.642732,-1.76655,0.828293,0.326495,0.202748,-1.26234,0.128544,-0.578558,0.491474,-2.61239,0.660774,0.197848,-0.199796,-0.55145,-0.565485,-0.0417523,-0.887323,0.0710958,0.325625,0.35921,-0.289933,-1.7726,-0.84333,-0.422896,-0.588297,-1.80263,0.778393,0.319244,-0.362725,-1.7577,-0.534433,-0.450868,-0.597512,-1.42125,0.869791,-0.680682,0.468474,0.593216,-0.860141,0.377695,0.505905,-0.792946,0.460816,0.557512,-26.0467,-0.151852
-2006.24,0.800545,0.021355,8,255,0,2060.29,-0.0690613,7.05516,-0.748153,-0.948977,-0.033422,-0.47192,0.604242,-0.324077,0.818344,0.506022,8.11626,0.442815,1.53361,0.315988,1.01968,1.60193,-0.394637,-1.13821,-0.14728,0.258541,-0.484217,1.15239,0.845415,-0.435358,-2.28083,0.108474,1.08543,-1.69134,0.0440444,0.182201,-0.423676,0.0952163,0.0634423,1.41989,0.253895,-0.243996,-0.545494,0.110079,-0.817219,0.668913,-1.26616,1.09046,0.30261,0.689257,-2.07159,1.39712,0.378903,-0.0902463,0.154356,-0.482963,0.155593,0.0833758,0.0550262,-1.0341,0.482531,2.34243,0.0455465,0.126751,-0.575595,0.178832,0.0597542,0.260951,-1.03222,-0.0439513,2.35116,0.235399,-0.395863,-1.87431,0.311882,-0.808421,-1.72284,-2.21137,0.756213,0.580805,0.0243202,-0.217225,-1.60188,-0.346003,0.565223,-0.760409,-1.85641,0.564626,1.12426,0.0405868,-0.210698,-1.18673,-0.462678,0.502461,-0.470729,-1.39384,0.555212,1.61106,0.379939,1.7175,0.612428,-1.08851,0.693953,0.732832,-1.7411,0.543029,0.706908,-1.36363,0.599665,0.676879,-6.07221,-7.70214,-0.271261,-3.83022,4.90419,-2.63029,6.6419,4.10701,0.114486,0.3965,0.0816959,0.26363,0.414165,-0.10203,-0.294274,-0.038078,-0.0213271,0.0507562,0.0372358,-0.0191751,-0.100458,0.00477767,0.047807,-0.0744939,0.0200565,-0.046638,0.0104813,0.00698369,0.156301,0.0279486,-0.0268589,-0.0600477,-0.309647,0.253453,-0.47975,0.413177,0.11466,0.261162,-0.784931,0.529373,-0.211395,0.361567,-1.13131,0.364464,0.195302,0.128895,-2.4223,1.13029,0.107087,0.298013,-1.35332,0.420464,0.140492,0.613539,-2.42691,-0.103337,0.136721,-0.229919,-1.08861,0.181143,-0.469535,-1.00063,-1.28438,0.439213,0.0273422,-0.244218,-1.80093,-0.388998,0.635458,-0.854899,-2.08709,0.634787,0.0653879,-0.339448,-1.9119,-0.745402,0.809496,-0.758374,-2.24556,0.894481,-0.666633,0.424996,0.448807,-1.0663,0.332566,0.432931,-0.835124,0.367252,0.41454,-27.2733,-0.0690613
