# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-alt/model_part_noar_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2002.78,0.98772,0.0190924,8,255,0,2051.76,0.180647,6.34945,-0.588872,-1.0625,-0.123706,-0.36011,0.781555,0.610205,-0.947245,1.26273,9.22344,-0.142244,0.564451,-1.46334,0.210702,0.152121,1.37614,-1.57439,-0.770293,0.638931,-0.88178,-0.280022,-0.932477,-0.270942,-0.956245,-0.919592,-0.731909,0.475331,0.133452,-0.717346,-0.268721,-0.726976,-0.0528187,-0.532161,0.327971,-0.308471,-2.40098,0.425863,0.102352,0.0400418,0.181437,0.156669,-0.508854,-0.437724,-1.35785,0.133006,1.58351,0.0281267,0.101919,0.682067,0.22202,0.0744754,0.799932,-2.47091,0.266071,1.26874,-0.299058,0.125264,0.826775,0.228444,-0.0123809,0.243438,-1.87457,0.474072,1.67392,-0.242784,-0.484177,1.38036,0.272509,-1.23701,-2.57838,0.145886,-0.273907,0.615668,0.103367,-0.304112,1.17173,-0.794595,0.52801,-0.496461,-1.31103,0.762738,1.1626,-0.330326,-0.591878,1.86613,-0.936189,-0.151257,-0.586547,-3.38214,0.477206,0.89948,0.419869,1.91269,0.556907,-1.73266,0.329791,0.275396,-2.29208,0.123486,0.222418,-1.88632,0.38506,0.402454,-5.43142,-9.79993,-1.14099,-3.32146,7.20862,5.62819,-8.73686,11.6467,-0.0908844,0.360646,-0.934973,0.134624,0.0971949,0.879262,-1.00593,-0.492164,-0.117676,-0.0373697,-0.124441,-0.0361579,-0.127613,-0.122722,-0.0976751,0.0634341,-0.305491,-0.114438,-0.309592,-0.0224935,-0.226628,0.139671,-0.131367,-1.02249,0.162076,0.0634067,0.287308,0.248087,-0.805776,-0.693142,-2.15017,0.210617,0.0356856,0.129309,0.865369,0.281686,0.0944903,1.01491,-3.13495,0.337577,-0.5006,0.209681,1.38396,0.382397,-0.0207246,0.407495,-3.13788,0.79356,-0.149474,-0.298092,0.849842,0.167775,-0.761588,-1.58742,0.0898172,-0.168636,0.120175,-0.353561,1.36225,-0.923797,0.613865,-0.577186,-1.52421,0.88676,-0.297122,-0.532383,1.67855,-0.842083,-0.136052,-0.527587,-3.04217,0.429237,-0.96493,0.183663,0.15337,-1.27648,0.0687701,0.123866,-1.05051,0.214443,0.22413,-26.9175,0.180647
-2002.65,0.875217,0.0190924,8,255,0,2059.1,-0.241288,11.0088,-1.09808,-1.46973,0.0262396,-0.752091,1.1718,0.453293,-1.19286,1.16339,6.94766,0.469018,1.23033,-0.639661,1.32043,0.130432,2.04557,-1.2319,-0.364998,0.365454,0.972998,0.657898,1.46892,-0.599916,-1.65753,0.211968,-0.0377367,0.660084,0.216948,0.159614,0.0555094,0.972338,1.07787,-0.710943,0.285826,1.4545,-1.75389,0.0388194,0.576138,0.331913,1.18105,0.164548,-0.448747,-0.216365,-2.1089,0.174123,0.751525,0.107286,0.200728,0.799497,0.0193354,-0.0855501,0.883675,-1.73286,0.238451,1.76276,-0.149913,0.299597,1.37294,0.37081,-0.369497,0.527546,-1.84018,0.6066,1.27429,0.193706,-0.455582,2.52084,-0.700448,-1.50858,-2.71308,-1.78328,0.657846,0.389646,0.0653434,-0.173574,1.95847,-0.662774,-0.141357,-0.32136,-1.60147,0.428621,1.072,0.0233503,-0.166285,1.11882,-0.530621,0.16292,-0.157483,-1.46132,0.514405,1.67415,0.41621,1.88763,0.551863,-1.03073,1.11596,1.14998,-1.42283,0.943956,1.12941,-1.29193,0.906489,1.12862,-7.62912,-10.2112,0.182304,-5.22527,8.14125,3.14932,-8.28757,8.08283,0.171404,0.449628,-0.233767,0.482556,0.0476668,0.747561,-0.450201,-0.13339,0.21109,0.14273,0.318678,-0.13015,-0.359597,0.045986,-0.00818689,0.143204,0.00619612,0.00215484,0.0377456,0.0418424,-0.0275984,0.0110956,0.0564629,-0.0680851,0.432982,0.249441,0.887588,0.123662,-0.337245,-0.162604,-1.58489,0.130858,0.18912,0.353836,1.40932,0.0340837,-0.150804,1.55771,-3.05462,0.420333,-0.191033,0.381774,1.74952,0.47252,-0.470847,0.672247,-2.34492,0.772985,0.0754769,-0.177516,0.982236,-0.272927,-0.587814,-1.05714,-0.694848,0.256327,0.0700479,-0.186071,2.09948,-0.710492,-0.151535,-0.344497,-1.71677,0.45948,0.039092,-0.278386,1.87307,-0.88834,0.272752,-0.26365,-2.44648,0.861192,-0.56882,0.615859,0.634629,-0.785205,0.520934,0.62328,-0.712969,0.500258,0.622845,-27.7128,-0.241288
-2008.05,0.985403,0.0190924,7,255,0,2062.83,-0.180086,6.22835,-0.809019,-1.46501,-0.125122,-0.644299,1.07835,0.676705,-1.36359,1.30271,5.91335,-0.305161,1.07664,-0.34601,0.206911,-0.0334063,1.23593,-0.738365,-0.990415,0.505757,-0.187893,0.96851,-1.44461,-0.545208,0.365169,0.000157355,-0.219117,0.291533,0.114353,-0.000617003,0.917249,-0.831123,-1.014,-1.40262,0.233164,-0.852502,-0.521143,0.119102,-0.0151002,0.510017,0.909101,0.456905,-0.564966,0.211357,-4.10933,0.504049,0.549625,0.204317,0.305418,0.745856,0.145481,-0.293366,0.559385,-2.74627,0.429435,1.21507,-0.150727,0.317786,1.69726,0.20893,-1.27708,0.332364,-3.11775,0.743655,0.838544,0.232771,-0.0253047,0.857327,0.0981203,-0.512019,-1.82475,-0.428446,0.151436,0.59162,0.145615,-0.281812,1.48277,-0.730662,0.934398,-0.61084,-2.37966,0.865172,1.16766,-0.0938233,-0.350117,1.61006,-0.605927,0.0632739,-0.524691,-1.64187,0.79902,1.27639,0.386872,1.80755,0.549569,-1.03844,0.959804,1.01389,-1.71394,0.858534,1.01648,-1.34698,0.828577,1.03919,-4.78401,-8.66313,-0.739888,-3.80996,6.37668,4.00159,-8.06339,7.7034,-0.154337,0.544516,-0.174997,0.104647,-0.0168955,0.625079,-0.373433,-0.500909,-0.0214863,0.110752,-0.165196,-0.0623464,0.0417583,1.79941e-05,-0.0250568,0.0333378,-7.34863e-05,0.109246,-0.0989884,-0.12077,-0.167055,0.0277703,-0.101535,-0.0620691,-0.00829946,0.280318,0.499664,0.251126,-0.310519,0.116167,-2.25859,0.277038,0.248259,0.371105,0.906269,0.176769,-0.356461,0.679694,-3.33692,0.521794,-0.126391,0.266477,1.42323,0.175197,-1.07089,0.278701,-2.61437,0.623587,0.137712,-0.0149707,0.507212,0.0580499,-0.30292,-1.07956,-0.253477,0.0895928,0.170028,-0.329059,1.73136,-0.853162,1.09105,-0.713251,-2.77862,1.01022,-0.119755,-0.446887,2.05507,-0.773401,0.0807623,-0.669711,-2.09568,1.01986,-0.570695,0.527479,0.557202,-0.941929,0.471824,0.558625,-0.740261,0.455361,0.571108,-25.1566,-0.180086
-2008.08,0.806897,0.0190924,8,255,0,2051.37,-0.0476992,5.60374,-0.884169,-1.19473,-0.0817834,-0.517712,0.993654,0.655986,-0.611368,0.876136,7.22214,0.244821,0.946469,-1.20236,0.776992,-0.317923,0.595121,-0.543201,-0.8705,0.594814,0.75593,1.37325,-0.851229,-0.364646,-0.28704,-0.75883,1.41001,-0.468305,0.208779,-0.850103,0.815026,-1.39488,-1.02743,-0.461778,1.01014,-0.0206748,-1.1657,0.185047,0.82901,0.982447,1.31631,0.311094,-0.108678,-0.26576,-1.96858,0.605002,0.496509,0.134309,0.408462,0.679487,0.179295,-0.00520522,0.635825,-2.06999,0.204639,1.25413,-0.552832,0.588453,1.71298,0.372493,-0.919314,1.25412,-2.60062,1.3886,0.748965,0.160845,-0.203423,1.40713,0.231063,-0.566183,-1.35053,-1.41993,-0.624086,0.470842,0.363962,-0.12637,1.83021,-0.682338,0.492565,-0.78892,-1.75472,0.699975,0.888523,-0.197175,-0.27411,2.03671,-1.04928,-0.400166,-0.869715,-2.57852,0.902961,0.871453,0.406077,1.76175,0.64138,-1.17546,0.677077,0.796048,-1.55894,0.379138,0.427924,-1.37374,0.662295,0.719453,-6.38559,-8.62852,-0.590651,-3.73899,7.17631,4.73763,-4.41538,6.32758,0.145623,0.562973,-0.71518,0.462166,-0.189105,0.353986,-0.323103,-0.517786,0.157822,0.286705,-0.177718,-0.0761303,-0.0599279,-0.158428,0.294381,-0.0977721,-0.157309,0.150818,-0.258118,-0.190122,-0.0854506,0.186924,-0.0038258,-0.215709,0.411611,0.487794,0.65356,0.154461,-0.0539594,-0.131952,-0.977416,0.300389,0.168441,0.512265,0.852165,0.22486,-0.00652803,0.797407,-2.59604,0.256644,-0.414052,0.440731,1.28297,0.278984,-0.688534,0.93929,-1.94777,1.04001,0.0757326,-0.0957799,0.662535,0.108794,-0.266583,-0.635885,-0.668562,-0.293846,0.323389,-0.112282,1.62618,-0.606273,0.437655,-0.700974,-1.55911,0.621944,-0.171828,-0.238874,1.7749,-0.914399,-0.348726,-0.757916,-2.24706,0.786889,-0.753919,0.434264,0.51057,-0.999872,0.243172,0.274462,-0.881087,0.424783,0.461443,-25.2956,-0.0476992
-2006.24,0.888436,0.0190924,8,255,0,2053.34,-0.166071,8.39259,-1.617,-1.44258,-0.178602,-0.705028,1.02533,0.612981,-1.47152,0.70089,6.08915,0.0716129,0.485108,-0.803253,0.123361,-0.0255769,0.0894311,-0.531651,-0.622397,0.564149,0.0437294,0.163797,-0.834455,-1.53362,-0.433745,-0.671436,0.0404607,0.213529,0.117178,-0.382753,-0.0842642,-1.15405,-1.05348,-0.270717,-1.35066,-1.15266,-0.142672,0.0852562,-0.137858,0.18349,1.14014,-0.298346,-0.343483,-0.237306,-1.7124,0.454989,0.985025,-0.0926694,0.0443123,0.739372,0.115825,-0.28623,0.280771,-1.32731,0.446321,2.21353,0.63844,0.204943,1.18824,-0.35315,0.718404,-1.18333,-3.01597,-0.268419,0.813087,0.0726402,-0.514442,1.56064,-0.551585,-0.831722,-1.59377,-0.947768,0.59972,0.450048,-0.201896,-0.503481,2.22423,-1.04372,0.130517,-0.846522,-1.75619,0.73696,0.933353,-0.0977564,-0.183409,0.86709,-0.393318,-0.120179,-0.546998,-0.477035,0.273075,2.73023,0.41549,1.95546,0.729943,-0.810231,0.787593,0.741154,-1.2548,0.511249,0.756252,-0.951802,0.603948,0.796053,-9.84614,-8.78407,-1.08753,-4.29302,6.2434,3.73253,-8.9603,4.26782,0.0404003,0.273673,-0.453155,0.0695938,-0.0144292,0.0504525,-0.29993,-0.351125,0.00512412,0.0191935,-0.0977798,-0.179706,-0.0508253,-0.0786775,0.0047411,0.0250209,-0.0326321,-0.00718405,-0.0983899,-0.0898158,-0.0230803,-0.115152,-0.0982713,-0.0121637,-0.135793,0.180743,1.12307,-0.293879,-0.338339,-0.233752,-1.68676,0.448176,-0.205126,0.0980866,1.63662,0.256382,-0.633577,0.621495,-2.93805,0.987943,0.519107,0.166637,0.966139,-0.287141,0.584125,-0.962152,-2.45225,-0.218248,0.0326916,-0.231524,0.702364,-0.248239,-0.374314,-0.717271,-0.426541,0.269903,-0.18844,-0.469925,2.07599,-0.974155,0.121819,-0.790103,-1.63914,0.687843,-0.266897,-0.500748,2.36735,-1.07385,-0.328117,-1.49343,-1.30241,0.745557,-0.591422,0.574898,0.541,-0.915931,0.373182,0.552021,-0.694761,0.440848,0.581073,-26.9523,-0.166071
-2003.52,0.996661,0.0190924,8,255,0,2056.09,-0.331609,5.85627,-0.901549,-1.12596,-0.120842,-0.569754,0.623918,0.830637,-0.916238,0.306922,7.35938,-0.459917,1.42386,-1.03656,1.52629,-0.232547,1.72316,-0.0775897,-0.569195,0.146025,-0.0607785,-1.00619,-0.761184,-0.696184,0.104884,1.08065,-0.351992,-1.23039,0.0661952,-0.426998,-1.90656,0.837533,0.535165,-2.01944,-0.699856,0.407851,-1.46144,0.0919811,0.50405,0.0405504,-0.0287846,0.417893,-0.650417,-1.15482,-2.19144,-0.188119,0.618335,0.349616,0.201567,0.67686,0.349784,0.0973407,0.234813,-2.31707,0.055536,1.24816,0.242425,0.127697,1.69729,0.633793,-0.714152,0.416291,-2.39419,1.27249,0.758202,0.0380025,-0.138208,0.858732,0.0270779,-0.416557,-0.61833,-0.909568,0.354904,1.47089,0.113667,-0.648384,1.93279,-0.758285,0.0811074,-1.27203,-2.63011,0.86069,0.897876,-0.0188262,-0.226467,0.813541,-0.248496,-0.144698,-0.293342,-1.01351,0.277001,2.5855,0.387096,1.66981,1.23687,-0.347696,0.572998,0.596052,-0.683757,0.493061,0.518575,-0.44665,0.539198,0.592514,-6.63484,-8.28634,-0.889325,-4.19303,4.59165,6.11297,-6.74294,2.25876,-0.0671592,0.207918,-0.151363,0.222876,-0.0339575,0.251624,-0.01133,-0.0831165,-0.00402325,-0.0666051,-0.0503867,-0.046084,0.00694281,0.071534,-0.0233002,-0.081446,-0.0392757,-0.175367,0.0770373,0.0492251,-0.18575,-0.0643735,0.0375146,-0.134425,0.311671,0.0250737,-0.0177985,0.258398,-0.402175,-0.714067,-1.35504,-0.116321,0.436376,0.251588,0.84483,0.436586,0.121497,0.293083,-2.89207,0.0693178,0.183807,0.0968205,1.28689,0.480543,-0.541471,0.315633,-1.81528,0.964804,0.0558974,-0.203289,1.2631,0.0398286,-0.612709,-0.909494,-1.33787,0.522025,0.102059,-0.582169,1.73541,-0.680846,0.0728244,-1.14213,-2.36151,0.772793,-0.0486751,-0.58553,2.10341,-0.642485,-0.374115,-0.758435,-2.62043,0.716184,-0.430054,0.708723,0.737238,-0.845717,0.609851,0.641408,-0.552447,0.666917,0.732862,-26.2937,-0.331609
-2007.3,0.955246,0.0190924,8,255,0,2066.65,0.00362919,7.37357,-0.668285,-1.16174,-0.119614,-0.536483,0.821065,0.628925,-1.19857,0.624265,7.51171,-0.168945,1.47582,-0.915058,2.1423,0.333075,0.222328,-1.20896,-0.623759,0.166825,0.425935,-0.251257,-0.798707,-1.28798,-0.0267301,-0.763435,0.558478,-0.228778,0.119252,-0.528848,-1.3592,0.735316,0.589076,-2.81981,-0.247391,0.0350456,-0.898001,0.102985,0.324603,0.0400769,0.691043,0.196138,-0.96028,-0.773684,-2.327,0.607434,0.593447,-0.0473069,-0.0458559,0.774639,0.0577565,-0.547641,0.666301,-1.64402,0.755598,1.48212,0.207907,0.295578,0.974086,0.161004,-0.276562,0.375567,-2.99298,0.796504,0.666134,-0.0613821,-0.4373,0.0893683,-0.13985,0.0734751,-1.02328,-0.0231248,-0.0139851,0.854375,-0.0128723,-0.513408,2.13677,-0.457291,-0.332787,-0.935673,-1.57783,0.314495,0.991447,-0.0670971,-0.238633,0.857705,-0.428846,-0.00192086,-0.413018,-1.09778,0.422073,2.28058,0.395345,1.63673,2.40134,-0.311243,0.162487,0.174271,-0.4901,0.0731268,0.150917,-0.359549,0.162881,0.190694,-5.01996,-8.72663,-0.898503,-4.0299,6.1676,4.7243,-9.00331,4.6893,-0.0281841,0.246204,-0.152654,0.357388,0.0555651,0.0370898,-0.201684,-0.104058,0.0507935,-0.0299628,-0.0952471,-0.153594,-0.00318761,-0.0910408,0.0665994,-0.0272821,-0.0544633,-0.139976,0.0757263,0.0606658,-0.290398,-0.0254775,0.00360916,-0.0924803,0.192635,0.0237835,0.410097,0.116398,-0.569875,-0.45914,-1.38095,0.36048,-0.0701147,-0.0679641,1.14811,0.0856024,-0.811672,0.987541,-2.43665,1.11989,0.138494,0.196895,0.648872,0.10725,-0.184227,0.250178,-1.99373,0.530578,-0.0524433,-0.373618,0.076354,-0.119484,0.0627753,-0.874265,-0.0197572,-0.0119485,-0.0127622,-0.509016,2.11849,-0.453379,-0.329941,-0.92767,-1.56434,0.311806,-0.153021,-0.544222,1.95607,-0.978021,-0.00438069,-0.941923,-2.50358,0.962574,-0.7474,0.390186,0.418484,-1.1769,0.175602,0.362404,-0.863398,0.391132,0.45792,-27.1716,0.00362919
-2016.34,0.822994,0.0190924,8,255,0,2068.64,0.167357,9.52976,-1.53422,-1.39604,-0.0850301,-0.6593,0.92059,0.680943,-1.44227,0.799195,6.55035,-0.725873,2.10559,-1.0285,-0.382161,-0.340137,0.767375,0.587119,0.312494,0.164874,0.072702,0.101002,1.68494,1.23099,-0.0917906,1.43898,-0.212357,0.753827,0.0242177,1.42469,-0.859791,0.67352,-0.210957,2.57913,-0.153663,-0.630496,0.655643,0.0346249,0.0927478,-0.0143545,0.441201,0.0160404,-0.0913486,-0.472219,-1.85701,0.0729038,1.51982,0.192455,0.269808,1.39012,0.074262,0.0556595,0.398239,-2.38099,0.127965,0.851711,-0.0428224,0.103225,0.595246,0.149451,-0.266744,0.454297,-1.85501,0.0653054,1.82481,-0.577502,-0.336233,1.9782,-0.628973,-1.84196,-2.21685,-2.31564,0.48831,0.69961,-0.0464774,-0.257678,1.61842,-0.322384,0.531261,-0.694568,-1.50212,0.472767,1.13902,0.000462888,-0.46984,1.73784,-0.616246,0.108158,-0.798089,-1.74153,0.345145,1.26677,0.445185,2.11624,0.492787,-1.97395,0.478965,0.481784,-2.58412,0.178413,0.357594,-2.25184,0.304901,0.498104,-10.0497,-9.14451,-0.556976,-4.31864,6.03018,4.46041,-9.44738,5.235,-0.119678,0.347158,-0.169574,-0.0630084,-0.0560797,0.12652,0.0968007,0.0515222,0.00176067,0.00244604,0.0408054,0.0298117,-0.00222295,0.0348488,-0.00514279,0.0182559,0.0493299,-0.0297702,0.0233206,-0.00730438,0.089302,-0.00532057,-0.0218309,0.0227016,0.14096,-0.0218163,0.670548,0.0243786,-0.138834,-0.71769,-2.82233,0.110801,0.163916,0.229799,1.18398,0.0632497,0.0474058,0.339185,-2.02792,0.108989,-0.0781427,0.188366,1.08621,0.272719,-0.486757,0.829005,-3.38505,0.11917,-0.404026,-0.235232,1.38397,-0.440036,-1.28865,-1.55093,-1.62004,0.341627,-0.0529386,-0.2935,1.84342,-0.367202,0.605116,-0.791126,-1.71095,0.53849,0.000586371,-0.595177,2.20144,-0.78064,0.137011,-1.01099,-2.20611,0.437218,-0.972735,0.236028,0.237417,-1.27342,0.0879196,0.176218,-1.10968,0.150251,0.245459,-27.0721,0.167357
-2015.49,0.993042,0.0190924,8,255,0,2064.36,0.0222174,6.44643,-1.32406,-1.23412,-0.14638,-0.652902,0.706062,0.2684,-1.06655,0.904878,6.48848,-0.246933,2.97586,-0.733288,1.17345,-0.186557,2.21347,0.20348,0.185953,0.148166,0.169186,0.0353792,1.1734,0.13927,0.161529,-0.00397854,-0.56872,0.336136,0.067014,1.59307,-1.66848,0.7725,0.144043,0.00795901,-0.903541,0.221448,0.34211,0.01276,0.618691,0.189432,0.969693,0.61525,-0.272608,-1.29256,-0.833755,0.597767,0.580378,-0.000158854,0.245296,1.28643,0.171762,0.67372,0.834978,-3.12039,0.80516,0.876442,0.0568739,0.171988,1.09916,-0.119118,0.189833,-0.603107,-0.894626,0.443995,1.18424,-0.557205,-0.553377,2.68072,-0.844772,-0.68346,-1.95038,-1.62609,0.290674,0.432936,-0.173946,-0.20394,1.19627,-0.538041,-0.127814,-0.562733,-1.4483,0.478056,1.51167,-0.0800168,-0.306309,1.52143,-0.657506,0.26079,-0.853573,-1.21316,0.330293,1.55494,0.412126,1.98405,0.805671,-1.00166,0.429273,0.503144,-1.42634,0.278349,0.457997,-1.1032,0.384107,0.535637,-8.59114,-8.00757,-0.949785,-4.23634,4.58127,1.74151,-6.92028,5.87128,-0.036587,0.440921,-0.108648,0.173866,-0.0276415,0.327961,0.0301489,0.0275519,0.0113378,0.0023709,0.0786345,0.00933304,0.0108247,-0.000266618,-0.0381122,0.0225258,0.0203276,-0.0212897,0.00985707,0.00183798,0.000101557,-0.0115292,0.00282567,0.00436531,0.359075,0.109942,0.562789,0.357078,-0.158216,-0.750173,-0.483893,0.346931,-0.000139227,0.214988,1.12748,0.15054,0.590477,0.73181,-2.73484,0.705677,0.0673524,0.203676,1.30167,-0.141065,0.224807,-0.714223,-1.05945,0.525797,-0.241234,-0.239577,1.16058,-0.365732,-0.295895,-0.84439,-0.703992,0.125843,-0.262949,-0.30829,1.80837,-0.813339,-0.193212,-0.850665,-2.18935,0.722662,-0.124421,-0.476293,2.36573,-1.02238,0.405513,-1.32725,-1.8864,0.513586,-0.807005,0.345853,0.405369,-1.14916,0.224258,0.368995,-0.888819,0.309464,0.431548,-25.654,0.0222174
-2023.1,0.914995,0.0190924,8,255,0,2065.78,0.221745,4.36516,-0.635045,-1.43094,-0.258286,-0.77747,0.735197,0.476543,-1.81916,0.583184,5.12358,-0.348663,2.78114,-1.11614,0.938536,-0.502012,1.55298,0.328806,2.33558,0.121343,-0.770155,1.16773,1.0805,-2.18686,-0.0320217,-0.334601,1.20995,1.5066,0.0798829,2.91896,-1.14992,-0.17943,0.648676,-0.0833453,-0.19087,1.08339,0.0366904,0.00666439,0.479196,0.414232,0.714701,0.381691,1.22574,-0.825224,-2.39447,0.224526,0.438178,0.115348,0.258322,1.18193,-0.031931,0.0254462,0.409888,-2.71634,0.726234,1.00272,0.334269,0.212425,0.837538,-0.314499,0.178224,0.148757,-2.68443,0.918036,1.03542,-0.73668,-0.372952,2.18026,-0.339234,0.475768,-2.06809,-0.712243,0.228305,0.557664,-0.105712,-0.14114,1.10063,-0.0937901,0.334987,-0.385248,-0.987506,0.320912,1.75564,-0.079121,-0.254699,1.23351,-0.48407,0.143356,-0.520852,-1.03946,0.224252,1.79132,0.406042,1.74921,0.879349,-1.1105,0.184615,0.179249,-1.56941,0.0919215,0.148172,-1.24153,0.128618,0.24279,-3.2537,-7.33154,-1.32335,-3.98343,3.76684,2.44161,-9.3206,2.98799,-0.0423078,0.337472,-0.135436,0.113885,-0.0609157,0.188443,0.0398984,0.283406,-0.0615221,0.0932814,0.0863132,-0.174693,-0.00255798,-0.0267289,0.0966545,0.120351,0.0194531,-0.00766351,-0.00119579,0.00432303,-0.000555446,-0.00127203,0.00722013,0.000244519,0.209973,0.181507,0.313166,0.167249,0.537091,-0.361595,-1.04921,0.0983824,0.115662,0.259025,1.18515,-0.0320179,0.0255155,0.411005,-2.72374,0.728212,0.346108,0.219948,0.867202,-0.325638,0.184536,0.154025,-2.77951,0.95055,-0.41082,-0.207982,1.21585,-0.189179,0.265319,-1.1533,-0.397193,0.127317,-0.185592,-0.247791,1.93231,-0.164662,0.588117,-0.676359,-1.73371,0.563408,-0.141731,-0.456249,2.20962,-0.867125,0.256796,-0.933015,-1.86201,0.401708,-0.976515,0.162341,0.157623,-1.38006,0.0808311,0.130295,-1.09174,0.1131,0.213497,-24.2785,0.221745
