ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x
1.0,Pb #2,2017-11-21,LP23,0.1165,0.1119,0.004600000000000007,none,none,0.8904109589041096,0.8904109589041096,1.5858615690739901,0.692496247959951,2.7779710294495756,1
1.0,Pb #2,2017-11-28,LP23,0.1149,0.1103,0.004600000000000007,none,none,0.9095890410958904,0.9095890410958904,1.5781040372759032,0.692496247959951,2.7690472400661195,1
1.0,Pb #2,2017-12-05,LP23,0.1186,0.1153,0.0032999999999999974,none,none,0.9287671232876712,0.9287671232876712,1.6019844684151634,0.47817319509566114,2.789499295184786,1
1.0,Pb #2,2017-12-19,LP23,0.1254,0.1181,0.007300000000000015,none,none,0.9671232876712329,0.9671232876712329,1.6149090991915556,0.9905033847289503,2.8254756635609963,2
1.0,Pb #2,2018-01-03,LP23,0.1069,0.1007,0.006199999999999997,none,none,0.00821917808219178,1.0082191780821919,1.5290551854916814,0.8851111574332656,2.7224776254502694,2.142857142857143
1.0,Pb #2,2018-01-09,LP23,0.1229,0.1175,0.005400000000000002,none,none,0.024657534246575342,1.0246575342465754,1.6121655229506058,0.7959639547839863,2.8124810392675577,0.8571428571428571
1.0,Pb #2,2018-01-16,LP23,0.1122,0.1073,0.004899999999999988,none,none,0.043835616438356165,1.0438356164383562,1.5632504958354054,0.7332650394659905,2.7537027360242115,1
1.0,Pb #2,2018-01-23,LP23,0.1232,0.1156,0.0076000000000000095,none,none,0.06301369863013699,1.063013698630137,1.6033841772256365,1.0164917788755563,2.8140542815807716,1
1.0,Pb #2,2018-01-30,LP23,0.1028,0.0978,0.0050000000000000044,none,none,0.0821917808219178,1.0821917808219177,1.513315048121089,0.7463016694381234,2.697241275732407,1
1.0,Pb #2,2018-02-07,LP23,0.1028,0.0996,0.0032000000000000084,none,none,0.10410958904109589,1.104109589041096,1.5231388031517588,0.45831651344590735,2.697241275732407,1.1428571428571428
1.0,Pb #2,2018-02-13,LP23,0.1048,0.0933,0.01150000000000001,none,none,0.12054794520547946,1.1205479452054794,1.4879420230494136,1.2837706267149802,2.7096750175549515,0.8571428571428571
1.0,Pb #2,2018-02-20,LP23,0.0956,0.0932,0.0023999999999999994,none,none,0.13972602739726028,1.1397260273972603,1.4873643776276944,0.2726777933859849,2.650385044599162,1
1.0,Pb #2,2018-02-28,LP23,0.0182,0.0576,2e-4,left,none,0.16164383561643836,1.1616438356164385,1.2281503771746636,-1.33081068958978,1.58000741604755,1.1428571428571428
1.0,Pb #2,2018-03-06,LP23,0.082,0.0874,2e-4,left,none,0.1780821917808219,1.178082191780822,1.45275452479319,-1.33081068958978,2.5513627989682384,0.8571428571428571
1.0,Pb #2,2018-03-13,LP23,0.0906,0.0835,0.007099999999999995,none,none,0.19726027397260273,1.1972602739726028,1.4281656825594404,0.9725774754753422,2.6157208982953746,1
1.0,Pb #2,2018-03-21,LP23,0.0356,0.0191,0.0165,none,none,0.2191780821917808,1.2191780821917808,0.633565316710138,1.5167293746096122,2.0129488214065403,1.1428571428571428
1.0,Pb #2,2018-03-27,LP23,0.0235,0.0164,0.007099999999999999,none,none,0.2356164383561644,1.2356164383561643,0.5514706300605123,0.9725774754753429,1.7449301932190528,0.8571428571428571
1.0,Pb #2,2018-04-03,LP23,0.027,0.0103,0.0167,none,none,0.2547945205479452,1.2547945205479452,0.30092234621006503,1.5245040618604706,1.8345201342979371,1
1.0,Pb #2,2018-04-10,LP23,0.0217,0.0094,0.0123,none,none,0.273972602739726,1.273972602739726,0.25167091762503757,1.327167899394366,1.6935081215816912,1
1.0,Pb #2,2018-04-17,LP23,0.0149,0.0135,0.0014000000000000002,none,none,0.29315068493150687,1.2931506849315069,0.44665300057076546,-0.07513192468243286,1.4509102054657328,1
1.0,Pb #2,2018-04-24,LP23,0.0237,0.0082,0.015499999999999998,none,none,0.31232876712328766,1.3123287671232877,0.17810391785508944,1.4763855361882958,1.750398795743296,1
1.0,Pb #2,2018-05-04,LP23,0.0143,0.0136,7.00000000000001e-4,none,none,0.33972602739726027,1.3397260273972602,0.4506283271315843,-0.5224137254413537,1.4243876543677223,1.4285714285714286
1.0,Pb #2,2018-05-08,LP23,0.0208,0.0206,2e-4,left,none,0.3506849315068493,1.3506849315068492,0.6742890584154879,-1.33081068958978,1.6661740534169676,0.5714285714285714
1.0,Pb #2,2018-05-15,LP23,0.0267,0.0239,0.0028000000000000004,none,none,0.3698630136986301,1.36986301369863,0.754326291884566,0.37214987607648853,1.8273101013466195,1
1.0,Pb #2,2018-05-22,LP23,0.0243,0.0217,0.002599999999999998,none,none,0.38904109589041097,1.389041095890411,0.7023104934875831,0.32432865114020337,1.7665319169409086,1
1.0,Pb #2,2018-05-30,LP23,0.0231,0.0226,5.000000000000004e-4,none,none,0.410958904109589,1.410958904109589,0.7242001362708137,-0.7395363108347491,1.733851960003008,1.1428571428571428
1.0,Pb #2,2018-06-06,LP23,0.0139,0.0134,4.999999999999987e-4,none,none,0.4301369863013699,1.43013698630137,0.4426481174073364,-0.7395363108347514,1.4060802921557167,1
1.0,Pb #2,2018-06-13,LP23,0.0141,0.0118,0.0023,none,none,0.44931506849315067,1.4493150684931506,0.3741554348395768,0.24521444720102853,1.4152988951630239,1
1.0,Pb #2,2018-06-19,LP23,0.0325,0.0306,0.0019000000000000024,none,none,0.4657534246575342,1.4657534246575343,0.8874393784470248,0.12192817735771419,1.9541592094091842,0.8571428571428571
1.0,Pb #2,2018-06-26,LP23,0.0218,0.0208,0.0010000000000000009,none,none,0.4849315068493151,1.484931506849315,0.6794934883142326,-0.2922545100758277,1.696474983064748,1
1.0,Pb #2,2018-07-03,LP23,0.0148,0.0102,0.0046,none,none,0.5041095890410959,1.504109589041096,0.29566714058388194,0.6924962479599499,1.4465647935172818,1
1.0,Pb #2,2018-07-10,LP23,0.0157,0.0149,7.999999999999986e-4,none,none,0.5232876712328767,1.5232876712328767,0.4998028435576843,-0.43624708807193774,1.4846586140689373,1
1.0,Pb #2,2018-07-19,LP23,0.018,0.0165,0.0014999999999999979,none,none,0.547945205479452,1.547945205479452,0.5547451343945706,-0.030611429376828734,1.5728770535989367,1.2857142857142858
1.0,Pb #2,2018-07-24,LP23,0.0168,0.0149,0.001899999999999999,none,none,0.5616438356164384,1.5616438356164384,0.4998028435576843,0.12192817735771305,1.5283565582933314,0.7142857142857143
1.0,Pb #2,2018-08-07,LP23,0.0201,0.0156,0.0045000000000000005,none,none,0.6,1.6,0.5245323017665302,0.678313452081094,1.644083687781401,2
1.0,Pb #2,2018-08-14,LP23,0.0186,0.0152,0.0033999999999999985,none,none,0.6191780821917808,1.6191780821917807,0.5105404942134973,0.49743705057984894,1.594036038891188,1
1.0,Pb #2,2018-08-21,LP23,0.0151,0.0114,0.0037,none,none,0.6383561643835617,1.6383561643835618,0.355579307665795,0.5520011919994395,1.459514216078531,1
1.0,Pb #2,2018-08-29,LP23,0.0128,0.0104,0.002400000000000001,none,none,0.6602739726027397,1.6602739726027398,0.3061267761088098,0.2726777933859855,1.3528801149637484,1.1428571428571428
1.0,Pb #2,2018-09-04,LP23,0.0122,0.0087,0.0035000000000000014,none,none,0.6767123287671233,1.6767123287671233,0.20998625818619326,0.5161424540725968,1.3219001865835192,0.8571428571428571
1.0,Pb #2,2018-09-11,LP23,0.0322,0.0076,0.0246,none,none,0.6958904109589041,1.6958904109589041,0.1371737820080745,1.7744497001532877,1.948175012867296,1
1.0,Pb #2,2018-09-18,LP23,0.0104,0.0073,0.0030999999999999995,none,none,0.7150684931506849,1.7150684931506848,0.11548007289325388,0.43782935667434475,1.2188922526580461,1
