type,ortho_dose,pipe_material,date,location,value,bdl
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-10-16,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2018-10-17,LP21,8e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-10-17,LP21,7e-4,FALSE
lead,1.0,Pb #1,2018-10-17,LP22,0.0085,FALSE
lead_dissolved,1.0,Pb #1,2018-10-17,LP22,0.0079,FALSE
lead,1.0,Pb #2,2018-10-17,LP23,0.0098,FALSE
lead_dissolved,1.0,Pb #2,2018-10-17,LP23,0.0077,FALSE
lead,1.0,Cu/Pb-Sn,2018-10-17,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-10-17,LP25,2e-4,TRUE
lead,1.0,Pb-Cu,2018-10-17,LP21,9e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-10-17,LP21,2e-4,TRUE
lead,1.0,Pb #1,2018-10-17,LP22,0.003,FALSE
lead_dissolved,1.0,Pb #1,2018-10-17,LP22,0.0018,FALSE
lead,1.0,Pb #2,2018-10-17,LP23,0.0036,FALSE
lead_dissolved,1.0,Pb #2,2018-10-17,LP23,0.0021,FALSE
lead,2.0-0.75,Pb-Cu,2018-10-18,LP31,0.0024,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-10-18,LP31,0.0017,FALSE
lead,2.0-0.75,Pb #1,2018-10-18,LP32,0.0109,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-10-18,LP32,0.0092,FALSE
lead,2.0-0.75,Pb #2,2018-10-18,LP33,0.0122,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-10-18,LP33,0.0101,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-10-18,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-10-18,LP35,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-10-18,LP31,6e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-10-18,LP31,2e-4,FALSE
lead,2.0-0.75,Pb #1,2018-10-18,LP32,0.0048,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-10-18,LP32,0.0022,FALSE
lead,2.0-0.75,Pb #2,2018-10-18,LP33,0.0186,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-10-18,LP33,0.0028,FALSE
lead,0-0.5,Pb-Cu,2018-10-24,LP11,0.0375,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-10-24,LP11,0.0367,FALSE
lead,0-0.5,Pb #1,2018-10-24,LP12,0.131,FALSE
lead_dissolved,0-0.5,Pb #1,2018-10-24,LP12,0.132,FALSE
lead,0-0.5,Pb #2,2018-10-24,LP13,0.15,FALSE
lead_dissolved,0-0.5,Pb #2,2018-10-24,LP13,0.151,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-10-24,LP15,4e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-10-24,LP15,4e-4,FALSE
lead,1.0,Pb-Cu,2018-10-24,LP21,0.0016,FALSE
lead_dissolved,1.0,Pb-Cu,2018-10-24,LP21,0.0014,FALSE
lead,1.0,Pb #1,2018-10-24,LP22,0.007,FALSE
lead_dissolved,1.0,Pb #1,2018-10-24,LP22,0.0064,FALSE
lead,1.0,Pb #2,2018-10-24,LP23,0.0066,FALSE
lead_dissolved,1.0,Pb #2,2018-10-24,LP23,0.0062,FALSE
lead,1.0,Cu/Pb-Sn,2018-10-24,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-10-24,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-10-24,LP31,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2018-10-24,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2018-10-24,LP32,0.0112,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-10-24,LP32,0.0097,FALSE
lead,2.0-0.75,Pb #2,2018-10-24,LP33,0.0125,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-10-24,LP33,0.0109,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-10-24,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-10-24,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-10-31,LP11,0.0048,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-10-31,LP11,0.0048,FALSE
lead,0-0.5,Pb #1,2018-10-31,LP12,0.132,FALSE
lead_dissolved,0-0.5,Pb #1,2018-10-31,LP12,0.131,FALSE
lead,0-0.5,Pb #2,2018-10-31,LP13,0.167,FALSE
lead_dissolved,0-0.5,Pb #2,2018-10-31,LP13,0.164,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-10-31,LP15,4e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-10-31,LP15,4e-4,FALSE
lead,1.0,Pb-Cu,2018-10-31,LP21,7e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-10-31,LP21,6e-4,FALSE
lead,1.0,Pb #1,2018-10-31,LP22,0.0085,FALSE
lead_dissolved,1.0,Pb #1,2018-10-31,LP22,0.0079,FALSE
lead,1.0,Pb #2,2018-10-31,LP23,0.0089,FALSE
lead_dissolved,1.0,Pb #2,2018-10-31,LP23,0.0083,FALSE
lead,1.0,Cu/Pb-Sn,2018-10-31,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-10-31,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-10-31,LP31,0.001,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-10-31,LP31,7e-4,FALSE
lead,2.0-0.75,Pb #1,2018-10-31,LP32,0.0121,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-10-31,LP32,0.01,FALSE
lead,2.0-0.75,Pb #2,2018-10-31,LP33,0.0136,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-10-31,LP33,0.011,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-10-31,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-10-31,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-11-06,LP11,0.007,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-11-06,LP11,0.0069,FALSE
lead,0-0.5,Pb #1,2018-11-06,LP12,0.117,FALSE
lead_dissolved,0-0.5,Pb #1,2018-11-06,LP12,0.108,FALSE
lead,0-0.5,Pb #2,2018-11-06,LP13,0.139,FALSE
lead_dissolved,0-0.5,Pb #2,2018-11-06,LP13,0.137,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-11-06,LP15,4e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-11-06,LP15,3e-4,FALSE
lead,1.0,Pb-Cu,2018-11-06,LP21,3e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-11-06,LP21,2e-4,FALSE
lead,1.0,Pb #1,2018-11-06,LP22,0.0067,FALSE
lead_dissolved,1.0,Pb #1,2018-11-06,LP22,0.0057,FALSE
lead,1.0,Pb #2,2018-11-06,LP23,0.0073,FALSE
lead_dissolved,1.0,Pb #2,2018-11-06,LP23,0.0061,FALSE
lead,1.0,Cu/Pb-Sn,2018-11-06,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-11-06,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-11-06,LP31,8e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-11-06,LP31,4e-4,FALSE
lead,2.0-0.75,Pb #1,2018-11-06,LP32,0.0092,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-11-06,LP32,0.0064,FALSE
lead,2.0-0.75,Pb #2,2018-11-06,LP33,0.016,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-11-06,LP33,0.0073,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-11-06,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-11-06,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-11-13,LP11,0.0101,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-11-13,LP11,0.0101,FALSE
lead,0-0.5,Pb #1,2018-11-13,LP12,0.1,FALSE
lead_dissolved,0-0.5,Pb #1,2018-11-13,LP12,0.0997,FALSE
lead,0-0.5,Pb #2,2018-11-13,LP13,0.127,FALSE
lead_dissolved,0-0.5,Pb #2,2018-11-13,LP13,0.126,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-11-13,LP15,4e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-11-13,LP15,3e-4,FALSE
lead,1.0,Pb-Cu,2018-11-13,LP21,0.0011,FALSE
lead_dissolved,1.0,Pb-Cu,2018-11-13,LP21,3e-4,FALSE
lead,1.0,Pb #1,2018-11-13,LP22,0.0058,FALSE
lead_dissolved,1.0,Pb #1,2018-11-13,LP22,0.0043,FALSE
lead,1.0,Pb #2,2018-11-13,LP23,0.0065,FALSE
lead_dissolved,1.0,Pb #2,2018-11-13,LP23,0.0051,FALSE
lead,1.0,Cu/Pb-Sn,2018-11-13,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-11-13,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-11-13,LP31,0.001,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-11-13,LP31,5e-4,FALSE
lead,2.0-0.75,Pb #1,2018-11-13,LP32,0.0078,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-11-13,LP32,0.0049,FALSE
lead,2.0-0.75,Pb #2,2018-11-13,LP33,0.0086,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-11-13,LP33,0.0056,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-11-13,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-11-13,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-11-20,LP11,0.0031,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-11-20,LP11,0.0031,FALSE
lead,0-0.5,Pb #1,2018-11-20,LP12,0.0878,FALSE
lead_dissolved,0-0.5,Pb #1,2018-11-20,LP12,0.0862,FALSE
lead,0-0.5,Pb #2,2018-11-20,LP13,0.11,FALSE
lead_dissolved,0-0.5,Pb #2,2018-11-20,LP13,0.109,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-11-20,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-11-20,LP15,2e-4,FALSE
lead,1.0,Pb-Cu,2018-11-20,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2018-11-20,LP21,2e-4,TRUE
lead,1.0,Pb #1,2018-11-20,LP22,0.0064,FALSE
lead_dissolved,1.0,Pb #1,2018-11-20,LP22,0.0054,FALSE
lead,1.0,Pb #2,2018-11-20,LP23,0.0071,FALSE
lead_dissolved,1.0,Pb #2,2018-11-20,LP23,0.006,FALSE
lead,1.0,Cu/Pb-Sn,2018-11-20,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-11-20,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-11-20,LP31,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2018-11-20,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2018-11-20,LP32,0.0083,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-11-20,LP32,0.0056,FALSE
lead,2.0-0.75,Pb #2,2018-11-20,LP33,0.0093,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-11-20,LP33,0.0066,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-11-20,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-11-20,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-11-27,LP11,0.0116,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-11-27,LP11,0.004,FALSE
lead,0-0.5,Pb #1,2018-11-27,LP12,0.0629,FALSE
lead_dissolved,0-0.5,Pb #1,2018-11-27,LP12,0.0372,FALSE
lead,0-0.5,Pb #2,2018-11-27,LP13,0.0767,FALSE
lead_dissolved,0-0.5,Pb #2,2018-11-27,LP13,0.0514,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-11-27,LP15,2e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-11-27,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2018-11-27,LP21,3e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-11-27,LP21,2e-4,TRUE
lead,1.0,Pb #1,2018-11-27,LP22,0.0061,FALSE
lead_dissolved,1.0,Pb #1,2018-11-27,LP22,0.0049,FALSE
lead,1.0,Pb #2,2018-11-27,LP23,0.0075,FALSE
lead_dissolved,1.0,Pb #2,2018-11-27,LP23,0.006,FALSE
lead,1.0,Cu/Pb-Sn,2018-11-27,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-11-27,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-11-27,LP31,5e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-11-27,LP31,3e-4,FALSE
lead,2.0-0.75,Pb #1,2018-11-27,LP32,0.008,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-11-27,LP32,0.0052,FALSE
lead,2.0-0.75,Pb #2,2018-11-27,LP33,0.0098,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-11-27,LP33,0.0057,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-11-27,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-11-27,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-12-04,LP11,0.01,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-12-04,LP11,0.0051,FALSE
lead,0-0.5,Pb #1,2018-12-04,LP12,0.06,FALSE
lead_dissolved,0-0.5,Pb #1,2018-12-04,LP12,0.0452,FALSE
lead,0-0.5,Pb #2,2018-12-04,LP13,0.0729,FALSE
lead_dissolved,0-0.5,Pb #2,2018-12-04,LP13,0.0558,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-12-04,LP15,2e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-12-04,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2018-12-04,LP21,3e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2018-12-04,LP21,2e-4,TRUE
lead,1.0,Pb #1,2018-12-04,LP22,0.0052,FALSE
lead_dissolved,1.0,Pb #1,2018-12-04,LP22,0.0041,FALSE
lead,1.0,Pb #2,2018-12-04,LP23,0.0061,FALSE
lead_dissolved,1.0,Pb #2,2018-12-04,LP23,0.0049,FALSE
lead,1.0,Cu/Pb-Sn,2018-12-04,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-12-04,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-12-04,LP31,9e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-12-04,LP31,4e-4,FALSE
lead,2.0-0.75,Pb #1,2018-12-04,LP32,0.0056,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-12-04,LP32,0.0035,FALSE
lead,2.0-0.75,Pb #2,2018-12-04,LP33,0.0064,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-12-04,LP33,0.0041,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-12-04,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-12-04,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2018-12-18,LP11,0.0018,FALSE
lead_dissolved,0-0.5,Pb-Cu,2018-12-18,LP11,0.0017,FALSE
lead,0-0.5,Pb #1,2018-12-18,LP12,0.0846,FALSE
lead_dissolved,0-0.5,Pb #1,2018-12-18,LP12,0.0833,FALSE
lead,0-0.5,Pb #2,2018-12-18,LP13,0.103,FALSE
lead_dissolved,0-0.5,Pb #2,2018-12-18,LP13,0.102,FALSE
lead,0-0.5,Cu/Pb-Sn,2018-12-18,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2018-12-18,LP15,2e-4,FALSE
lead,1.0,Pb-Cu,2018-12-18,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2018-12-18,LP21,2e-4,TRUE
lead,1.0,Pb #1,2018-12-18,LP22,0.0063,FALSE
lead_dissolved,1.0,Pb #1,2018-12-18,LP22,0.0062,FALSE
lead,1.0,Pb #2,2018-12-18,LP23,0.0075,FALSE
lead_dissolved,1.0,Pb #2,2018-12-18,LP23,0.0074,FALSE
lead,1.0,Cu/Pb-Sn,2018-12-18,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2018-12-18,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2018-12-18,LP31,0.0018,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2018-12-18,LP31,0.0013,FALSE
lead,2.0-0.75,Pb #1,2018-12-18,LP32,0.0065,FALSE
lead_dissolved,2.0-0.75,Pb #1,2018-12-18,LP32,0.0049,FALSE
lead,2.0-0.75,Pb #2,2018-12-18,LP33,0.008,FALSE
lead_dissolved,2.0-0.75,Pb #2,2018-12-18,LP33,0.006,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2018-12-18,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2018-12-18,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-01-02,LP11,0.0095,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-01-02,LP11,0.0091,FALSE
lead,0-0.5,Pb #1,2019-01-02,LP12,0.0787,FALSE
lead_dissolved,0-0.5,Pb #1,2019-01-02,LP12,0.0761,FALSE
lead,0-0.5,Pb #2,2019-01-02,LP13,0.0998,FALSE
lead_dissolved,0-0.5,Pb #2,2019-01-02,LP13,0.0973,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-01-02,LP15,2e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-01-02,LP15,2e-4,FALSE
lead,1.0,Pb-Cu,2019-01-02,LP21,7e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-01-02,LP21,6e-4,FALSE
lead,1.0,Pb #1,2019-01-02,LP22,0.005,FALSE
lead_dissolved,1.0,Pb #1,2019-01-02,LP22,0.0041,FALSE
lead,1.0,Pb #2,2019-01-02,LP23,0.0052,FALSE
lead_dissolved,1.0,Pb #2,2019-01-02,LP23,0.0044,FALSE
lead,1.0,Cu/Pb-Sn,2019-01-02,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-01-02,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-01-02,LP31,9e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-01-02,LP31,5e-4,FALSE
lead,2.0-0.75,Pb #1,2019-01-02,LP32,0.006,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-01-02,LP32,0.004,FALSE
lead,2.0-0.75,Pb #2,2019-01-02,LP33,0.0065,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-01-02,LP33,0.005,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-01-02,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-01-02,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-01-09,LP11,0.0044,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-01-09,LP11,0.0044,FALSE
lead,0-0.5,Pb #1,2019-01-09,LP12,0.0639,FALSE
lead_dissolved,0-0.5,Pb #1,2019-01-09,LP12,0.0623,FALSE
lead,0-0.5,Pb #2,2019-01-09,LP13,0.0804,FALSE
lead_dissolved,0-0.5,Pb #2,2019-01-09,LP13,0.0791,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-01-09,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-01-09,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-01-09,LP21,7e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-01-09,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-01-09,LP22,0.0067,FALSE
lead_dissolved,1.0,Pb #1,2019-01-09,LP22,0.0021,FALSE
lead,1.0,Pb #2,2019-01-09,LP23,0.008,FALSE
lead_dissolved,1.0,Pb #2,2019-01-09,LP23,0.0023,FALSE
lead,1.0,Cu/Pb-Sn,2019-01-09,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-01-09,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-01-09,LP31,0.001,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-01-09,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2019-01-09,LP32,0.0089,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-01-09,LP32,0.0019,FALSE
lead,2.0-0.75,Pb #2,2019-01-09,LP33,0.0107,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-01-09,LP33,0.0023,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-01-09,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-01-09,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-01-16,LP11,0.0011,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-01-16,LP11,0.0011,FALSE
lead,0-0.5,Pb #1,2019-01-16,LP12,0.0549,FALSE
lead_dissolved,0-0.5,Pb #1,2019-01-16,LP12,0.053900000000000003,FALSE
lead,0-0.5,Pb #2,2019-01-16,LP13,0.0662,FALSE
lead_dissolved,0-0.5,Pb #2,2019-01-16,LP13,0.065,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-01-16,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-01-16,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-01-16,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2019-01-16,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-01-16,LP22,0.0059,FALSE
lead_dissolved,1.0,Pb #1,2019-01-16,LP22,0.0017,FALSE
lead,1.0,Pb #2,2019-01-16,LP23,0.0072,FALSE
lead_dissolved,1.0,Pb #2,2019-01-16,LP23,0.0021,FALSE
lead,1.0,Cu/Pb-Sn,2019-01-16,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-01-16,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-01-16,LP31,3e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-01-16,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2019-01-16,LP32,0.0083,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-01-16,LP32,0.0017,FALSE
lead,2.0-0.75,Pb #2,2019-01-16,LP33,0.0099,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-01-16,LP33,0.002,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-01-16,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-01-16,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-01-23,LP11,0.0019,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-01-23,LP11,0.0019,FALSE
lead,0-0.5,Pb #1,2019-01-23,LP12,0.057,FALSE
lead_dissolved,0-0.5,Pb #1,2019-01-23,LP12,0.0559,FALSE
lead,0-0.5,Pb #2,2019-01-23,LP13,0.0676,FALSE
lead_dissolved,0-0.5,Pb #2,2019-01-23,LP13,0.0672,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-01-23,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-01-23,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-01-23,LP21,3e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-01-23,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-01-23,LP22,0.005,FALSE
lead_dissolved,1.0,Pb #1,2019-01-23,LP22,0.0018,FALSE
lead,1.0,Pb #2,2019-01-23,LP23,0.0057,FALSE
lead_dissolved,1.0,Pb #2,2019-01-23,LP23,0.0022,FALSE
lead,1.0,Cu/Pb-Sn,2019-01-23,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-01-23,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-01-23,LP31,2e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-01-23,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2019-01-23,LP32,0.0064,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-01-23,LP32,0.0015,FALSE
lead,2.0-0.75,Pb #2,2019-01-23,LP33,0.0073,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-01-23,LP33,0.0016,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-01-23,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-01-23,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-01-29,LP11,0.0083,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-01-29,LP11,0.008,FALSE
lead,0-0.5,Pb #1,2019-01-29,LP12,0.0556,FALSE
lead_dissolved,0-0.5,Pb #1,2019-01-29,LP12,0.0558,FALSE
lead,0-0.5,Pb #2,2019-01-29,LP13,0.0607,FALSE
lead_dissolved,0-0.5,Pb #2,2019-01-29,LP13,0.0624,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-01-29,LP15,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-01-29,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-01-29,LP21,2e-4,TRUE
lead_dissolved,1.0,Pb-Cu,2019-01-29,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-01-29,LP22,0.0048,FALSE
lead_dissolved,1.0,Pb #1,2019-01-29,LP22,0.0021,FALSE
lead,1.0,Pb #2,2019-01-29,LP23,0.0058,FALSE
lead_dissolved,1.0,Pb #2,2019-01-29,LP23,0.0027,FALSE
lead,1.0,Cu/Pb-Sn,2019-01-29,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-01-29,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-01-29,LP31,3e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-01-29,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2019-01-29,LP32,0.0066,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-01-29,LP32,0.0019,FALSE
lead,2.0-0.75,Pb #2,2019-01-29,LP33,0.008,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-01-29,LP33,0.0024,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-01-29,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-01-29,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-02-05,LP11,0.0022,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-02-05,LP11,0.0014,FALSE
lead,0-0.5,Pb #1,2019-02-05,LP12,0.0276,FALSE
lead_dissolved,0-0.5,Pb #1,2019-02-05,LP12,0.0222,FALSE
lead,0-0.5,Pb #2,2019-02-05,LP13,0.0327,FALSE
