location,ortho_dose,pipe_material,date,date_numeric,pk_vals_diss,pk_vals_part
LP13,0-0.5,Pb #2,2017-11-07,0.852054794520548,-0.09232244965667386,0.18089844143651623
LP13,0-0.5,Pb #2,2017-11-14,0.8712328767123287,0.09897578711943988,0.27704909832876007
LP13,0-0.5,Pb #2,2017-11-21,0.8904109589041096,0.08373498944795923,0.14059912540188746
LP13,0-0.5,Pb #2,2017-11-28,0.9095890410958904,0.12373730868733798,0.11547726850785461
LP13,0-0.5,Pb #2,2017-12-05,0.9287671232876712,-0.008787127781441022,0.07981605769459714
LP13,0-0.5,Pb #2,2017-12-19,0.9671232876712328,0.10856006904305113,0.07148829216340433
LP13,0-0.5,Pb #2,2018-01-03,1.008219178082192,0.2073056172763598,0.09318568307664865
LP13,0-0.5,Pb #2,2018-01-09,1.0246575342465754,0.13013596370032618,0.01103373468683699
LP13,0-0.5,Pb #2,2018-01-16,1.0438356164383562,0.23996904863106763,0.02279016512888882
LP13,0-0.5,Pb #2,2018-01-23,1.063013698630137,0.061330387167341974,-0.06845135154325885
LP13,0-0.5,Pb #2,2018-01-30,1.0821917808219177,0.13676574044244297,-0.10636730560481986
LP13,0-0.5,Pb #2,2018-02-07,1.104109589041096,0.11128778660595384,-0.06393336726991754
LP13,0-0.5,Pb #2,2018-02-13,1.1205479452054794,0.15785475790271897,-0.05170202271696708
LP13,0-0.5,Pb #2,2018-02-20,1.1397260273972605,0.10804834256494222,-0.02649904959827364
LP13,0-0.5,Pb #2,2018-02-28,1.1616438356164385,-0.010090492074319342,-0.007368000117335828
LP13,0-0.5,Pb #2,2018-03-06,1.178082191780822,0.0474395638699846,-0.021988394492285936
LP13,0-0.5,Pb #2,2018-03-13,1.1972602739726028,0.05420236201262944,0.03463564325795254
LP13,0-0.5,Pb #2,2018-03-21,1.2191780821917808,0.18509287833933685,0.032215426528942305
LP13,0-0.5,Pb #2,2018-03-27,1.2356164383561643,0.16009608643151277,0.039451917320777505
LP13,0-0.5,Pb #2,2018-04-03,1.2547945205479452,-0.04495507375120583,-0.005583682442763662
LP13,0-0.5,Pb #2,2018-04-10,1.273972602739726,0.1373227857347233,0.017109440643612563
LP13,0-0.5,Pb #2,2018-04-17,1.2931506849315069,0.11021645577747662,0.009204361444322937
LP13,0-0.5,Pb #2,2018-04-24,1.3123287671232875,-0.08002629985256199,0.10629109068810369
LP13,0-0.5,Pb #2,2018-05-04,1.3397260273972602,0.06267031071802925,0.09307635857657896
LP13,0-0.5,Pb #2,2018-05-08,1.3506849315068492,-0.026799812055653297,-0.05237557031703277
LP13,0-0.5,Pb #2,2018-05-15,1.36986301369863,0.050933842789694844,0.021316755997002924
LP13,0-0.5,Pb #2,2018-05-22,1.389041095890411,0.10997266990305118,-0.11271914817320938
LP13,0-0.5,Pb #2,2018-05-30,1.410958904109589,0.057295021740008216,-0.09580776061505054
LP13,0-0.5,Pb #2,2018-06-06,1.43013698630137,0.06814800956728663,0.11686670674809929
LP13,0-0.5,Pb #2,2018-06-13,1.4493150684931506,0.11347262358198242,0.16141947819835184
LP13,0-0.5,Pb #2,2018-06-19,1.4657534246575343,-0.030243637059567056,0.09357395086206494
LP13,0-0.5,Pb #2,2018-06-26,1.484931506849315,-0.01413937756391491,-0.012765405038140422
LP13,0-0.5,Pb #2,2018-07-03,1.504109589041096,0.02233159122068783,-0.027662257556201872
LP13,0-0.5,Pb #2,2018-07-10,1.523287671232877,-0.10225131952691001,0.18050684915948523
LP13,0-0.5,Pb #2,2018-07-17,1.5424657534246575,-0.0434400546727363,0.01656968215380714
LP13,0-0.5,Pb #2,2018-07-24,1.5616438356164384,-0.00229605391135302,-0.0207383606269538
LP13,0-0.5,Pb #2,2018-08-07,1.6,0.1311009570817136,0.08914904558643776
LP13,0-0.5,Pb #2,2018-08-14,1.6191780821917807,0.08176845073399147,0.012787614655116377
LP13,0-0.5,Pb #2,2018-08-21,1.6383561643835618,-0.020724980228392288,-0.018517707363159448
LP13,0-0.5,Pb #2,2018-08-29,1.6602739726027398,0.02270076651545901,0.0011400769586202633
LP13,0-0.5,Pb #2,2018-09-04,1.6767123287671233,-0.01707444191710686,0.10088224559996795
LP13,0-0.5,Pb #2,2018-09-11,1.695890410958904,0.11969373888405031,-0.022137272183291617
LP13,0-0.5,Pb #2,2018-09-18,1.7150684931506848,-0.040266662776355135,0.1078939386096291
LP13,0-0.5,Pb #2,2018-09-25,1.7342465753424658,0.17115708154647147,0.09611082775415905
LP13,0-0.5,Pb #2,2018-10-03,1.7561643835616438,0.17163077257595472,0.06341093400126654
LP13,0-0.5,Pb #2,2018-10-10,1.7753424657534247,0.14493911684777872,5.108588862148822e-4
LP13,0-0.5,Pb #2,2018-10-16,1.7917808219178082,-0.030471691249927966,0.07038927256761086
LP13,0-0.5,Pb #2,2018-10-24,1.8136986301369864,0.08920359587039042,0.08052925897507425
LP13,0-0.5,Pb #2,2018-10-31,1.8328767123287673,0.0889446452794343,0.02568978232970502
LP13,0-0.5,Pb #2,2018-11-06,1.8493150684931503,0.1645136269537054,-0.11135164244968533
LP13,0-0.5,Pb #2,2018-11-13,1.8684931506849316,0.14271905056753456,-0.13114160746824907
LP13,0-0.5,Pb #2,2018-11-20,1.887671232876712,0.1760397039412985,-0.09283798995763681
LP13,0-0.5,Pb #2,2018-11-27,1.906849315068493,-0.0795492414489182,0.09210495617030441
LP13,0-0.5,Pb #2,2018-12-04,1.926027397260274,0.10357863208967233,0.07527069344098715
LP13,0-0.5,Pb #2,2018-12-18,1.9643835616438357,0.09908760390319818,0.020813307152803086
LP13,0-0.5,Pb #2,2019-01-02,2.0054794520547947,-0.049685873082041095,0.16986377818485737
LP13,0-0.5,Pb #2,2019-01-09,2.0246575342465754,-0.0512054947022772,0.08647012307649232
LP13,0-0.5,Pb #2,2019-01-16,2.043835616438356,-0.04617869181556668,0.059062725670630416
LP13,0-0.5,Pb #2,2019-01-23,2.063013698630137,-0.062104978690531054,0.07465058573747507
LP13,0-0.5,Pb #2,2019-01-29,2.0794520547945208,0.02281583227238892,0.004370085875408054
LP13,0-0.5,Pb #2,2019-02-05,2.0986301369863014,-0.08246600196994211,0.02782159804626946
LP13,0-0.5,Pb #2,2019-02-13,2.1205479452054794,-0.06897078730423314,0.22310867722951905
LP13,0-0.5,Pb #2,2019-02-19,2.136986301369863,-0.05298983853104661,0.19212766409803048
LP13,0-0.5,Pb #2,2019-02-27,2.158904109589041,0.02791479849174476,0.21379981915823532
LP13,0-0.5,Pb #2,2019-03-06,2.1780821917808217,-0.03827883047054406,0.20166422756162444
LP13,0-0.5,Pb #2,2019-03-13,2.197260273972603,-0.06627286994668487,0.18804803264256043
LP13,0-0.5,Pb #2,2019-03-19,2.213698630136986,-0.0027349248723977544,0.056596863272531134
LP13,0-0.5,Pb #2,2019-03-26,2.232876712328767,0.007113918365198518,0.15122785241789366
LP13,0-0.5,Pb #2,2019-04-02,2.252054794520548,-0.09740852589883935,0.055849877345532366
LP13,0-0.5,Pb #2,2019-04-09,2.271232876712329,-0.012191713748348331,0.17124764818916346
LP13,0-0.5,Pb #2,2019-04-17,2.293150684931507,0.004900613245701055,0.15668422238050075
LP13,0-0.5,Pb #2,2019-04-23,2.3095890410958906,0.07458364494906379,0.06887197619367239
LP13,0-0.5,Pb #2,2019-04-30,2.328767123287671,0.06594357591152097,0.09605700181606264
LP13,0-0.5,Pb #2,2019-05-07,2.3479452054794523,-0.02232326743741366,0.018737401420823478
LP13,0-0.5,Pb #2,2019-05-15,2.3698630136986303,-0.02193639825819258,0.030566838998041225
LP13,0-0.5,Pb #2,2019-05-21,2.3863013698630136,0.07425637026128704,0.12737050822469095
LP13,0-0.5,Pb #2,2019-05-29,2.4082191780821915,0.11210470593542211,0.029354687880250425
LP13,0-0.5,Pb #2,2019-06-05,2.4273972602739726,-0.0025535336745122587,-0.025850948582975687
LP13,0-0.5,Pb #2,2019-06-12,2.4465753424657533,0.062124975314674355,0.11429978685418017
LP13,0-0.5,Pb #2,2019-06-18,2.463013698630137,-0.13150196522409333,-0.05674280687751415
LP13,0-0.5,Pb #2,2019-06-26,2.484931506849315,0.04196117204357051,-0.05140504471865139
LP13,0-0.5,Pb #2,2019-07-02,2.5013698630136987,0.02749866456485267,-0.06654272121593933
LP13,0-0.5,Pb #2,2019-07-09,2.5205479452054793,0.05182125634890199,0.1672563973713837
LP13,0-0.5,Pb #2,2019-07-16,2.5397260273972604,0.05082862788241464,0.06801452823445316
LP13,0-0.5,Pb #2,2019-07-23,2.558904109589041,-0.014337737918402788,-0.1061975224169257
LP13,0-0.5,Pb #2,2019-07-30,2.5780821917808217,-0.015565007627579848,0.06919211529415628
LP13,0-0.5,Pb #2,2019-08-07,2.6,0.016611732416433732,-0.07341852044975888
LP13,0-0.5,Pb #2,2019-08-13,2.616438356164384,-0.1785715290931898,-0.12154116698577769
LP13,0-0.5,Pb #2,2019-08-20,2.6356164383561644,0.08752565879238337,-0.08312474680758869
LP13,0-0.5,Pb #2,2019-08-27,2.654794520547945,0.12606321215227811,-0.1073935841685235
LP13,0-0.5,Pb #2,2019-09-03,2.673972602739726,-0.07017821190408337,0.09166568956101251
LP13,0-0.5,Pb #2,2019-09-11,2.695890410958904,0.06210684036566637,-0.07030198505173267
LP13,0-0.5,Pb #2,2019-09-17,2.712328767123288,-0.004476300377990305,-0.01984895403442642
LP13,0-0.5,Pb #2,2019-09-24,2.7315068493150685,0.09621240370084749,-0.008330371633894364
LP13,0-0.5,Pb #2,2019-10-01,2.750684931506849,0.09837480966026338,-0.01106613332675956
LP13,0-0.5,Pb #2,2019-10-02,2.7534246575342465,0.05372583301235137,-0.09863340565191424
LP13,0-0.5,Pb #2,2019-10-03,2.756164383561644,-0.021703225341834036,-0.0775870909356785
LP13,0-0.5,Pb #2,2019-10-04,2.758904109589041,-0.12655212940773664,-0.08329164793916921
LP13,0-0.5,Pb #2,2019-10-05,2.7616438356164386,-0.08998522576416274,-0.2674602023190618
LP13,0-0.5,Pb #2,2019-10-07,2.767123287671233,-0.04734248908394513,-0.0655114245866279
LP13,0-0.5,Pb #2,2019-10-08,2.76986301369863,-0.14928915821931776,-0.0822110635264228
LP13,0-0.5,Pb #2,2019-10-16,2.791780821917808,0.007663712223157121,-0.12556197636828087
LP13,0-0.5,Pb #2,2019-10-22,2.808219178082192,0.16048199314654846,-0.13070897497095774
LP13,0-0.5,Pb #2,2019-10-30,2.83013698630137,0.20506223484966157,-0.11183323181115022
LP13,0-0.5,Pb #2,2019-11-06,2.8493150684931505,0.1244028381336082,0.016029770795578942
LP13,0-0.5,Pb #2,2019-11-12,2.8657534246575342,0.04309306860343671,-0.12729537374628735
LP13,0-0.5,Pb #2,2019-11-20,2.887671232876712,0.18429751690807672,0.03230426661429741
LP13,0-0.5,Pb #2,2019-11-26,2.904109589041096,0.12774280747250613,-0.13658555391338195
LP13,0-0.5,Pb #2,2019-12-04,2.926027397260274,0.15172426952139056,-0.047433160523225354
LP13,0-0.5,Pb #2,2019-12-17,2.9616438356164383,0.10120620941862027,-0.03942386037301743
LP13,0-0.5,Pb #2,2020-01-01,3.0027322404371586,0.028772813514504225,0.07455506073927363
LP13,0-0.5,Pb #2,2020-01-07,3.019125683060109,-0.07533203580744262,0.07223180576025087
LP13,0-0.5,Pb #2,2020-01-15,3.040983606557377,-0.10217354198823031,0.09151376635290613
LP13,0-0.5,Pb #2,2020-01-21,3.057377049180328,-0.04125985550994932,-0.024544130207042655
LP13,0-0.5,Pb #2,2020-01-29,3.079234972677596,-0.012206004388261464,0.07861498293666264
LP13,0-0.5,Pb #2,2020-02-04,3.0956284153005464,0.05332733945673595,-0.019680003650535287
LP13,0-0.5,Pb #2,2020-02-11,3.1147540983606556,0.06715330459227059,0.0863768444632575
LP13,0-0.5,Pb #2,2020-02-18,3.133879781420765,0.03528002675623448,-0.05210130159856829
LP13,0-0.5,Pb #2,2020-02-25,3.1530054644808745,-0.07420369043141493,-0.09156581365493403
LP13,0-0.5,Pb #2,2020-03-10,3.191256830601093,-0.04451157120860741,0.10828554548887051
LP13,0-0.5,Pb #2,2020-03-17,3.210382513661202,0.09658337256815945,-0.11048637606578694
LP13,0-0.5,Pb #2,2020-03-25,3.23224043715847,-0.07466355537658827,0.08620457709550075
LP13,0-0.5,Pb #2,2020-04-01,3.251366120218579,-0.09641705411997566,0.10675534090948793
LP13,0-0.5,Pb #2,2020-04-08,3.2704918032786887,-0.06453092338772534,-0.06414430523698653
LP13,0-0.5,Pb #2,2020-04-15,3.289617486338798,-0.025622810343120195,-0.13986749533239579
LP13,0-0.5,Pb #2,2020-04-22,3.308743169398907,-0.1472488888231213,0.042560110280902085
LP13,0-0.5,Pb #2,2020-04-28,3.3251366120218577,-0.0033253122390564036,0.1337311440347989
LP13,0-0.5,Pb #2,2020-05-05,3.3442622950819674,-0.04928518673292773,-0.12774162300349182
LP13,0-0.5,Pb #2,2020-05-12,3.363387978142077,0.04360523793724089,-0.13966196064864633
LP13,0-0.5,Pb #2,2020-05-20,3.3852459016393444,0.06534479881388061,-0.16271877283618563
LP13,0-0.5,Pb #2,2020-05-26,3.401639344262295,-0.03489042332073584,0.03487326742791996
LP13,0-0.5,Pb #2,2020-06-02,3.420765027322404,-0.07121449098894408,-0.020704201385701497
LP13,0-0.5,Pb #2,2020-06-09,3.439890710382514,0.02915557279194146,-0.1232990356959767
LP13,0-0.5,Pb #2,2020-06-16,3.459016393442623,0.10945744906344138,-0.03602613246823564
LP13,0-0.5,Pb #2,2020-06-23,3.478142076502732,0.0559099805809692,-0.09770766570827395
LP13,0-0.5,Pb #2,2020-06-30,3.4972677595628414,0.018311217506615726,-0.05006983108432511
LP13,0-0.5,Pb #2,2020-07-07,3.5163934426229506,0.019465787467097328,-0.0749177745014425
LP13,0-0.5,Pb #2,2020-07-14,3.5355191256830603,-0.04376745949396607,-0.02527118253348266
LP13,0-0.5,Pb #2,2020-07-21,3.5546448087431695,-0.11143178006812696,0.024912828719248267
LP13,0-0.5,Pb #2,2020-07-28,3.5737704918032787,-0.13885718638277933,0.04119283172773103
LP13,0-0.5,Pb #2,2020-08-04,3.592896174863388,-0.14314222387025993,-0.006805772349591302
LP13,0-0.5,Pb #2,2020-08-11,3.612021857923497,0.02461735514938953,0.1000119700589613
LP13,0-0.5,Pb #2,2020-08-18,3.6311475409836063,0.02039989371413488,0.12526176153494528
LP13,0-0.5,Pb #2,2020-08-26,3.6530054644808745,-0.11846041699731191,0.005199987253163913
LP13,0-0.5,Pb #2,2020-09-01,3.669398907103825,-0.10228587305111622,0.050818682478425165
LP13,0-0.5,Pb #2,2020-09-09,3.691256830601093,-0.0731503076394486,0.17270324449128022
LP13,0-0.5,Pb #2,2020-09-15,3.707650273224043,0.028594234703091227,0.18992343389278285
LP13,0-0.5,Pb #2,2020-09-22,3.726775956284153,0.065764222572832,0.20116679126174475
LP13,0-0.5,Pb #2,2020-09-29,3.7459016393442623,0.036781240471013624,0.11574244413242765
LP13,0-0.5,Pb #2,2020-10-06,3.765027322404371,0.11339016621994319,0.1417890566243547
LP13,0-0.5,Pb #2,2020-10-13,3.7841530054644807,0.06753120901581239,0.15551966185101235
LP13,0-0.5,Pb #2,2020-10-20,3.80327868852459,0.12602608065538123,-0.03497958934941152
LP13,0-0.5,Pb #2,2020-11-04,3.8442622950819674,-0.04914589158739447,0.00575885966278511
LP13,0-0.5,Pb #2,2020-11-10,3.860655737704918,-0.06915960409514678,-0.007695337113733554
LP13,0-0.5,Pb #2,2020-11-16,3.8770491803278686,0.18352814808318865,-0.007285755633421612
LP13,0-0.5,Pb #2,2020-11-25,3.901639344262295,0.0551586314234254,0.002183077363966286
LP13,0-0.5,Pb #2,2020-12-01,3.918032786885246,0.034766057864786856,0.03863867952817242
LP13,0-0.5,Pb #2,2020-12-09,3.939890710382514,0.03330111710911817,0.1276133716313475
LP13,0-0.5,Pb #2,2020-12-15,3.956284153005464,0.1080410536659669,0.14080295747327973
LP13,0-0.5,Pb #2,2021-01-05,4.013698630136986,0.1992740430823064,0.01880225941401909
LP13,0-0.5,Pb #2,2021-01-13,4.035616438356165,0.1709906187299764,0.14021400347672014
LP13,0-0.5,Pb #2,2021-01-19,4.052054794520548,0.11862860106217818,-0.005413454088826226
LP13,0-0.5,Pb #2,2021-01-26,4.071232876712329,0.252944169595183,-0.030355914127359815
LP13,0-0.5,Pb #2,2021-02-02,4.090410958904109,0.014495781218732323,0.05658181666547296
LP13,0-0.5,Pb #2,2021-02-09,4.109589041095891,0.10134517224533204,-0.012524365031670114
LP13,0-0.5,Pb #2,2021-02-17,4.131506849315069,0.19471505581625215,-0.02107545700189503
LP13,0-0.5,Pb #2,2021-02-23,4.147945205479452,0.023270550714424507,0.05815406963261567
LP13,0-0.5,Pb #2,2021-03-09,4.186301369863013,0.06017197631112587,0.024467277860367537
LP13,0-0.5,Pb #2,2021-03-23,4.2246575342465755,0.0930085116719605,0.03423135549858821
LP13,0-0.5,Pb #2,2021-04-06,4.263013698630137,0.11653927467809297,0.09049440849576405
LP13,0-0.5,Pb #2,2021-04-21,4.304109589041096,0.12821240860185695,-0.07133783243923172
LP13,0-0.5,Pb #2,2021-05-06,4.345205479452055,-0.145326193164621,-0.008154965296322363
LP13,0-0.5,Pb #2,2021-05-19,4.380821917808219,0.216700027415804,0.016556580657864237
LP13,0-0.5,Pb #2,2021-06-01,4.416438356164384,0.11843796611520468,-0.10056070245105296
LP13,0-0.5,Pb #2,2021-06-15,4.454794520547945,0.10751358172112359,-0.03593624196321795
LP13,0-0.5,Pb #2,2021-06-29,4.493150684931507,0.0879522953369372,0.1371490289878182
LP13,0-0.5,Pb #2,2021-07-13,4.531506849315068,0.11730655294505313,0.1476119076906981
LP13,0-0.5,Pb #2,2021-07-27,4.5698630136986305,0.10513485503538776,0.12907903699945256
LP13,0-0.5,Pb #2,2021-08-10,4.608219178082192,0.047908935848767195,0.08107182503181752
LP13,0-0.5,Pb #2,2021-08-24,4.646575342465754,0.23300080998463862,0.15117549280649425
LP13,0-0.5,Pb #2,2021-09-07,4.684931506849315,0.20864549399677387,0.11890124422716788
LP13,0-0.5,Pb #2,2021-09-21,4.723287671232876,0.25969699272338487,0.12422061685460345
LP21,1.0,Pb-Cu,2017-09-27,0.7397260273972602,0.07119004347855402,-0.028727079963302544
LP21,1.0,Pb-Cu,2017-10-04,0.7589041095890411,-0.1017938799903587,0.10281354403355138
LP21,1.0,Pb-Cu,2017-10-17,0.7945205479452054,0.07662279700519739,-0.19862573268842548
LP21,1.0,Pb-Cu,2017-10-24,0.8136986301369863,-0.01089149188828363,-0.00347343873589432
LP21,1.0,Pb-Cu,2017-11-07,0.852054794520548,-0.031167777954495678,-0.010286561486350258
LP21,1.0,Pb-Cu,2017-11-14,0.8712328767123287,0.030538016697508528,0.02716584216057473
LP21,1.0,Pb-Cu,2017-11-21,0.8904109589041096,-0.07570023297364092,-0.06947251339071357
LP21,1.0,Pb-Cu,2017-11-28,0.9095890410958904,-0.07234267976778715,0.12779607555003517
LP21,1.0,Pb-Cu,2017-12-05,0.9287671232876712,-0.12679874551696355,0.04024270694178272
LP21,1.0,Pb-Cu,2017-12-19,0.9671232876712328,-0.0017715418624534435,0.061512453809260945
LP21,1.0,Pb-Cu,2018-01-03,1.008219178082192,-0.03889791284571724,-0.06120244989834358
LP21,1.0,Pb-Cu,2018-01-09,1.0246575342465754,0.00463837148087262,0.09938758090039368
LP21,1.0,Pb-Cu,2018-01-16,1.0438356164383562,0.02110986768771153,0.053647154831205496
LP21,1.0,Pb-Cu,2018-01-23,1.063013698630137,-0.06258147444736575,0.08866940768275011
LP21,1.0,Pb-Cu,2018-01-30,1.0821917808219177,-0.021711855006268505,0.026298059963548698
LP21,1.0,Pb-Cu,2018-02-07,1.104109589041096,0.019389355320004437,0.11563112933563227
LP21,1.0,Pb-Cu,2018-02-13,1.1205479452054794,-0.04286979608078164,-0.003951623642450282
LP21,1.0,Pb-Cu,2018-02-20,1.1397260273972605,-0.14542102943539287,0.1509971620202952
LP21,1.0,Pb-Cu,2018-02-28,1.1616438356164385,-0.13806918051598377,0.0278152213012786
LP21,1.0,Pb-Cu,2018-03-06,1.178082191780822,-0.031149317180957467,0.0589316339350857
LP21,1.0,Pb-Cu,2018-03-13,1.1972602739726028,-0.08639645716848265,0.027442135313734344
LP21,1.0,Pb-Cu,2018-03-21,1.2191780821917808,-0.0600761801474403,0.07102501696177821
LP21,1.0,Pb-Cu,2018-03-27,1.2356164383561643,-0.1368097993201631,0.0697927058574689
LP21,1.0,Pb-Cu,2018-04-03,1.2547945205479452,-0.04579730118172593,0.08931993403351086
LP21,1.0,Pb-Cu,2018-04-10,1.273972602739726,-0.14449984793666232,0.008616077023633695
LP21,1.0,Pb-Cu,2018-04-17,1.2931506849315069,-0.0512470148767679,0.08806420468832775
LP21,1.0,Pb-Cu,2018-04-24,1.3123287671232875,-0.0352951448839292,-0.08376993793343106
LP21,1.0,Pb-Cu,2018-05-04,1.3397260273972602,0.019628184432874823,0.09671737810412939
LP21,1.0,Pb-Cu,2018-05-08,1.3506849315068492,0.012917731716771191,0.07836036466000251
LP21,1.0,Pb-Cu,2018-05-15,1.36986301369863,-0.08406300059142763,0.11776540905137592
LP21,1.0,Pb-Cu,2018-05-22,1.389041095890411,0.0202986541918081,0.05078716685213751
LP21,1.0,Pb-Cu,2018-05-30,1.410958904109589,0.09382121996580195,0.0380878489986914
LP21,1.0,Pb-Cu,2018-06-06,1.43013698630137,0.10059374728710316,0.13320244080684482
LP21,1.0,Pb-Cu,2018-06-13,1.4493150684931506,-0.13961454493713038,0.09027044536747396
LP21,1.0,Pb-Cu,2018-06-19,1.4657534246575343,-0.12398543439039755,0.15123642488640918
LP21,1.0,Pb-Cu,2018-06-26,1.484931506849315,-0.005006797237380945,0.11003151620119878
LP21,1.0,Pb-Cu,2018-07-03,1.504109589041096,-0.10546906600352002,0.16922691287450337
LP21,1.0,Pb-Cu,2018-07-10,1.523287671232877,0.07952383359782947,0.1916050661305181
LP21,1.0,Pb-Cu,2018-07-17,1.5424657534246575,-0.10708777242970427,0.11979465664809423
LP21,1.0,Pb-Cu,2018-07-24,1.5616438356164384,-0.023611213133461945,0.056445699278088776
LP21,1.0,Pb-Cu,2018-08-07,1.6,0.017901690278611687,0.01190506353168329
LP21,1.0,Pb-Cu,2018-08-14,1.6191780821917807,-0.008687356179493969,0.13217706484249836
LP21,1.0,Pb-Cu,2018-08-21,1.6383561643835618,-0.09238400363065394,-0.07320271322317051
LP21,1.0,Pb-Cu,2018-08-29,1.6602739726027398,-0.00992698901964436,0.12543788297750508
LP21,1.0,Pb-Cu,2018-09-04,1.6767123287671233,0.03803427841466324,-0.12685066894240496
LP21,1.0,Pb-Cu,2018-09-11,1.695890410958904,0.07513436104571314,-0.10088179408597166
LP21,1.0,Pb-Cu,2018-09-18,1.7150684931506848,-0.0039436779455850265,-0.15614978133921656
LP21,1.0,Pb-Cu,2018-09-25,1.7342465753424658,-0.013821351761444375,0.04357431064717127
LP21,1.0,Pb-Cu,2018-10-03,1.7561643835616438,-0.13074848120167187,0.08343686166506373
LP21,1.0,Pb-Cu,2018-10-10,1.7753424657534247,-0.10713424160665651,0.08645405714167086
LP21,1.0,Pb-Cu,2018-10-17,1.7945205479452055,0.13660031386472551,-0.06629211387955318
LP21,1.0,Pb-Cu,2018-10-24,1.8136986301369864,-0.11724068852405782,0.12938146728529185
LP21,1.0,Pb-Cu,2018-10-31,1.8328767123287673,-0.10976227241421346,0.12126352415060093
LP21,1.0,Pb-Cu,2018-11-06,1.8493150684931503,-0.16854735590933398,0.10334554831683998
LP21,1.0,Pb-Cu,2018-11-13,1.8684931506849316,-0.07019943771088961,-0.03202575578844339
LP21,1.0,Pb-Cu,2018-11-20,1.887671232876712,-0.12248205172359271,0.10457137167720415
LP21,1.0,Pb-Cu,2018-11-27,1.906849315068493,0.0017367721646350202,0.132865083988853
LP21,1.0,Pb-Cu,2018-12-04,1.926027397260274,0.004935917749712889,0.1295787891856239
LP21,1.0,Pb-Cu,2018-12-18,1.9643835616438357,0.14499863100023339,0.11107800526095497
LP21,1.0,Pb-Cu,2019-01-02,2.0054794520547947,0.011244545251899954,0.07261548645182181
LP21,1.0,Pb-Cu,2019-01-09,2.0246575342465754,-0.2501745028635289,0.03965647117227211
LP21,1.0,Pb-Cu,2019-01-16,2.043835616438356,-0.040134683201191346,0.02602272944734244
LP21,1.0,Pb-Cu,2019-01-23,2.063013698630137,-0.05708760025692452,0.046456813426643526
LP21,1.0,Pb-Cu,2019-01-29,2.0794520547945208,-0.07958617281398207,0.048746180301332556
LP21,1.0,Pb-Cu,2019-02-05,2.0986301369863014,-0.05429368716690279,0.022177222771663868
LP21,1.0,Pb-Cu,2019-02-13,2.1205479452054794,0.020787497085238544,0.06323681636318906
LP21,1.0,Pb-Cu,2019-02-19,2.136986301369863,-8.749636941317862e-4,0.07989430808366048
LP21,1.0,Pb-Cu,2019-02-27,2.158904109589041,0.04374277824967995,0.09497101917085175
LP21,1.0,Pb-Cu,2019-03-06,2.1780821917808217,-0.04678083978438382,0.11227888489530895
LP21,1.0,Pb-Cu,2019-03-13,2.197260273972603,-0.10034108986182753,0.030683298473368852
LP21,1.0,Pb-Cu,2019-03-19,2.213698630136986,-0.15333901895026367,0.01752132493818686
LP21,1.0,Pb-Cu,2019-03-26,2.232876712328767,-0.036230158562316185,0.020893847678701963
LP21,1.0,Pb-Cu,2019-04-02,2.252054794520548,0.03792478950466601,-0.00911284145432888
LP21,1.0,Pb-Cu,2019-04-09,2.271232876712329,0.07243458155962171,-0.04412254189143712
LP21,1.0,Pb-Cu,2019-04-17,2.293150684931507,0.08437104503650739,-0.05936088913451396
LP21,1.0,Pb-Cu,2019-04-23,2.3095890410958906,0.08003450081671479,-0.06704525643292363
LP21,1.0,Pb-Cu,2019-04-30,2.328767123287671,-0.001879850715606795,-0.03943418353153186
LP21,1.0,Pb-Cu,2019-05-07,2.3479452054794523,0.06025800212977574,-0.08925969007390845
LP21,1.0,Pb-Cu,2019-05-15,2.3698630136986303,0.047256355814641195,0.1293891944276406
LP21,1.0,Pb-Cu,2019-05-21,2.3863013698630136,-0.0316137831917596,0.09653649478014328
LP21,1.0,Pb-Cu,2019-05-29,2.4082191780821915,0.16025828321654056,-0.09264587121900592
LP21,1.0,Pb-Cu,2019-06-05,2.4273972602739726,0.060023006492006356,-0.13049376501018572
LP21,1.0,Pb-Cu,2019-06-12,2.4465753424657533,0.06953589928480605,-0.1235189455650828
LP21,1.0,Pb-Cu,2019-06-18,2.463013698630137,0.04313026295047129,0.0050577012435465245
LP21,1.0,Pb-Cu,2019-06-26,2.484931506849315,0.09757272783901219,0.07693213620460243
LP21,1.0,Pb-Cu,2019-07-02,2.5013698630136987,0.1162203226108739,0.0027565410312633057
LP21,1.0,Pb-Cu,2019-07-09,2.5205479452054793,0.08834594959524994,-0.12814857871945767
LP21,1.0,Pb-Cu,2019-07-16,2.5397260273972604,0.170892313747944,-0.1105041418460872
LP21,1.0,Pb-Cu,2019-07-23,2.558904109589041,-0.001872474806653767,-0.0025162899730749623
LP21,1.0,Pb-Cu,2019-07-30,2.5780821917808217,-0.09487242810010249,-0.10099800932499486
LP21,1.0,Pb-Cu,2019-08-07,2.6,0.022731164070019315,-0.11642752287448012
LP21,1.0,Pb-Cu,2019-08-13,2.616438356164384,-0.07081341110052936,0.08210919204502287
LP21,1.0,Pb-Cu,2019-08-20,2.6356164383561644,0.0702931290197431,0.11349366081956457
LP21,1.0,Pb-Cu,2019-08-27,2.654794520547945,0.05711360066919435,0.0902850754474908
LP21,1.0,Pb-Cu,2019-09-03,2.673972602739726,-0.17433238828149408,-0.09783073569423595
