date,location,param,value,units,bdl,ortho_dose,pipe_material,detection_limit
2021-08-24,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-07,LP11,Iron,0.009,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2021-09-07,LP11,Lead,0.0017,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2021-09-07,LP11,Lead Dissolved,7e-4,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2021-09-07,LP12,Iron,0.016,mg/L,FALSE,0-0.5,Pb #1,0.005
2021-01-13,LP33,Lead Dissolved,0.0013,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-01-19,LP33,Lead Dissolved,0.0013,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-07,LP13,Iron,0.023,mg/L,FALSE,0-0.5,Pb #2,0.005
2021-01-26,LP33,Lead Dissolved,0.0012,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-02-02,LP33,Lead Dissolved,0.0015,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-07,LP14,Iron,0.007,mg/L,FALSE,0-0.5,Cu,0.005
2021-09-07,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2021-09-07,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2021-09-07,LP15,Iron,0.014,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2021-09-07,LP15,Lead,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2021-09-07,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2021-09-07,LP1A,Iron,0.292,mg/L,FALSE,0-0.5,NA,0.005
2021-09-07,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-07,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-07,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2021-09-07,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-07,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-07,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2021-09-07,LP21,Lead,0.001,mg/L,FALSE,1.0,Pb-Cu,2e-4
2021-09-07,LP21,Lead Dissolved,5e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2021-09-07,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2021-02-09,LP33,Lead Dissolved,0.0013,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-02-17,LP33,Lead Dissolved,0.0016,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-07,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2021-09-07,LP24,Lead,2e-4,mg/L,FALSE,1.0,Cu,2e-4
2021-09-07,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2021-09-07,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2021-09-07,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2021-09-07,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2021-09-07,LP2A,Iron,0.26,mg/L,FALSE,1.0,NA,0.005
2021-09-07,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-07,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-07,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2021-09-07,LP3,Lead,4e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2021-09-07,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2021-09-07,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2021-09-07,LP31,Lead,7e-4,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2021-09-07,LP31,Lead Dissolved,4e-4,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2021-09-07,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2021-02-23,LP33,Lead Dissolved,0.0015,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-03-09,LP33,Lead Dissolved,0.0013,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-07,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2021-03-24,LP33,Lead Dissolved,0.0016,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-04-06,LP33,Lead Dissolved,0.0019,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-07,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2021-09-07,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2021-09-07,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2021-09-07,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2021-09-07,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2021-09-07,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2021-09-07,LP3A,Iron,0.04,mg/L,FALSE,2.0-0.75,NA,0.005
2021-09-07,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2021-09-07,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2021-09-07,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2021-09-07,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2021-09-07,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2021-09-21,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2021-09-07,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-21,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-21,LP11,Iron,0.01,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2021-09-21,LP11,Lead,0.129,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2021-09-21,LP11,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Pb-Cu,2e-4
2021-09-21,LP12,Iron,0.039,mg/L,FALSE,0-0.5,Pb #1,0.005
2021-04-21,LP33,Lead Dissolved,0.0018,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-05-06,LP33,Lead Dissolved,0.0041,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP13,Iron,0.02,mg/L,FALSE,0-0.5,Pb #2,0.005
2021-05-19,LP33,Lead Dissolved,0.0041,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-06-01,LP33,Lead Dissolved,0.0048,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2021-09-21,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2021-09-21,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2021-09-21,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2021-09-21,LP15,Lead,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2021-09-21,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2021-09-21,LP1A,Iron,0.274,mg/L,FALSE,0-0.5,NA,0.005
2021-09-21,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-21,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2021-09-21,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2021-09-21,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-21,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-21,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2021-09-21,LP21,Lead,0.0011,mg/L,FALSE,1.0,Pb-Cu,2e-4
2021-09-21,LP21,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Pb-Cu,2e-4
2021-09-21,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2021-06-15,LP33,Lead Dissolved,0.0051,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-06-29,LP33,Lead Dissolved,0.0064,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP23,Iron,0.037,mg/L,FALSE,1.0,Pb #2,0.005
2021-07-13,LP33,Lead Dissolved,0.0057,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-07-27,LP33,Lead Dissolved,0.0021,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2021-09-21,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2021-09-21,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2021-09-21,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2021-09-21,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2021-09-21,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2021-09-21,LP2A,Iron,0.096,mg/L,FALSE,1.0,NA,0.005
2021-09-21,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-21,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2021-09-21,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2021-09-21,LP3,Lead,3e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2021-09-21,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2021-09-21,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2021-09-21,LP31,Lead,8e-4,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2021-09-21,LP31,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Pb-Cu,2e-4
2021-09-21,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2021-08-10,LP33,Lead Dissolved,0.0019,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-08-24,LP33,Lead Dissolved,0.0033,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2021-09-07,LP33,Lead Dissolved,0.0043,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP33,Lead Dissolved,6e-4,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2021-09-21,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2021-09-21,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2021-09-21,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2021-09-21,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2021-09-21,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2021-09-21,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2021-09-21,LP3A,Iron,0.005,mg/L,FALSE,2.0-0.75,NA,0.005
2021-09-21,LP3A,Lead,5e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2021-09-21,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2021-09-21,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2021-09-21,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2021-09-21,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2017-10-04,LP1,Water Temperature,14,°C,NA,0-0.5,NA,NA
2017-10-04,LP1A,Water Temperature,13.7,°C,NA,0-0.5,NA,NA
2017-10-04,LP11,Water Temperature,13.8,°C,NA,0-0.5,Pb-Cu,NA
2017-10-04,LP12,Water Temperature,14,°C,NA,0-0.5,Pb #1,NA
2017-10-04,LP13,Water Temperature,14.1,°C,NA,0-0.5,Pb #2,NA
2017-10-04,LP14,Water Temperature,14.2,°C,NA,0-0.5,Cu,NA
2017-10-04,LP15,Water Temperature,15.3,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-10-04,LP2,Water Temperature,14.8,°C,NA,1.0,NA,NA
2017-10-04,LP2A,Water Temperature,14.2,°C,NA,1.0,NA,NA
2017-10-04,LP21,Water Temperature,14.1,°C,NA,1.0,Pb-Cu,NA
2017-10-04,LP22,Water Temperature,14.5,°C,NA,1.0,Pb #1,NA
2017-10-04,LP23,Water Temperature,14.6,°C,NA,1.0,Pb #2,NA
2017-10-04,LP24,Water Temperature,14.6,°C,NA,1.0,Cu,NA
2017-10-04,LP25,Water Temperature,15.7,°C,NA,1.0,Cu/Pb-Sn,NA
2017-10-04,LP3,Water Temperature,15.9,°C,NA,2.0-0.75,NA,NA
2017-10-04,LP3A,Water Temperature,16.1,°C,NA,2.0-0.75,NA,NA
2017-10-04,LP31,Water Temperature,16.1,°C,NA,2.0-0.75,Pb-Cu,NA
2017-10-04,LP32,Water Temperature,16,°C,NA,2.0-0.75,Pb #1,NA
2017-10-04,LP33,Water Temperature,16.4,°C,NA,2.0-0.75,Pb #2,NA
2017-10-04,LP34,Water Temperature,16.6,°C,NA,2.0-0.75,Cu,NA
2017-10-04,LP35,Water Temperature,17.3,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-10-12,LP1,Water Temperature,13,°C,NA,0-0.5,NA,NA
2017-10-12,LP1A,Water Temperature,12.4,°C,NA,0-0.5,NA,NA
2017-10-12,LP11,Water Temperature,12.8,°C,NA,0-0.5,Pb-Cu,NA
2017-10-12,LP12,Water Temperature,13.1,°C,NA,0-0.5,Pb #1,NA
2017-10-12,LP13,Water Temperature,13.4,°C,NA,0-0.5,Pb #2,NA
2017-10-12,LP14,Water Temperature,13.6,°C,NA,0-0.5,Cu,NA
2017-10-12,LP15,Water Temperature,14.1,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-10-12,LP2,Water Temperature,13.4,°C,NA,1.0,NA,NA
2017-10-12,LP2A,Water Temperature,13.2,°C,NA,1.0,NA,NA
2017-10-12,LP22,Water Temperature,14.1,°C,NA,1.0,Pb #1,NA
2017-10-12,LP23,Water Temperature,14,°C,NA,1.0,Pb #2,NA
2017-10-12,LP24,Water Temperature,14.1,°C,NA,1.0,Cu,NA
2017-10-12,LP25,Water Temperature,14.9,°C,NA,1.0,Cu/Pb-Sn,NA
2017-10-12,LP3,Water Temperature,14.8,°C,NA,2.0-0.75,NA,NA
2017-10-12,LP3A,Water Temperature,14.7,°C,NA,2.0-0.75,NA,NA
2017-10-12,LP31,Water Temperature,15.1,°C,NA,2.0-0.75,Pb-Cu,NA
2017-10-12,LP32,Water Temperature,14.9,°C,NA,2.0-0.75,Pb #1,NA
2017-10-12,LP33,Water Temperature,15.1,°C,NA,2.0-0.75,Pb #2,NA
2017-10-12,LP34,Water Temperature,15.6,°C,NA,2.0-0.75,Cu,NA
2017-10-12,LP35,Water Temperature,16.4,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-10-17,LP1,Water Temperature,18.2,°C,NA,0-0.5,NA,NA
2017-10-17,LP1A,Water Temperature,17.3,°C,NA,0-0.5,NA,NA
2017-10-17,LP11,Water Temperature,17.4,°C,NA,0-0.5,Pb-Cu,NA
2017-10-17,LP12,Water Temperature,17.9,°C,NA,0-0.5,Pb #1,NA
2017-10-17,LP13,Water Temperature,18.2,°C,NA,0-0.5,Pb #2,NA
2017-10-17,LP14,Water Temperature,18.6,°C,NA,0-0.5,Cu,NA
2017-10-17,LP15,Water Temperature,19.6,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-10-17,LP2,Water Temperature,17.4,°C,NA,1.0,NA,NA
2017-10-17,LP2A,Water Temperature,16.5,°C,NA,1.0,NA,NA
2017-10-17,LP21,Water Temperature,16.4,°C,NA,1.0,Pb-Cu,NA
2017-10-17,LP22,Water Temperature,16.6,°C,NA,1.0,Pb #1,NA
2017-10-17,LP23,Water Temperature,16.9,°C,NA,1.0,Pb #2,NA
2017-10-17,LP24,Water Temperature,17.9,°C,NA,1.0,Cu,NA
2017-10-17,LP25,Water Temperature,19.4,°C,NA,1.0,Cu/Pb-Sn,NA
2017-10-17,LP3,Water Temperature,18.6,°C,NA,2.0-0.75,NA,NA
2017-10-17,LP3A,Water Temperature,18.1,°C,NA,2.0-0.75,NA,NA
2017-10-17,LP31,Water Temperature,17.9,°C,NA,2.0-0.75,Pb-Cu,NA
2017-10-17,LP32,Water Temperature,18,°C,NA,2.0-0.75,Pb #1,NA
2017-10-17,LP33,Water Temperature,17.9,°C,NA,2.0-0.75,Pb #2,NA
2017-10-17,LP34,Water Temperature,18.7,°C,NA,2.0-0.75,Cu,NA
2017-10-17,LP35,Water Temperature,20,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-10-24,LP1,Water Temperature,11.4,°C,NA,0-0.5,NA,NA
2017-10-24,LP1A,Water Temperature,12.8,°C,NA,0-0.5,NA,NA
2017-10-24,LP11,Water Temperature,12.9,°C,NA,0-0.5,Pb-Cu,NA
2017-10-24,LP12,Water Temperature,12.5,°C,NA,0-0.5,Pb #1,NA
2017-10-24,LP13,Water Temperature,13.2,°C,NA,0-0.5,Pb #2,NA
2017-10-24,LP14,Water Temperature,13.7,°C,NA,0-0.5,Cu,NA
2017-10-24,LP15,Water Temperature,14.1,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-10-24,LP2,Water Temperature,12.4,°C,NA,1.0,NA,NA
2017-10-24,LP2A,Water Temperature,13.1,°C,NA,1.0,NA,NA
2017-10-24,LP21,Water Temperature,13.5,°C,NA,1.0,Pb-Cu,NA
2017-10-24,LP22,Water Temperature,13.2,°C,NA,1.0,Pb #1,NA
2017-10-24,LP23,Water Temperature,13.4,°C,NA,1.0,Pb #2,NA
2017-10-24,LP24,Water Temperature,13.7,°C,NA,1.0,Cu,NA
2017-10-24,LP25,Water Temperature,14.6,°C,NA,1.0,Cu/Pb-Sn,NA
2017-10-24,LP3,Water Temperature,14.6,°C,NA,2.0-0.75,NA,NA
2017-10-24,LP3A,Water Temperature,14.5,°C,NA,2.0-0.75,NA,NA
2017-10-24,LP31,Water Temperature,14.9,°C,NA,2.0-0.75,Pb-Cu,NA
2017-10-24,LP32,Water Temperature,14.6,°C,NA,2.0-0.75,Pb #1,NA
2017-10-24,LP33,Water Temperature,14.9,°C,NA,2.0-0.75,Pb #2,NA
2017-10-24,LP34,Water Temperature,15.4,°C,NA,2.0-0.75,Cu,NA
2017-10-24,LP35,Water Temperature,16,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-11-01,LP1,Water Temperature,11.1,°C,NA,0-0.5,NA,NA
2017-11-01,LP1A,Water Temperature,9.9,°C,NA,0-0.5,NA,NA
2017-11-01,LP11,Water Temperature,10.4,°C,NA,0-0.5,Pb-Cu,NA
2017-11-01,LP12,Water Temperature,10.7,°C,NA,0-0.5,Pb #1,NA
2017-11-01,LP13,Water Temperature,10.7,°C,NA,0-0.5,Pb #2,NA
2017-11-01,LP14,Water Temperature,11.2,°C,NA,0-0.5,Cu,NA
2017-11-01,LP15,Water Temperature,11.8,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-11-01,LP2,Water Temperature,11,°C,NA,1.0,NA,NA
2017-11-01,LP2A,Water Temperature,10.2,°C,NA,1.0,NA,NA
2017-11-01,LP21,Water Temperature,10.6,°C,NA,1.0,Pb-Cu,NA
2017-11-01,LP22,Water Temperature,10.8,°C,NA,1.0,Pb #1,NA
2017-11-01,LP23,Water Temperature,11.1,°C,NA,1.0,Pb #2,NA
2017-11-01,LP24,Water Temperature,11.1,°C,NA,1.0,Cu,NA
2017-11-01,LP25,Water Temperature,12.3,°C,NA,1.0,Cu/Pb-Sn,NA
2017-11-01,LP3,Water Temperature,12.4,°C,NA,2.0-0.75,NA,NA
2017-11-01,LP3A,Water Temperature,11.7,°C,NA,2.0-0.75,NA,NA
2017-11-01,LP31,Water Temperature,12.3,°C,NA,2.0-0.75,Pb-Cu,NA
2017-11-01,LP32,Water Temperature,12.6,°C,NA,2.0-0.75,Pb #1,NA
2017-11-01,LP33,Water Temperature,13,°C,NA,2.0-0.75,Pb #2,NA
2017-11-01,LP34,Water Temperature,12.8,°C,NA,2.0-0.75,Cu,NA
2017-11-01,LP35,Water Temperature,13.7,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-11-07,LP1,Water Temperature,9.5,°C,NA,0-0.5,NA,NA
2017-11-07,LP1A,Water Temperature,7.9,°C,NA,0-0.5,NA,NA
2017-11-07,LP11,Water Temperature,8.9,°C,NA,0-0.5,Pb-Cu,NA
2017-11-07,LP12,Water Temperature,9.3,°C,NA,0-0.5,Pb #1,NA
2017-11-07,LP13,Water Temperature,9.3,°C,NA,0-0.5,Pb #2,NA
2017-11-07,LP14,Water Temperature,9.8,°C,NA,0-0.5,Cu,NA
2017-11-07,LP15,Water Temperature,10.9,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-11-07,LP2,Water Temperature,9.7,°C,NA,1.0,NA,NA
2017-11-07,LP2A,Water Temperature,9,°C,NA,1.0,NA,NA
2017-11-07,LP21,Water Temperature,9.5,°C,NA,1.0,Pb-Cu,NA
2017-11-07,LP22,Water Temperature,9.5,°C,NA,1.0,Pb #1,NA
2017-11-07,LP23,Water Temperature,10.2,°C,NA,1.0,Pb #2,NA
2017-11-07,LP24,Water Temperature,10.3,°C,NA,1.0,Cu,NA
2017-11-07,LP25,Water Temperature,11.5,°C,NA,1.0,Cu/Pb-Sn,NA
2017-11-07,LP3,Water Temperature,11.3,°C,NA,2.0-0.75,NA,NA
2017-11-07,LP3A,Water Temperature,10.2,°C,NA,2.0-0.75,NA,NA
2017-11-07,LP31,Water Temperature,10.6,°C,NA,2.0-0.75,Pb-Cu,NA
2017-11-07,LP32,Water Temperature,10.9,°C,NA,2.0-0.75,Pb #1,NA
2017-11-07,LP33,Water Temperature,11.1,°C,NA,2.0-0.75,Pb #2,NA
2017-11-07,LP34,Water Temperature,11.6,°C,NA,2.0-0.75,Cu,NA
2017-11-07,LP35,Water Temperature,12.4,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-11-14,LP1,Water Temperature,8.7,°C,NA,0-0.5,NA,NA
2017-11-14,LP1A,Water Temperature,8.1,°C,NA,0-0.5,NA,NA
2017-11-14,LP11,Water Temperature,8.4,°C,NA,0-0.5,Pb-Cu,NA
2017-11-14,LP12,Water Temperature,8.3,°C,NA,0-0.5,Pb #1,NA
2017-11-14,LP13,Water Temperature,8.8,°C,NA,0-0.5,Pb #2,NA
2017-11-14,LP14,Water Temperature,9,°C,NA,0-0.5,Cu,NA
2017-11-14,LP15,Water Temperature,9.4,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-11-14,LP2,Water Temperature,9.4,°C,NA,1.0,NA,NA
2017-11-14,LP2A,Water Temperature,8.9,°C,NA,1.0,NA,NA
2017-11-14,LP21,Water Temperature,9.3,°C,NA,1.0,Pb-Cu,NA
2017-11-14,LP22,Water Temperature,9.1,°C,NA,1.0,Pb #1,NA
2017-11-14,LP23,Water Temperature,9.2,°C,NA,1.0,Pb #2,NA
2017-11-14,LP24,Water Temperature,9.9,°C,NA,1.0,Cu,NA
2017-11-14,LP25,Water Temperature,10.6,°C,NA,1.0,Cu/Pb-Sn,NA
2017-11-14,LP3,Water Temperature,9.7,°C,NA,2.0-0.75,NA,NA
2017-11-14,LP3A,Water Temperature,9.7,°C,NA,2.0-0.75,NA,NA
2017-11-14,LP31,Water Temperature,10.4,°C,NA,2.0-0.75,Pb-Cu,NA
2017-11-14,LP32,Water Temperature,10.4,°C,NA,2.0-0.75,Pb #1,NA
2017-11-14,LP33,Water Temperature,10.8,°C,NA,2.0-0.75,Pb #2,NA
2017-11-14,LP34,Water Temperature,11.9,°C,NA,2.0-0.75,Cu,NA
2017-11-14,LP35,Water Temperature,12.5,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-11-21,LP1,Water Temperature,8,°C,NA,0-0.5,NA,NA
2017-11-21,LP1A,Water Temperature,7.5,°C,NA,0-0.5,NA,NA
2017-11-21,LP11,Water Temperature,8.3,°C,NA,0-0.5,Pb-Cu,NA
2017-11-21,LP12,Water Temperature,8.5,°C,NA,0-0.5,Pb #1,NA
2017-11-21,LP13,Water Temperature,8.8,°C,NA,0-0.5,Pb #2,NA
2017-11-21,LP14,Water Temperature,9.1,°C,NA,0-0.5,Cu,NA
2017-11-21,LP15,Water Temperature,9.7,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-11-21,LP2,Water Temperature,8.6,°C,NA,1.0,NA,NA
2017-11-21,LP2A,Water Temperature,8.1,°C,NA,1.0,NA,NA
2017-11-21,LP21,Water Temperature,8.9,°C,NA,1.0,Pb-Cu,NA
2017-11-21,LP22,Water Temperature,9,°C,NA,1.0,Pb #1,NA
2017-11-21,LP23,Water Temperature,9.5,°C,NA,1.0,Pb #2,NA
2017-11-21,LP24,Water Temperature,10.1,°C,NA,1.0,Cu,NA
2017-11-21,LP25,Water Temperature,10.8,°C,NA,1.0,Cu/Pb-Sn,NA
2017-11-21,LP3,Water Temperature,9.8,°C,NA,2.0-0.75,NA,NA
2017-11-21,LP3A,Water Temperature,9.1,°C,NA,2.0-0.75,NA,NA
2017-11-21,LP31,Water Temperature,10.3,°C,NA,2.0-0.75,Pb-Cu,NA
2017-11-21,LP32,Water Temperature,10.1,°C,NA,2.0-0.75,Pb #1,NA
2017-11-21,LP33,Water Temperature,10.5,°C,NA,2.0-0.75,Pb #2,NA
2017-11-21,LP34,Water Temperature,11.3,°C,NA,2.0-0.75,Cu,NA
2017-11-21,LP35,Water Temperature,12.1,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-11-28,LP1,Water Temperature,17.3,°C,NA,0-0.5,NA,NA
2017-11-28,LP1A,Water Temperature,17.3,°C,NA,0-0.5,NA,NA
2017-11-28,LP12,Water Temperature,17.3,°C,NA,0-0.5,Pb #1,NA
2017-11-28,LP13,Water Temperature,16.8,°C,NA,0-0.5,Pb #2,NA
2017-11-28,LP14,Water Temperature,17.4,°C,NA,0-0.5,Cu,NA
2017-11-28,LP15,Water Temperature,17.9,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-11-28,LP2,Water Temperature,17.6,°C,NA,1.0,NA,NA
2017-11-28,LP2A,Water Temperature,16.9,°C,NA,1.0,NA,NA
2017-11-28,LP21,Water Temperature,16.5,°C,NA,1.0,Pb-Cu,NA
2017-11-28,LP22,Water Temperature,16.4,°C,NA,1.0,Pb #1,NA
2017-11-28,LP23,Water Temperature,16.5,°C,NA,1.0,Pb #2,NA
2017-11-28,LP24,Water Temperature,17,°C,NA,1.0,Cu,NA
2017-11-28,LP25,Water Temperature,17.7,°C,NA,1.0,Cu/Pb-Sn,NA
2017-11-28,LP3,Water Temperature,18.2,°C,NA,2.0-0.75,NA,NA
